"x","y","Epi-mesenchymal cells","Vascular endothelial cells","Immature myocardial cells","Endocardial cells","Erythrocytes","Cardiomyocytes","Mural cells","TMSB4X high cells","Fibroblast cells","Epi-epithelial cells","Valve cells","Macrophages"
9575,8789,0.0451052847965931,0.199389416617998,0.189485681924784,0.161312500619219,0.0116888479248044,0.164287593742802,0.0429980108107185,0.0272960367979776,0.038107368803584,0.0180098848524846,0.0733267283780623,0.0289926447309722
11660,11919,0.0471050316359294,0.0989486580095588,0.246602359522191,0.101647894378575,0.0311348798614336,0.0984436604461055,0.0393121411632693,0.0269763406673637,0.0635049390117176,0.0771174605837597,0.138638935892084,0.0305676988280124
11394,17223,0.0640367403392321,0.130909856300933,0.226071501765065,0.120696837473545,0.0127498164161134,0.113606624604011,0.0441773458590541,0.0306679584778132,0.0610012665477036,0.068253872432685,0.0970216004439861,0.0308065793398581
11229,4446,0.0607208934335933,0.199514146661621,0.233200140324013,0.0601595941702156,0.0289168212551925,0.0914958345174141,0.0540739829327017,0.0140257679262902,0.0549927797386666,0.0307103507494801,0.140025557563733,0.0321641307270794
12914,15533,0.0949458227094826,0.0722122714183636,0.179876914415145,0.104591397489944,0.0240930974334216,0.144894940695316,0.0325419207807202,0.0269357083878313,0.0557593277149749,0.154889008039669,0.0686432404354141,0.0406163504797172
16789,13114,0.0367571568678162,0.136870913567382,0.230383168777987,0.0777927112708223,0.0632093350639002,0.187083639350625,0.0118122314652764,0.0337019440864494,0.0449805426881758,0.0623076401791959,0.0896900123129763,0.025410704369393
11108,12884,0.0573285993070291,0.0527914609544864,0.0824540516548846,0.130342022828804,0.0230853425465989,0.0621687195109068,0.0297577777957464,0.0580205281480284,0.05488759347584,0.0914057946054887,0.333705479557117,0.0240526296150697
17486,15282,0.0231164096846052,0.168573107834857,0.17962546906608,0.0804172285099966,0.052172008171148,0.101380977614128,0.0182383170063608,0.0233488755411402,0.0379070928732064,0.175159354795627,0.111622026922431,0.0284391319804192
9577,9753,0.0757441956491652,0.101667821442857,0.307432879359445,0.0873537292232266,0.0707212914775838,0.130910102339074,0.0335813497123321,0.0164545453018287,0.0206337506493798,0.0207515576280894,0.120412586226667,0.0143361909903513
13873,9986,0.0872798508628877,0.100400373671597,0.127423330838219,0.127778181616787,0.0235844366161216,0.0995816749341288,0.0801638455538408,0.0242156650806753,0.0545403901875549,0.0965253889208828,0.140174854236845,0.0383320074804599
13037,7576,0.0405775442894993,0.190918233460628,0.342109132096231,0.0682489961140628,0.0454211738404032,0.11115690239179,0.0386610436116051,0.0351331882247831,0.0248232070202967,0.0147187527053796,0.0611496825927583,0.0270821436525621
12633,13605,0.095687977179736,0.0303704295322268,0.236073033213766,0.0901632076539572,0.0892072134721644,0.0936851440219132,0.0561501420029458,0.0461692297569109,0.0426931721445832,0.0381871469088053,0.136799937217876,0.0448133668951159
16917,8051,0.0632604887383137,0.0329482638514852,0.170273327604771,0.0832748216803619,0.0252680562611701,0.121492421678107,0.048818883124224,0.0312537987889016,0.0698319906242219,0.224056028117476,0.0775677773348867,0.0519541421960812
17615,10219,0.0225424821784968,0.231663816179082,0.272186174516185,0.0911030105027801,0.0326490049080787,0.0866635503530739,0.0481619947374926,0.0271491716420628,0.0285651955554654,0.0220920285366734,0.0940568210936501,0.0431667497969591
9860,12646,0.0364612941460674,0.276565985711405,0.210839291081389,0.0555306240022711,0.0522210019394208,0.167415437795375,0.0249782431072463,0.0198873031131325,0.0318323831304956,0.0240092310541982,0.077966338733899,0.0222928661850999
11385,12884,0.0726044006360924,0.0557620321137685,0.0331968892350473,0.10976382290264,0.0133061864951721,0.0612288898923898,0.0506299073862866,0.0483775675948959,0.146323280407221,0.0536760070775246,0.329986344712087,0.0251446715468742
13331,16255,0.0905012848240568,0.101759848921958,0.203609709247186,0.100044117631511,0.0458294265291533,0.139654057925068,0.0506572177030156,0.0276574121687,0.0515908272657368,0.0511280392651184,0.0888811751927815,0.048686883325715
11532,16982,0.0557768948447188,0.172268176737571,0.236504000802196,0.0612765167944053,0.0530209647041551,0.183730552522877,0.0167017243054183,0.0472123672943634,0.0228850433242165,0.028409912207293,0.0934750837112767,0.0287387627515085
12636,15051,0.100756582107879,0.0452918664125491,0.132869961800235,0.115183373851622,0.0411702821677935,0.109513876637227,0.0585934225093361,0.0329708879735678,0.0802591643591216,0.0760741158890246,0.183677305178853,0.0236391611127913
11529,15536,0.0417209610443509,0.105583180593272,0.117199730358563,0.083957962479086,0.0322006850427637,0.168237210264812,0.0483145498861917,0.032684902881199,0.0355075578314403,0.0538714573574689,0.246186801142375,0.0345350011184773
13460,11192,0.0325075721184883,0.136200309774474,0.0126859765856985,0.0265483716485258,0.0101334478691526,0.0187746516149873,0.1986522639232,0.0422845928870492,0.0406972192292046,0.198534445994771,0.224747989626957,0.0582331587274914
14005,6851,0.0538847553524327,0.232209334157568,0.306794821150293,0.0583189155174718,0.00951713010773503,0.112425438262012,0.0272845025703882,0.0141941525294491,0.0451533398785666,0.0112689254457701,0.0974036527751953,0.0315450322531175
13328,14809,0.0856335704720087,0.00574934282346024,0.030514027338062,0.027650306007177,0.0103477844529151,0.0358735771381526,0.0719520637320824,0.0155682372328476,0.104097152376183,0.194880131220042,0.407379761120856,0.0103540460862126
15541,12875,0.0578593147496811,0.143988084513359,0.249089295915655,0.152243599964013,0.00775435990384583,0.0888389090594202,0.0707173457481511,0.0240400815883648,0.0270315314583804,0.0404148245127528,0.110261073672569,0.0277615789138088
11393,16741,0.080676341380613,0.10691142676964,0.344454694148227,0.103429111712758,0.0495020518066054,0.103613620429923,0.0251321869030967,0.0156916141902496,0.0546760552994769,0.0326640021344271,0.0589299980148402,0.0243188972101425
17210,15765,0.0659967683934793,0.129085627791951,0.213252836192985,0.114421785091854,0.0384872607444294,0.147776480959864,0.0508696898284844,0.0203091264926731,0.0437519680316606,0.0581311256704,0.0336728264953609,0.0842445043068579
11095,6616,0.0727877252252865,0.139322567702564,0.228254193027724,0.0800314735319072,0.0397260003322119,0.184993254439783,0.0605940947641569,0.023062100924287,0.0654550000938467,0.014972262025105,0.0738696529168508,0.0169316750162778
14300,15530,0.0551651621211494,0.142645231834046,0.207942769406318,0.145243010008471,0.0358595640949477,0.149827808121907,0.0479874078462124,0.040520932489485,0.0347541171973194,0.0363013283369866,0.0752461424113321,0.0285065261318244
15394,8295,0.0290058790946178,0.0926654653229796,0.240303732906626,0.107366324529603,0.0475686627643954,0.0753189096566745,0.0567408663386638,0.0173390060256163,0.0544137162955524,0.0715187305354878,0.137180436511155,0.0705782700186289
8884,9514,0.0572831956401552,0.151597150918231,0.251700115445173,0.0998696556166247,0.0402631015151677,0.129354170250607,0.0381821295364139,0.0234181898935513,0.0225414050927004,0.0291519077346569,0.107899073789897,0.0487399045668219
9296,7825,0.0396784170927346,0.193068309694738,0.19143841573562,0.168156058844434,0.026429496565429,0.168250410083362,0.0203339623796683,0.0253922859070014,0.0369316833822145,0.0202638595740349,0.0656645988381901,0.0443925019025734
15532,8054,0.0662502343207477,0.142213791721825,0.288248806342665,0.0595392789794965,0.0043384994090356,0.130333192087174,0.0650796432755794,0.0307440658765498,0.0605113786508324,0.0241624261713366,0.0837282030297655,0.0448504801349932
16242,16490,0.0488612277467043,0.123224838602899,0.289345709913422,0.0774530432996648,0.0472061903623962,0.116578967459248,0.0524175243100527,0.0292396546843685,0.0614193423041517,0.0383726281092023,0.0717498155826528,0.0441310576252367
16085,7570,0.0464006924229136,0.223903534298486,0.280960212489868,0.0682214478411936,0.00365007692567478,0.0744284717540343,0.0587161283249435,0.0255664805768484,0.0686769074412017,0.00937355497038011,0.106190448951787,0.0339120440026684
12481,6613,0.0582106973345397,0.123947574939308,0.318771204008708,0.112715522425798,0.0345232235759973,0.154649036379665,0.039229069537067,0.0187597987382778,0.0296992005701201,0.0173580689847797,0.052849552860594,0.0392870506451457
11514,8303,0.0689400461922317,0.11342183549588,0.125565193352835,0.144072778530265,0.0170380887116906,0.099511580473282,0.0464731196799913,0.0418888376078049,0.0948828564957943,0.0718154989280825,0.138825906022861,0.0375642585092818
11920,3239,0.0599929093870406,0.163236723599074,0.269721912881175,0.111896872361215,0.00878262724464766,0.0790919815338731,0.0565107673692837,0.025253200621769,0.0374048555981664,0.0516240644082248,0.116560269838619,0.0199238151569117
10550,11439,0.0471011509581992,0.160577482410153,0.223872805026982,0.12871119690597,0.0079063098567491,0.0999011185503477,0.0380316175656783,0.0218503188082339,0.0469511679311262,0.0350842301700511,0.151472253626334,0.0385403481901772
16784,10703,0.036834849890257,0.136828771967139,0.178208110483139,0.141836683102317,0.05408743212693,0.057681279401575,0.0200827427013307,0.0276802386953834,0.0523778375916031,0.098929452710962,0.144709898006347,0.0507427033230161
12083,15534,0.0651206527747037,0.0883258878670971,0.249713721180327,0.0914893595912397,0.0511515971187886,0.0577045216583982,0.0534915135406882,0.0368101395598922,0.0632888262982005,0.044025180239972,0.150033630196694,0.0488449699739986
12912,14568,0.0768875887759633,0.0877400531481384,0.0941446633302468,0.0820402375571039,0.0187598557995737,0.165599238923891,0.0348078634573046,0.0203099635200497,0.111688347127317,0.0834831877001507,0.214990245383512,0.00954875527674904
15689,17456,0.0533568852409999,0.0419705424570032,0.532227971453192,0.127189254606901,0.0218376891136426,0.0836368390428291,0.0242908189432547,0.011911800811848,0.0285891138971738,0.0116108990679751,0.0292453203459071,0.0341328650192741
17199,10461,0.0407849738276399,0.202786576744401,0.265491580742138,0.0740158759472773,0.00983988119118898,0.128660347557395,0.0293148983474422,0.0162829770143465,0.0376452614968213,0.0339718619539489,0.143159248383645,0.0180465167937556
17893,10701,0.0464578117210439,0.181108687948543,0.288801304086481,0.0805173980851231,0.0463836064016098,0.0831911013270995,0.0354788690505187,0.0323020607422709,0.0417944519236503,0.025489213347053,0.0865452941286362,0.0519302012379712
15408,15528,0.0408847985038499,0.147695365457961,0.229157189015119,0.117290575723319,0.0516534807715977,0.105468582552372,0.0246327936671407,0.0432087824549652,0.0533580549941252,0.0532557782861115,0.0768541338312339,0.0565404647422051
14697,6127,0.0538449646594195,0.217622785185999,0.294739348196067,0.0720106807151518,0.0339109988571306,0.0888841693937807,0.0318622370512427,0.0243659551343721,0.0294267216716278,0.018413384107668,0.0848195059912343,0.0500992490363063
11102,9991,0.0582678574772002,0.228544963995414,0.239936886352008,0.0854925112301912,0.02028411359641,0.0672612787833483,0.0429975985168211,0.0218448603345028,0.0439890784913177,0.0352169763712925,0.124818893347564,0.0313449815039312
16090,9981,0.0415019809919947,0.171199145580032,0.188623116050694,0.117785406783129,0.0417995839833533,0.0864866561600437,0.028968721884242,0.0416087858833246,0.0510587317851569,0.050194079935045,0.121184325401391,0.0595894655615939
8196,12167,0.0468541276845206,0.149714197075217,0.286425782399621,0.129504545355799,0.0426135214270315,0.117512060955901,0.0321899834158775,0.0259627000333976,0.0253773061892577,0.0140410705786065,0.0954353006284059,0.0343694042563651
13327,13844,0.0712507902168396,0.101528279207155,0.189151411313524,0.0942983423761872,0.0488266334704066,0.0547447017201578,0.0446647612898108,0.018762814748007,0.111819938496156,0.0726806834143159,0.168804673049124,0.0234669706983162
10813,4206,0.0385818004763504,0.199367037167565,0.294634361524921,0.12050509678055,0.00747557588965473,0.0904748341624595,0.0313570164983101,0.0121549338130985,0.0216249184812742,0.0113754014707996,0.106398796918295,0.0660502268167227
10269,9029,0.0810538023767128,0.105674527908994,0.292877348890562,0.0752629723501082,0.0485567467193289,0.0795024712582166,0.0514898607868375,0.0121194287269699,0.0757273131126191,0.0547511769053383,0.0923527423472898,0.0306316086170233
17481,12872,0.0765269477189763,0.0510262659301895,0.19652542779434,0.120051411403763,0.055783612521092,0.0994364746859761,0.0886750734077238,0.0242889681996981,0.124832195115225,0.072746115377622,0.0800913012930846,0.0100162065523091
11655,9508,0.0644998163029821,0.213215274798958,0.224789805115035,0.127153847197524,0.0140568262742556,0.115957779011137,0.0373453048500294,0.033759399777862,0.0307206946365301,0.0144935259172032,0.0920136337985876,0.031994092319896
14004,6369,0.0642113819091636,0.168620178031966,0.166068256162174,0.0945029690592834,0.0245404519171505,0.10641453471105,0.0533993641152726,0.0346158309077534,0.0586002067210981,0.0526270566478092,0.143987493647185,0.0324122761700935
11926,6614,0.0531314283675244,0.199332575745545,0.299576241684363,0.0644472894555938,0.0236353656711739,0.143142497315248,0.0435192165916852,0.0158452575834536,0.0248575374254044,0.0314899585320757,0.0697924427801789,0.0312301888477539
8474,12166,0.0308308553356011,0.137037468981693,0.268620363249494,0.17028402586646,0.0442156855206581,0.143062325667181,0.016652472568914,0.0250652397904356,0.034030031337895,0.0156002681010094,0.060966356574543,0.0536349070061164
14715,15288,0.0656508001288386,0.116946757090276,0.158236199677933,0.0888160781936855,0.0475673772250918,0.0892217088108453,0.0265784752487709,0.0530718001997749,0.0948951792322455,0.0799170913927893,0.158478471570258,0.0206200612294907
14698,7091,0.0665214066328378,0.166787602377169,0.262432677578847,0.069690917315254,0.00990856134048646,0.0841535345179265,0.0320864236261939,0.0286717855656266,0.0436834132465382,0.032024115163466,0.152557622703244,0.0514819399324098
10827,10956,0.0625280429604534,0.0605415249868612,0.247552958333145,0.15248099689626,0.057421892024097,0.184359814478118,0.0337860952825427,0.0266573946792134,0.0373052865462839,0.0373162765224541,0.0722995413254567,0.0277501759651144
7772,7587,0.0514371419692827,0.174971370388257,0.185457482322762,0.0367230755755457,0.110418029765266,0.167361679522815,0.0676685201957946,0.0345544653451435,0.0444112156070854,0.0151396406276643,0.0854977964260783,0.0263595822543054
12639,16498,0.0713113726283111,0.0571897944487976,0.243883328083106,0.12771171895698,0.0592306868399055,0.156264518153379,0.0221587756736534,0.0332240824746351,0.0286019185638868,0.0387992199791407,0.126185106970107,0.035439477228098
9862,13610,0.072394002840744,0.0203841758044251,0.0381522639631174,0.0559098005836327,0.0113060500199233,0.0397539558940222,0.0647117185264968,0.0281535400728838,0.0883994391152852,0.0812538972048661,0.49324559611499,0.00633555985961382
9026,11201,0.0536893130890227,0.129064882540949,0.150500097080088,0.0768701360563953,0.00429302815785588,0.0891607973676568,0.135704710583929,0.0529609191307178,0.0748531588328695,0.0432052252494131,0.141785820281523,0.04791191162958
9305,12165,0.0536056798257228,0.178422968062682,0.237382576894314,0.0767700252205868,0.0665253528243351,0.0955779712990253,0.039364163041341,0.0171700181930502,0.046383314601772,0.0415776839457785,0.107155776209083,0.0400644698823086
9167,12406,0.054797463694553,0.176094088341721,0.297798569091058,0.103192782482738,0.0110237126789953,0.121410111596757,0.0328744105670037,0.0217109239073677,0.0474816171260898,0.0178095979600706,0.0679367221325976,0.0478700004210479
11383,11919,0.0759244469592329,0.0698382397333006,0.145412419487648,0.121311023010298,0.0201125063555866,0.137821995871096,0.0730105671701877,0.044611420454373,0.0758609018983719,0.0958472295315496,0.131409008378566,0.00884024114978945
11096,7098,0.0660575264630438,0.0862075891064363,0.284498170536823,0.108996934008838,0.0462393005736166,0.105054731931881,0.0798898668299474,0.0234323837855636,0.0780293600300589,0.0283709871627466,0.0616096511525583,0.0316134984184855
10543,7582,0.063297389267774,0.150747719982137,0.241837100489977,0.0959786088858968,0.0162937475867138,0.144916886216289,0.0401995674195502,0.0317650814399438,0.0528388769674104,0.0396849908195601,0.0799097671396755,0.042530263785073
17203,12390,0.0453390551557823,0.222303086361675,0.214647067959981,0.106860138769802,0.0111846269147078,0.126548220189175,0.0385894668570726,0.0191758361259973,0.0331741407762213,0.0466694321987447,0.10277724578052,0.0327316829103206
13188,14086,0.062732540531924,0.172884379349021,0.208534561121508,0.0856937544503073,0.0364435840324012,0.0868961511760824,0.041257416261401,0.0279263876297344,0.0626133350752016,0.0589049721742202,0.118506765783435,0.0376061524147641
15944,6365,0.0428441298830416,0.181559333228401,0.246718272124391,0.109737285853231,0.00733679260748791,0.180322001203271,0.0452332524978006,0.0229941050541278,0.0385746648417298,0.0125246582463953,0.075818252759411,0.0363372517007118
16240,15526,0.060800918074796,0.0552118652426193,0.261228701035519,0.0997778546761119,0.0663576734900974,0.103275092456697,0.0200741229270986,0.0391379917263376,0.0235864685877235,0.130552447523289,0.0905328711155649,0.049463993144146
11943,14811,0.0661997537985168,0.0491699027234404,0.0505392911983584,0.0453169306175998,0.0227510919223616,0.0319286363016756,0.0909973997802817,0.0704954191398281,0.116281394381721,0.16841531807418,0.265030927570692,0.0228739344913444
11672,17705,0.0515376647407889,0.248320022109683,0.176250140925548,0.113206912173987,0.0358948208828265,0.0866293988922202,0.0617668123973638,0.0331267053016969,0.0600299543061511,0.0670444505449206,0.0348567837532771,0.0313363339715365
12617,5408,0.0848874480832726,0.120773071916659,0.241903297352007,0.0721767973457936,0.0684891023836071,0.118207688897028,0.0286521690415058,0.0446025515171836,0.0596497745029493,0.0210378888522228,0.100708329665819,0.0389118804419526
16641,8534,0.0413502168172367,0.174717242648776,0.357344625126391,0.0767716261184656,0.0130012275826858,0.0856097351260345,0.0355852564244281,0.0136945479623482,0.0485164544660694,0.0495100960410611,0.078366051245774,0.0255329204407289
10563,17707,0.0333517796187696,0.139144374914819,0.242798249893775,0.0773896669232118,0.0273511649451176,0.131307612089342,0.0168911573274914,0.0410895339031784,0.0305566969107053,0.096080475347932,0.0997346919892638,0.0643045961363942
12223,16257,0.0533927796812913,0.127824422006103,0.258881582952247,0.0758071738346098,0.0204343142939641,0.120995574059505,0.0233200501170246,0.0249114743938328,0.069327163491887,0.0700958424670308,0.107993072601307,0.0470165501011971
13176,7817,0.0450940696433857,0.2292184514702,0.257017981700212,0.099652326845407,0.0365708318577003,0.101479919412721,0.0678056432536113,0.0157501939899155,0.0276329054002479,0.0300758105464417,0.0656797096529419,0.0240221562272151
10538,5171,0.0467395840655014,0.244923652916201,0.292104306008756,0.0758070778489804,0.0480575435355022,0.0899625657235638,0.0278036719661194,0.0360268948296917,0.0339763468325532,0.0112076819967707,0.051932601210924,0.0414580730654359
8742,7826,0.0426305890463533,0.174946655319064,0.231551946557553,0.0768136978971331,0.0317298816573326,0.0918560718368163,0.0733804378891443,0.0197789636001264,0.0514480461501772,0.0305256836679005,0.0758924424809914,0.0994455838974076
17612,8773,0.0591321769145992,0.00756358145013913,0.11875582143937,0.0521212585780902,0.00116335388894761,0.0571881281222925,0.0308667881529629,0.0119250281878289,0.0658171856636967,0.572518091324641,0.0164568988633353,0.00649168741409636
9017,6861,0.0439844797913696,0.131852831093535,0.231234265097535,0.125411090231885,0.0437588918423624,0.102512793026505,0.0372136786521761,0.0464318208108634,0.0454437594827622,0.0152509141823619,0.114205309683909,0.0627001661047361
10677,5411,0.0528543025361244,0.245159832516844,0.355449946385899,0.0640518231640227,0.0151707227591995,0.10893540340497,0.018133573000726,0.0300399937025628,0.0246691277806541,0.00865566511157751,0.0575527688875651,0.0193268407498551
8621,16747,0.0380443808087735,0.0106309727805343,0.217623215919701,0.0568904663254594,0.0385959076181934,0.119375677286051,0.0237151659951941,0.00592225435164595,0.0856967360585903,0.349706243006828,0.0453275087349537,0.0084714711140756
14849,13118,0.0444684862939245,0.0351581870408429,0.00708913917825355,0.0343076443299783,0.0243403904563608,0.0119286938839631,0.0427234985988391,0.0474210859083818,0.136176011558225,0.109729813932609,0.489988803231481,0.0166682455871413
10123,5413,0.0486223479465091,0.228544538806399,0.225148552330137,0.119373104756039,0.0155940267187888,0.156641687945398,0.030175462578658,0.0176704976187356,0.0408050372424434,0.0143906108663523,0.0740127429824463,0.0290213902080944
9582,12164,0.0259707267357738,0.166557664211663,0.26756993320288,0.135453722369758,0.0206550304133472,0.158910319707663,0.0204646941476425,0.0168859284670666,0.0393111646270293,0.0183065691651541,0.0938282043143624,0.0360860426376613
8881,8067,0.0496801026154036,0.141814994240868,0.291942540778039,0.0926336053470038,0.0281636594758707,0.113291127589168,0.0262131690793056,0.0305233256145774,0.0423059398300877,0.0342960900999789,0.11411096618723,0.0350244791424658
11651,7579,0.0568629222373284,0.148605097645737,0.301462727311281,0.0794750248376853,0.0691133917617131,0.160030650065727,0.0387766366803232,0.0281867895138132,0.0377966924807161,0.0295006776570189,0.0205665464071655,0.0296228434014907
15262,11912,0.0939594623669447,0.143010903562391,0.163836162395794,0.101774201372601,0.0149044351402844,0.0988153329809214,0.0304686277321454,0.0227219109923945,0.0990990593587027,0.0570754981027904,0.136401833776975,0.0379325722180557
13040,9023,0.0398738892015789,0.266807404176851,0.22980545355534,0.0884340757268939,0.0185020668760503,0.117909198621664,0.0429451731488441,0.0342144658690299,0.0305695967285555,0.0326596681966107,0.0584254157526393,0.0398535921459422
14142,6128,0.0407499375219271,0.142478599804822,0.283713481580454,0.135487511963093,0.0208779324577842,0.122734876548369,0.0267119764385167,0.0128422488146669,0.0276890797061405,0.04522890144203,0.0962744594508578,0.0452109942713396
12487,9989,0.0641143488062002,0.10304714200724,0.328851775316886,0.0686902976474722,0.0288778052930516,0.082251536619083,0.0286428092426576,0.0316227624539363,0.0492046172889566,0.0307254228014011,0.0878037958891398,0.0961676866339757
17066,13113,0.0421836764898178,0.0823107883389442,0.297842432433528,0.123782207590719,0.0474666599639281,0.108213380244229,0.0266132927734698,0.019652436749957,0.0272575609634832,0.0989720771638681,0.092114130677494,0.0335913566105621
13192,16014,0.0616286864502463,0.155520449905804,0.236682335349359,0.126920738843423,0.0439735830551423,0.0845137181901527,0.0391542798713611,0.0393557739490559,0.0436635752668299,0.0211327805295147,0.111620182503508,0.0358338960856027
11795,10231,0.0715447849337529,0.16710504109725,0.295254053047939,0.0847687698714374,0.0289135281109665,0.138678924775931,0.0335964354946525,0.0330242657921724,0.0316375110581284,0.0180522040796475,0.0784583049827022,0.0189661767554208
13588,6129,0.0605998918986346,0.111785803935852,0.272158321887646,0.102696571462403,0.0667604772793705,0.192441455089755,0.0218430689055724,0.0215962546178077,0.0436115842432225,0.0183266476425385,0.0705217030437794,0.0176582199934181
11098,8063,0.0464182379322793,0.234840090072242,0.236474036733125,0.0961059425924849,0.0406134222956997,0.107693555255142,0.0302964981234016,0.0124441524171393,0.0398664937619473,0.00820753759131521,0.118006144532663,0.0290338886925617
15263,12394,0.103344014359678,0.0384413448679891,0.0615625893841713,0.0975411998571027,0.0184729335872035,0.0361463555144898,0.0647725973222628,0.0212719764963884,0.0953468749588716,0.186790442967924,0.25375493660443,0.0225547340794885
14432,12396,0.049625925227646,0.0903653750303683,0.0315303032420621,0.0643980046509285,0.0331827663052399,0.035654604530007,0.0722277501746021,0.144686435994831,0.077105283021657,0.0790270253347193,0.27570051168289,0.0464960148050482
11533,17464,0.137628637697917,0.0503051117447571,0.251630293470855,0.0944610318415598,0.0264099742682662,0.134779479335019,0.030943280553678,0.0157333379738921,0.0488343693569974,0.0849558444216969,0.112894123464235,0.0114245158711276
10542,7099,0.0635030556853948,0.131685953035789,0.29743810687383,0.11549094465292,0.0737889322984366,0.0879245386013202,0.0459800914271508,0.0330333190057022,0.0499323672870946,0.0168675466606642,0.0475531732238066,0.0368019712478903
12493,12882,0.0731376712107663,0.111401223308357,0.249211961556265,0.11878989275446,0.0453703024107967,0.128615063467766,0.0321118232166201,0.0274404042934118,0.0421407305769124,0.0405110052935577,0.0804899601380184,0.0507799617730681
9177,17228,0.0734399136555823,0.0503080840074427,0.23251903161863,0.0769425308315681,0.0598264235482652,0.190052982467111,0.0497363697712442,0.0138227394963491,0.0414675940347374,0.101180838859294,0.0808671919008063,0.0298362998089695
10829,11921,0.033003914529573,0.0512965892336955,0.283341002605132,0.145427165879835,0.0350726714511442,0.104783172364517,0.0649390712077153,0.0415219676311833,0.0482945586191883,0.0369650051963961,0.115452573511957,0.0399023077696634
11788,6856,0.062473961484408,0.109634484423368,0.178882865442021,0.125015506872961,0.032003076214054,0.135504126456915,0.0305189673578322,0.0247302766349898,0.0799508120582235,0.0657728523343669,0.0932743241477519,0.0622387465731097
13590,7093,0.0279299711447774,0.253056085736188,0.223922242035806,0.0912580547041415,0.0166995506852247,0.181408152473441,0.0222612020225788,0.0359092080141449,0.0284786031496454,0.00618250781624967,0.0749799794284145,0.0379144427893876
11784,4927,0.0326561888402551,0.196086249835548,0.298657272086122,0.0794666125976898,0.0286227831030295,0.126429473215107,0.0366343880894666,0.0150307284525584,0.0419157172312765,0.0174917958029638,0.102051602289057,0.0249571884569259
14693,4198,0.0731769563424372,0.0683415888479125,0.127243654448723,0.0649763448384347,0.0277201991212443,0.0887727433923835,0.0400397164549528,0.0208834388525651,0.0872997887643127,0.350883228760219,0.0388371420156804,0.0118251981611355
17621,13595,0.0451602305511015,0.187252855168072,0.217476767417205,0.05618523519329,0.046779536810788,0.0694695292241474,0.0198727772845708,0.0240152773205903,0.0379799080784179,0.0748157802944028,0.139453727612541,0.0815383750448728
8738,5898,0.030403737681583,0.22607620325841,0.233953335560102,0.0830179440887928,0.0271874943554568,0.126369054407386,0.0248791270774089,0.0230660953577809,0.0236027297530672,0.0667613648368242,0.0967574731792025,0.0379254404439858
16499,6846,0.0736668779032756,0.156174258499418,0.122269523448238,0.127498493195437,0.0170229435714012,0.0848510541437901,0.0496195341642423,0.0457904873165609,0.0728293315635827,0.16090965655098,0.06750506466814,0.0218627749749342
9431,6137,0.0634996598255537,0.232284482861471,0.281528623527126,0.11017638386987,0.0203908110067718,0.0984802428165945,0.034757503328492,0.030600901457264,0.0235787075909013,0.0147557122158586,0.067212650840209,0.022734320659889
12488,10471,0.0524320950265989,0.235102427044067,0.209483579364302,0.078426271651669,0.0267410168844352,0.125908373040397,0.0548346026735839,0.0447590979479656,0.0357546856170601,0.0230595876444054,0.0763812565938813,0.0371170065116351
13449,5888,0.068049027687057,0.184153948580075,0.262878168428518,0.0992279756655907,0.0381649442951747,0.0895109261294863,0.0493204257049324,0.0240318618275531,0.034276646843705,0.0205136598146875,0.0833109752048429,0.0465614398183775
9987,6618,0.0566327057558063,0.215740950634034,0.276350076575996,0.124646926383547,0.0172119831093464,0.119964362818649,0.0355234847637567,0.0186567622105636,0.0347294306768225,0.00833396455173463,0.0608744854913103,0.031334867028434
16517,15526,0.0699161180296945,0.0910290520909499,0.269258566363162,0.0617076339508629,0.0734321611770139,0.107890720106554,0.0438575270258354,0.0314634753247122,0.0518590861939503,0.04431431007281,0.0906589364112092,0.0646124132532465
12082,15052,0.031955597366764,0.101480421406922,0.0877875038515312,0.135854006651761,0.0126948398930536,0.0657094888375831,0.0819204262253318,0.118819081490076,0.077151771016541,0.0724875922038567,0.128122749508732,0.0860165215478481
16221,6365,0.0517639068764024,0.0972334629960974,0.127640485306422,0.0588066380411377,0.0768162479927061,0.12495835576249,0.0479058256788456,0.0308917702611647,0.0799540400755927,0.223148741225562,0.0582908570950599,0.0225896686885196
10969,12644,0.0629790985048722,0.0573594377280216,0.253208431408874,0.0776674890461537,0.00951245850237053,0.130720597236043,0.0524677283152907,0.036876113862102,0.0738808355254619,0.049568321167641,0.179051454796384,0.0167080339067859
14994,16252,0.0447027501689443,0.0790302085804273,0.259800823808719,0.0760974895831435,0.0488661915679325,0.122724524221176,0.0483433988062007,0.0264333981654354,0.0750984266315885,0.0881787312822428,0.0956295654282634,0.0350944917559263
8048,7104,0.0270744546162286,0.152334546349869,0.182341014206625,0.160210489104889,0.015474656265134,0.198313506605734,0.0348368574802887,0.023695908670946,0.0223918619864132,0.0214613906046034,0.0976452508228937,0.0642200632863747
17895,11665,0.0546784426864323,0.154403321023617,0.140991540055327,0.147426649012204,0.0180316909140126,0.110935304835742,0.0369094002452269,0.0258887396417693,0.0444748502638523,0.153118630515838,0.081631260594632,0.0315101702113452
9437,9030,0.049781065065088,0.234082105303307,0.309013991486094,0.0688837238766661,0.0196920518003345,0.0910536547425204,0.0534714495393011,0.0343571868968008,0.0240097596012506,0.0186105831518737,0.0671114026313467,0.0299330259054169
