"x","y","Immature myocardial cells","Cardiomyocytes","Fibroblast cells","TMSB4X high cells","Endocardial cells","Valve cells","Mural cells","Erythrocytes","Epi-mesenchymal cells","Vascular endothelial cells","Epi-epithelial cells","Macrophages"
14580,16976,0.0976114010938658,0.0864347477554668,0.0705414922739392,0.0278160956423965,0.23867104481911,0.0887311103780927,0.0266744741548891,0.0915254496830812,0.0190447454178332,0.0486370967869291,0.126723726333174,0.0775886156612228
16360,6605,0.0760990646619922,0.0999344327534164,0.0245644769043353,0.00977223634350477,0.17403153446087,0.0470363793966721,0.0405221272179848,0.049620608674925,0.016121750525493,0.0381908124309589,0.339177114874508,0.08492946175534
12894,5407,0.163534173993259,0.12375168940342,0.0439936265397569,0.00669444910288484,0.191736560247348,0.0558643904431233,0.043530957903079,0.0558489875813064,0.0212390474446811,0.0637537470052284,0.135227880173536,0.0948244901623765
17763,15282,0.0968175278631903,0.1799211605293,0.0388947777496086,0.0056998612003807,0.216914668199987,0.0741139143748812,0.0648900243534983,0.121813264483968,0.0752696386129272,0.0235270971233072,0.06316679097681,0.0389712745321412
14574,14083,0.0829009252872975,0.127363369040065,0.0559774722681011,0.0162548430351597,0.187228221001108,0.116200786853821,0.0200180005628215,0.125956499550087,0.0467414889840154,0.0451965265657394,0.050111514733336,0.126050352118448
13182,10710,0.147521446121264,0.116399032705738,0.0870822151575956,0.00805224844712627,0.135785613316437,0.0926450989050151,0.11049839444775,0.0455868344896782,0.0376707417420625,0.0733978519526587,0.0856870525750586,0.0596734701396147
14835,5885,0.203573539931047,0.182612210141923,0.0222360223213528,0.00582223380745646,0.136020430550863,0.0592445457767987,0.0455888584465625,0.0519256445570573,0.0136467865245211,0.0482666546462063,0.118613965242415,0.112449108053797
17477,10943,0.154595724354266,0.154492450213917,0.0352461799262889,0.00250894069101296,0.186138341353703,0.0682753212153355,0.0393956983432097,0.0880104864044979,0.0262774937131977,0.076122434790081,0.116519026020136,0.052417902974354
8888,11442,0.145496945642727,0.148625763865129,0.0402907280822782,0.00706482735371658,0.14254351831104,0.0907998796490908,0.0511415763638888,0.0978798507481301,0.0391474422794869,0.061902775570653,0.0934784832497188,0.0816282088841402
14281,6369,0.133640018218337,0.1699267674764,0.0781754888879346,0.00656937687385151,0.130424007272287,0.141767759195328,0.0249839791243204,0.0540445168166095,0.025918548433539,0.0551890743441309,0.0900111676369729,0.0893492957202888
11669,16259,0.118903105204017,0.134393556123495,0.0498788270786423,0.0150170081338506,0.174359704461004,0.111137199066344,0.0246660719634761,0.0614997210618746,0.0333473008595684,0.0363742725705836,0.180670460062143,0.0597527734150024
14431,11913,0.0205068060642653,0.0714271458714026,0.0285089676072607,0.0259399941900872,0.0573322997216011,0.546324657646953,0.0270288949322831,0.0689681782393416,0.0316919383220248,0.00714595862283752,0.0212772415718214,0.0938479172101211
8889,11925,0.139480812621736,0.126429316104142,0.0673598177403297,0.00320541300473353,0.168227086926926,0.068460649092722,0.0729125552099215,0.0913511008794076,0.0264364490037782,0.0586208661078801,0.0920309422333234,0.0854849910751
16237,14080,0.0814806811100095,0.139181484627251,0.0497904209525735,0.00923652993355015,0.179608973713475,0.124058144965713,0.0263996518530477,0.18999662355017,0.0452826608526515,0.0501358173651715,0.0582590479553281,0.0465699631210585
11665,14330,0.0178193309534514,0.044796856989857,0.0314849612647958,0.096716444302918,0.0294757037669689,0.574786146690159,0.0154154202249006,0.0533423157780796,0.0143078131813193,0.00531163148640294,0.0550369931354771,0.0615063822256703
15957,12634,0.0607897168230991,0.109835821347506,0.0476763950004614,0.0118418237684054,0.15541022549248,0.0706886103879679,0.0489892816087126,0.130900048412908,0.0268278740339801,0.0293853340622187,0.152933820215079,0.154721048847182
14561,7815,0.153712016095982,0.168125099031288,0.0498099698043249,0.0052864010168808,0.176816147996518,0.0398489901112575,0.0682196742283597,0.0713489386664865,0.0154334872862115,0.0494581073897107,0.100340697654926,0.101600470718054
9451,15781,0.0745173915680705,0.164037459997441,0.0410635824916187,0.00745582410642829,0.145018722231954,0.0578508490820797,0.0255706410255261,0.133421900000315,0.0326367895732484,0.0686771795130919,0.143028597872177,0.106721062538049
16374,13356,0.108147059653083,0.135042220148907,0.0605294979599137,0.00312998676168215,0.153844739442355,0.0837073215955154,0.0342633864453017,0.132861500781742,0.0284134696031432,0.0534538702146959,0.0962088462908703,0.110398101102791
7912,8310,0.170733491410687,0.232220653555434,0.0322610670775951,0.013519353264885,0.0998672959607218,0.0390799270745034,0.0869199139369798,0.0708438879361332,0.0271429589274629,0.0810386833215377,0.0575569273730751,0.0888158401609855
10261,5171,0.11953162454656,0.203759293859506,0.055420990474114,0.00657598795913149,0.124187245508615,0.081976659153564,0.0506096336356485,0.0953232185040377,0.0178070880760679,0.0655377581965519,0.092896678249695,0.0863738218365094
14856,16493,0.0800914616139466,0.133096002651291,0.083936017172156,0.0128379026212403,0.181183573426734,0.137817317048947,0.0163094205883523,0.117226791175793,0.0216376656579162,0.0235039586242415,0.131295789034133,0.0610641003852502
8477,13613,0.180546389664945,0.167294145829897,0.0410831525931532,0.00158453168057851,0.145317802549303,0.0544097052252551,0.0343401749959786,0.09398097345477,0.037801866461823,0.0457678938369112,0.12739455358093,0.0704788101264557
14971,4680,0.110863561339095,0.174066499313302,0.0471265037519861,0.00526251790308818,0.119186371157036,0.0433498464818581,0.0343721332153108,0.0612115578508081,0.0237451522490788,0.0462414039273124,0.286193124105758,0.0483813287053659
17892,10219,0.168209763647119,0.0921507595328012,0.0298904038646198,0.00632150144680356,0.160750667390279,0.0574772557812447,0.0754438641172173,0.0939994886100876,0.0250348863715362,0.0751199446432944,0.158542731970972,0.0570587326240263
10003,14815,0.0780732767887551,0.169309915396597,0.0423397277411377,0.021377311595203,0.114247297651642,0.185257938342039,0.0684539971691528,0.079797104512093,0.0203904636776334,0.0302412344839494,0.12739646559321,0.0631152670485876
12890,3478,0.148683122688061,0.183004200602155,0.0190470572479884,0.00910342721443629,0.150353367247872,0.0879048224935076,0.0682827965304485,0.0367851516820256,0.0172334054930725,0.0519624626166668,0.16323240693099,0.0644077792527765
8876,5656,0.175714553049567,0.163223169779259,0.0178330193609676,0.00415998804831481,0.0872295613126681,0.0387496241527092,0.0782695513583351,0.0706464774626943,0.0222136162860936,0.0390585289817638,0.237424797627487,0.0654771125801402
11656,9990,0.131239008623164,0.176577357055222,0.0259971017828544,0.00803534068216185,0.162787605467351,0.076342089046423,0.0778484220792307,0.0858108758115685,0.0304178716670502,0.0753419571907355,0.064658091831,0.0849442787632387
16091,10463,0.113182822744191,0.137747350857618,0.0356724292349643,0.0106732745368233,0.179721913313096,0.0784508214827132,0.0486431635671485,0.0740859248674457,0.0124165607846563,0.0369383732304647,0.155470776581297,0.116996588799582
15397,9742,0.11465320982029,0.18549998502147,0.0395055848010954,0.00229652186081749,0.0908058910878243,0.0875677925275822,0.051293543695607,0.187849582435971,0.0219796707157664,0.0525970929946011,0.0892981466804124,0.0766529783585631
14840,8778,0.172410756779383,0.144653153821578,0.043030934585906,0.00465260250484911,0.127212355657587,0.0844570640310323,0.0739687423678724,0.103930978608554,0.0227018279593226,0.077421465297175,0.0707184479877013,0.0748416703990397
11378,9509,0.13587173958973,0.13379195384959,0.0614205770652772,0.0275312628122431,0.175412952525269,0.0802324975038854,0.0457311403546432,0.0892761224340973,0.0257226884946169,0.0647733233998661,0.0723575368165936,0.0878782051541871
13169,4442,0.0860233190620702,0.21126196716084,0.0191414952581241,0.00670562481917476,0.180250850423593,0.0517077787242564,0.0352086611611259,0.116907778175474,0.0174621262888729,0.0272417122623181,0.145411413078519,0.102677273585632
17753,9978,0.103492194719598,0.148682371679809,0.0276713887266705,0.00382402590474115,0.227526126488279,0.045392570289463,0.026578987508777,0.103120845243306,0.020089086087652,0.0118554401940104,0.168426578982964,0.11334038417473
17055,7809,0.124227279549836,0.112295415367663,0.019658709234366,0.00164202958907726,0.129230059563387,0.0605985910055665,0.0262313499068911,0.108814623550206,0.020519379899132,0.0595907310754482,0.29541520417286,0.0417766270855667
10423,16984,0.0796743323973753,0.265656517972724,0.0729144663538716,0.0101163046845494,0.128176201944703,0.0694523702042624,0.0354389790287406,0.116759799132623,0.0370875975450893,0.0583247511964944,0.0798119850103781,0.0465866945291883
18588,11905,0.0842612602311725,0.121467658826951,0.0545502864009503,0.0366674222405584,0.1319501691394,0.0417555762763623,0.0277721344718914,0.0117534084688827,0.050886462869541,0.0447570976038729,0.349091538264085,0.0450869852063325
12897,6854,0.106069958732257,0.241427372144547,0.0388419851412293,0.0119579776127813,0.170738737489477,0.044480118898081,0.0309830778323308,0.0952774966556027,0.0472856110108306,0.0535135648261442,0.0694649704299317,0.0899591292267867
11936,11436,0.124269388903095,0.197673765652635,0.0369945768251514,0.0094947083727306,0.114112084439014,0.0935603916150324,0.0492073063229588,0.0932746578943731,0.0100913001134671,0.079663679203642,0.104384547099374,0.0872735935585275
10954,5411,0.205882864748977,0.175360608679417,0.0409279872343611,0.0161513462940897,0.116619164392034,0.0832864571756419,0.0429192579104446,0.0553179442923752,0.033010104943547,0.0780580449011954,0.0895178160516761,0.0629484033762407
13591,7575,0.135424803779871,0.154134012545974,0.0288144199450583,0.00852062456107618,0.133388619916353,0.0817371446123931,0.0548625348672603,0.0581721316711874,0.0173037120166353,0.0477063661038071,0.145929204570358,0.134006425410027
14853,15047,0.0519353046186707,0.0910004764963641,0.13401347096175,0.0092881272812315,0.167283350658556,0.0807992728339033,0.0140728884548907,0.209846901663665,0.0285879224263564,0.0292796301366587,0.0772722835644935,0.10662037090346
9706,4690,0.14634258112156,0.2390349371077,0.0188935134319162,0.00167825747376587,0.102989199839405,0.0898964120377522,0.0362662285678298,0.105619382349095,0.0268859271054405,0.043581188164202,0.112299579230624,0.0765127935707097
9315,16987,0.0529164004844991,0.19220387491098,0.0624568008714777,0.00809622325453061,0.231262277758237,0.048116613122668,0.0173593444329821,0.130237522053461,0.0147576058296617,0.0152042822780895,0.110474213415895,0.116914841587518
9866,15539,0.028889050530761,0.0976092677821125,0.0273964223389925,0.020104488565298,0.116529751387843,0.101575548202663,0.0175947447547357,0.0921260472873217,0.0115485453009492,0.0443601800318081,0.309530353571735,0.13273560024578
9165,11442,0.191301115845842,0.125803001494174,0.0311098494920529,0.00595075992622367,0.119459777089972,0.0393258028600448,0.0297103965345018,0.0915898289810722,0.0254376757192905,0.102631218007754,0.106783062877603,0.130897511171469
15126,13117,0.053715949492529,0.148522707117728,0.0776149641564279,0.00863604657178834,0.165442123059869,0.144280019237737,0.0313355335607147,0.101465968545757,0.0161863502961813,0.0442418452893274,0.0736261976531337,0.134932295018805
16377,14803,0.137989461857175,0.110884716383567,0.029195016687584,0.00217387039785297,0.170929488888116,0.0816379447083269,0.0217830036640609,0.122873906591699,0.0381397841415238,0.0189739628921394,0.17697054129573,0.0884483024922252
16509,11668,0.0935928401860011,0.250232135089187,0.0456873383983692,0.004185757183867,0.139383795569839,0.0733618436268895,0.0868275631447638,0.0715219448743052,0.0213335691094386,0.0346703386694785,0.107534805345764,0.071668068802097
15527,5643,0.186247596685442,0.138142773517659,0.034313591130189,0.00580916922818307,0.100660446174145,0.0753200560366262,0.0768501952075366,0.0423268000773177,0.0303957642573637,0.0496648446187116,0.156052850071838,0.104215912994987
15121,10706,0.129034176600821,0.129093881892647,0.0555154483285357,0.0139335957266297,0.0942215218179544,0.0895906092880528,0.0343515897647051,0.0590663828234889,0.032021094422643,0.0366571364740084,0.18487595718496,0.141638605675554
8049,7587,0.13821603818964,0.194363533558641,0.0373275085097947,0.00377279448041337,0.138362175106413,0.0659579409675533,0.0606706766906262,0.0868814998254276,0.0169701339113922,0.0700722948770933,0.131081817347203,0.0563235865358028
18171,11183,0.0318860406663966,0.0572263271015614,0.012268281066929,0.0191613951974974,0.0370821721703743,0.0193408490254504,0.00914225736204189,0.0352498826754386,0.024816551056663,0.0190110346337643,0.690743856143684,0.0440713529001984
13888,17218,0.0376503635785814,0.0851137058500296,0.085510065942147,0.105521670211553,0.241309519735486,0.0996608475603078,0.0178272568155342,0.0660459592487333,0.0232902958341388,0.0470140667413984,0.102024617755004,0.0890316307270867
15269,15287,0.11713934622425,0.153808735907513,0.0634856004570438,0.0081709338542684,0.15325294376987,0.106063215752032,0.0451555266781391,0.0830636806301041,0.0688281485120778,0.066409771720528,0.0600508681535637,0.0745712283406104
11789,7338,0.147410836281866,0.191278011101482,0.0470252099304991,0.0131774257962103,0.126333061296622,0.0840244710613552,0.0842609867519566,0.0673007357277764,0.0308309098383786,0.0427805964094417,0.0674429595158877,0.0981347962885245
13334,17702,0.0511751785692606,0.155835694287112,0.0393990642163965,0.00132720095222993,0.180468972595033,0.0730539203238106,0.0242537105654143,0.148217336278067,0.0188040218291426,0.028015727479114,0.158051196078435,0.121397976825984
16787,12150,0.0674113999379404,0.233646073694383,0.0273718397940107,0.000725961346235488,0.205445428266745,0.0716723482857817,0.0565184413205049,0.0925733937576419,0.00738792182258967,0.0276267334090904,0.124587371072563,0.0850330872925142
9859,12164,0.15825588492108,0.077751848793907,0.0521938554104636,0.00234330752001803,0.14030567239769,0.107817756383817,0.0309686426858459,0.143768354555033,0.0154394358951636,0.0575224719323241,0.116294993855117,0.0973377756495416
14704,9984,0.0635028871514493,0.163112918068065,0.0727306002702357,0.0410785736577923,0.136209967481436,0.0612084361125755,0.0422511864009791,0.0663336949008817,0.0337138773662817,0.0462360342495026,0.146338444899527,0.127283379441274
16918,8533,0.180691868965834,0.116531037085687,0.0351405960348112,0.0184143025465633,0.135357813358917,0.10717344285586,0.0768771673595646,0.0541386841192225,0.0254969074867234,0.0366024086943535,0.112117382141581,0.101458389350883
14993,15770,0.0872316240517327,0.113388230377414,0.0661556935541389,0.0071262775967574,0.250340681799166,0.0610871333064926,0.0505403153122658,0.0916456046510565,0.0329558919445398,0.0295717114869323,0.113111830613557,0.0968450053059474
9444,12406,0.0905286379798631,0.193664386047342,0.0576113733949527,0.00292355955427797,0.173404925193076,0.0693110341684638,0.0614616446332824,0.0766255058872306,0.021203315343422,0.031371871420338,0.0953798733270394,0.126513873050712
14703,9502,0.123162586891321,0.159031267691,0.0448110053885539,0.0061283634697044,0.182929338353526,0.0967429352617656,0.0214437035862451,0.113194136106,0.0269393874231591,0.0534238293580949,0.0930278104877522,0.079165635982878
15960,14080,0.0920598124753172,0.192184935655239,0.0646287876454232,0.0125575181306042,0.150837602877116,0.0882635906941109,0.0303783521795109,0.11142075321537,0.0528298005805198,0.0579442924988718,0.102962906756491,0.043931647291427
8475,12649,0.226981798133783,0.174176145733246,0.0135771084715427,0.00857749323702644,0.163154112369327,0.084687532865202,0.0342372129729987,0.0308480851463124,0.0361333191928224,0.0795441384071502,0.0914809884236575,0.0566020650469321
15271,16251,0.0614345302929825,0.0985459939222867,0.0402464738407583,0.00529414689754061,0.187138588079642,0.140220988835573,0.00895547860375477,0.082701455361633,0.019663111138399,0.0161334345783311,0.178417608177111,0.161248190271988
14984,11430,0.147511884067553,0.117952978056911,0.0533552612580278,0.0094560750779241,0.155414827153268,0.11101456508909,0.0392199654573332,0.0703670107033509,0.0277726936470969,0.0304870905436277,0.141778620163817,0.095669028782
15669,7330,0.188329264417434,0.195876285229628,0.0351515906381373,0.00302886425639447,0.135436045435956,0.0675078243998082,0.0733445705832351,0.0432471050618548,0.0379701495659205,0.0289023069967185,0.114762845537423,0.0764431478774893
14579,16494,0.0531689625662794,0.1158252207788,0.0450383010711817,0.00196713411245024,0.200146396177827,0.0785581410554178,0.0192495985443936,0.146916085276993,0.00797143512443931,0.0256892236656618,0.166242052865036,0.139227448761521
15804,5642,0.069589940214787,0.109509851610569,0.0120074053606636,0.000596124205343413,0.0546202413965615,0.00482103439388566,0.00629144256813659,0.0628614481351778,0.0064531424237073,0.00206625752021343,0.639064354736719,0.0321187574342352
8749,11202,0.089095167599933,0.144097417569472,0.0543110093108566,0.00898769344732914,0.115148921885522,0.0826780780228868,0.0578423761767332,0.0909512694165547,0.0252420803189654,0.0530132684635302,0.123594837296311,0.155037880491906
13725,5405,0.134194298701211,0.23147705714994,0.0392745567133163,0.030069474496273,0.107342930511909,0.0696972712436199,0.0622895838597676,0.059284939809283,0.0306737755052357,0.0727021475946874,0.0808022175867338,0.082191746828023
14972,5162,0.0731512682387892,0.147844724375562,0.0530434798880586,0.00255040720950921,0.1623282471422,0.0698043814373611,0.0583761696210731,0.133466981310119,0.015314490416014,0.0253890383012489,0.103182872553738,0.155547939506326
9575,8789,0.103175034071985,0.112410360453884,0.0412039818658305,0.011873940288,0.186136904575555,0.0837758287892562,0.0734503211433384,0.043354527560972,0.0302722152148129,0.0707363566103266,0.100297088902066,0.143313440523973
11660,11919,0.0736962572711557,0.214066297902626,0.0367656659278941,0.0066641956031889,0.191537782703259,0.0559080588183809,0.031371636625114,0.0688208010103809,0.0299742702750184,0.0194228712865613,0.1619925281351,0.109779634441321
11394,17223,0.0521153420831648,0.140072527979101,0.0643090099124773,0.00328269557760342,0.219247784659914,0.0618796896621297,0.0360637549333232,0.141048384211049,0.0356943137747916,0.0424651818960116,0.0949741402645364,0.108847175045898
11229,4446,0.170505322163716,0.142898091531244,0.0497175305609352,0.00856844522361181,0.115674758879021,0.109317405914077,0.074179025967464,0.0627529996183159,0.0152954655460416,0.0742077758825357,0.0986734828986261,0.0782096958144112
12914,15533,0.0775373862055744,0.0693578759321122,0.0422792819764008,0.00317516492670416,0.215560199071108,0.0763862361341914,0.0135201425750033,0.117675337201943,0.0286033105879663,0.0461386609370584,0.220699503700122,0.0890669007518158
16789,13114,0.0589016331046023,0.190348048127962,0.071251304983633,0.00129838066052228,0.13433667808869,0.101790185499299,0.0186745887376157,0.17687379023468,0.0281007553642329,0.0410136520907636,0.0972043771892609,0.0802066059187382
11108,12884,0.0615794769045954,0.0603426564329553,0.0385577236274019,0.0532424256329184,0.138023188959979,0.342708686507638,0.0126111834256784,0.0686584790617277,0.0212020222344756,0.0270656389713593,0.0875930269132778,0.0884154913279937
17486,15282,0.0697786521219661,0.174353129830746,0.0620265285693144,0.0120648143575618,0.104589828059842,0.122018861314442,0.0303322529958388,0.129695549178347,0.0152954893720063,0.0348560626975463,0.179088480299268,0.0659003512031214
9577,9753,0.183353743977261,0.187197497116214,0.0306236212992986,0.0152189483027709,0.109670196566049,0.0822419197758481,0.0385392208374905,0.0765040134976028,0.0210592313314879,0.0431830043293885,0.135420156421571,0.0769884465450182
13873,9986,0.0836425712564258,0.120873065242148,0.0129257385429351,0.0127152481064721,0.109579363042698,0.112405848747438,0.352647394473506,0.0570566146229792,0.012365927518099,0.00835498629837681,0.086831833330172,0.030601408818749
13037,7576,0.132183493570564,0.208546730644316,0.0585552380688699,0.00307753179296029,0.177046956534533,0.0550451057527472,0.046394611764994,0.0708106916285222,0.0361554767464651,0.0281966901112805,0.0854133487252922,0.0985741246594562
12633,13605,0.0999838191372112,0.0753828742291971,0.0640568523626312,0.0079997785645008,0.189244178716126,0.0527965950722255,0.0308207525132356,0.116078581441983,0.0351773908673244,0.0265425344675113,0.158974234989287,0.142942407638767
16917,8051,0.110036255891017,0.0762064759320152,0.0209653335613972,0.00963407658322781,0.132526651057985,0.0268420223941262,0.0289667899289752,0.0713417168643599,0.0274769605136945,0.0305080052225733,0.396432083390333,0.069063628660296
17615,10219,0.112886957360309,0.244700502906278,0.0422830045801501,0.00636642203953006,0.13942868363459,0.0621867688045795,0.0338132953626766,0.074334758230692,0.0135181725840734,0.0543788302046099,0.101491117630875,0.114611486661636
9860,12646,0.0818937560268006,0.249109701391135,0.0267988643486831,0.0020894911604979,0.142744024555478,0.0515206149095771,0.0462504821288125,0.147440066688088,0.0231241264061381,0.0752257584355719,0.0842799430587809,0.0695231708904367
11385,12884,0.0172692086217255,0.0595938405015557,0.0296516095937055,0.0529278682446491,0.135650724351413,0.333224532773757,0.0137855142596091,0.063944797779724,0.0466354801700819,0.0160621498574657,0.113845399820416,0.117408874025897
13331,16255,0.0330161669570084,0.110782375852131,0.0410231328014122,0.00345568510549488,0.18281213519002,0.0479355007853478,0.0243323776570248,0.154527969974827,0.0229076525111719,0.0113990217694545,0.197567533873492,0.170240447522615
11532,16982,0.0284497483061357,0.11531166154722,0.0563395216893758,0.00124620363006487,0.229127349899898,0.0611416028714206,0.0160842323942421,0.147901197886296,0.00933415660744811,0.0171687136635168,0.14985242645793,0.168043185046452
12636,15051,0.0315600896646786,0.0460300390766509,0.0709093850586675,0.00797802115966364,0.208456661562757,0.0771871108226729,0.0396475436181757,0.118602908164109,0.030657684628005,0.0117021882592202,0.176135943902368,0.181132424083031
11529,15536,0.0378020640985892,0.16342241878955,0.031626012045184,0.0108611870880799,0.125483682619009,0.178877670376875,0.0299272604666296,0.0997146241263911,0.023718531402487,0.0371811770896415,0.115624794016308,0.145760577881255
13460,11192,0.00789108544191348,0.0230757437994771,0.00410088359334433,0.0301916045633046,0.026973995003447,0.0906674694109808,0.735205998916417,0.027963353617893,0.00124675493273704,0.00516883933593209,0.045601942442913,0.00191232894164102
14005,6851,0.154078119129052,0.23121152666727,0.0239382292968495,0.00334017198406855,0.135999282003542,0.0511124516524509,0.0471635831085528,0.0444087539469882,0.0380160282973926,0.0639980289702331,0.127804516977781,0.0789293079658195
13328,14809,0.025629080807189,0.0383864867567452,0.0584090448792194,0.0142496577036798,0.0786970758487699,0.277332662046972,0.00807069106683166,0.060707659829861,0.0281758399666726,0.00712699677929974,0.322033337060878,0.0811814672538822
15541,12875,0.109573549504584,0.146567179620387,0.0609218364991375,0.00481926668013171,0.219472498083268,0.071527025588614,0.038127652848866,0.0859739918203802,0.00980779748897632,0.0552215146561886,0.130601771060627,0.0673859161488396
11393,16741,0.13902014890001,0.19978971409649,0.0549027715139056,0.00350200055384214,0.135003709350933,0.0454749779888361,0.0237115861678714,0.123106634987398,0.0469843196671517,0.0395639044127107,0.118909802054732,0.0700304303061188
17210,15765,0.0745218731878625,0.14967884066529,0.0995744521316025,0.0046122884790258,0.139408936787437,0.0512772273245822,0.0715725870580205,0.16161337777551,0.0534532792862552,0.0849821560498189,0.0341694922438991,0.0751354890106961
11095,6616,0.10459151397819,0.157623727285078,0.0512424421073224,0.00948384865620271,0.191402982400756,0.117653307571672,0.0444205295325817,0.0845690730596815,0.0390249698223626,0.0276333986527221,0.0643819560527928,0.107972250880638
14300,15530,0.110719739058892,0.154873035229753,0.0559522803963531,0.00817011150428971,0.13501122757319,0.0925095963594645,0.0590384958374443,0.118624539178181,0.0274348812572625,0.0408821650426008,0.0926116556528886,0.104172272909681
15394,8295,0.0918700734987073,0.117517545725841,0.0606789348934296,0.00755468568987029,0.182439811168483,0.0695814245780744,0.0489913927081695,0.115995890366352,0.0159450863498172,0.0245197366160583,0.177540815489793,0.0873646029154047
8884,9514,0.123112986239524,0.17022432595241,0.0328852225933942,0.00579948990457473,0.10592393770768,0.0725512809209616,0.0450779660105894,0.113694966114988,0.017457564673319,0.032040507342358,0.1359164459094,0.1453153066308
9296,7825,0.109346359857744,0.200915212228305,0.0284255981371527,0.0177431340156652,0.152107413459009,0.0468851668100289,0.0272511545834708,0.0709794396358071,0.0246203525565477,0.0603100813458727,0.113623031648153,0.147793055722244
15532,8054,0.155242334916218,0.0817809628233373,0.0539836505242779,0.00492867556357332,0.108824957251467,0.095621578984429,0.050692366926484,0.107571733449646,0.0305793033808516,0.031695159510226,0.134500976287126,0.144578300382363
16242,16490,0.10013482735575,0.195823048873059,0.0697469093769815,0.00361872095985974,0.158039377762675,0.0530709516734336,0.0394389173777034,0.141769101497863,0.0310333474892399,0.0393721218003071,0.0955727751251676,0.0723799007079594
16085,7570,0.155070180367111,0.185298703597414,0.046251198262211,0.00543735015494719,0.140475653653345,0.0673904281579326,0.0827817760878647,0.0332982811818451,0.0375948100562482,0.0707003937216431,0.074975884134041,0.100725340625397
12481,6613,0.14903110057031,0.164242699684521,0.0423236541547083,0.00616793170093137,0.176356601921195,0.0718835422977706,0.0494997277580445,0.0718979733526554,0.0212654015357464,0.0347814009897519,0.101944328055668,0.110605637978698
11514,8303,0.051537226818373,0.11796896434084,0.103221128921961,0.0152089635743458,0.201210597143883,0.117227486304147,0.0274111147317863,0.0685168538429446,0.0306744722054233,0.03708359295645,0.143620332787882,0.0863192663719642
11920,3239,0.0998285140992652,0.144648244835692,0.0393629034601572,0.00634322827001488,0.143567443157049,0.0476687914770268,0.0380068087671005,0.0987339517272885,0.0107016865863618,0.0415219870978103,0.200462423171184,0.12915401735105
10550,11439,0.130974778458858,0.131722637563209,0.028855961921084,0.0134701742510052,0.144298092957566,0.0798770836063904,0.0477602524707328,0.0865951113324517,0.0209553546945374,0.0594420700044852,0.209051355203964,0.0469971275357155
16784,10703,0.083302159431061,0.13298500522689,0.0420432813057297,0.00719655817043417,0.16647586986792,0.045752273261415,0.0206367678560165,0.116159373556955,0.0135133072199111,0.0470157228612888,0.219455821831817,0.105463859410561
12083,15534,0.0967228402965678,0.113424143859303,0.0850312967796808,0.0167031765098756,0.161256340385896,0.115930288146649,0.0440594729773705,0.112231669779097,0.0298523595906366,0.0345521692677214,0.086785642268481,0.103450600138722
12912,14568,0.012549028459859,0.057628863349794,0.0457283943111577,0.00234022157229324,0.152140925529636,0.155957668649913,0.0201815119186667,0.127962805961447,0.01827213544311,0.00992835291365494,0.20719210560785,0.190117986282618
15689,17456,0.237531840726532,0.157415201307649,0.038482570715416,0.00721650896966213,0.159713713025471,0.0227808301361241,0.0425939165917067,0.121496583422324,0.0485277493313186,0.0386000235103331,0.0656915357685276,0.0599495264949361
17199,10461,0.129111072565081,0.160203975805407,0.0338862902744281,0.00256119452707438,0.11660892042628,0.0923392720315605,0.0300734618201752,0.111604656447057,0.0220731134346172,0.0390076491880438,0.167413922193271,0.0951164712870033
17893,10701,0.121352916499294,0.18861863090611,0.0384502479330536,0.00647673443408683,0.145740890854955,0.0330872294524126,0.0526967406606297,0.0723114639780643,0.045963817144348,0.0562837850666977,0.122193410583436,0.116824132486912
15408,15528,0.0936932272846182,0.241384094051535,0.0578941689068362,0.014317437366787,0.162559509184567,0.0645320007300526,0.0222414413343056,0.104398819308203,0.0384902058701195,0.0464229738815509,0.116953181559315,0.0371129405221101
14697,6127,0.106455987510411,0.168733244146777,0.0700670087894377,0.00513551571795923,0.180376526301635,0.0713675148277831,0.0387102754420133,0.0451357035822244,0.0209811884402393,0.0521076377893715,0.0929733406412277,0.14795605681092
11102,9991,0.14461581670596,0.141514541450459,0.0520449515747981,0.00868634836305577,0.0932129051420243,0.094526441668407,0.0631371247669754,0.0884187371206746,0.0264654459577127,0.0931936694454489,0.104634029570773,0.0895499882337119
16090,9981,0.0687970375957925,0.179910830780568,0.0758869164787928,0.0195453773989205,0.173826255508764,0.0879285082961327,0.0456538488562244,0.0808479403193179,0.0261673527577423,0.0539856345608621,0.0957752769905307,0.0916750204563515
8196,12167,0.0973771417097707,0.247216208800225,0.0345283434553289,0.00980811073005778,0.159151689012038,0.0636498355612042,0.0391758355405919,0.0941947563293477,0.0192212659780071,0.056903836150319,0.113268905595533,0.065504071137576
13327,13844,0.0919435054498089,0.111936880159725,0.0725850420740396,0.00902998909129381,0.147385604845588,0.149758767748481,0.0279992631166773,0.0856232304609864,0.0302168015762028,0.0352500288854225,0.172506740206402,0.0657641463853722
10813,4206,0.124670331959781,0.243453862011522,0.0318134036976301,0.00616467380267027,0.16777932603055,0.032610643679803,0.0692319735757825,0.0408719408821094,0.0189131249335924,0.0414861670245406,0.0775168231735795,0.145487729228439
10269,9029,0.10980437909572,0.143697768440235,0.0504318227311824,0.0123562726721469,0.172622150718942,0.0899174691254608,0.0351929112826459,0.10023497814207,0.0318035038614578,0.0252269749260967,0.117633587752807,0.111078181251235
