"x","y","Cardiomyocytes","Fibroblast cells","TMSB4X high cells","Valve cells","Erythrocytes","Endocardial cells","Epi-epithelial cells","Epi-mesenchymal cells","Immature myocardial cells","Macrophages","Vascular endothelial cells","Mural cells"
10415,13127,0.834213196308571,5.26862691015545e-09,4.85124124590888e-14,0.0749182228324738,7.66257423375856e-33,0.0165535997886617,1.22769621271216e-06,2.31053271208657e-10,0.0311571119010683,0.0429927234605752,1.15431227249135e-18,0.000163912512708859
17197,9497,0.92112029008713,1.1452103185437e-29,2.86275067365844e-29,5.94601145135689e-26,2.63614267846812e-70,5.30912120236317e-17,1.93398772144088e-35,3.08869146518545e-41,0.00981906368798394,0.0690606462248861,5.8071053710759e-22,1.79540816524914e-30
9985,5654,0.932884208297845,0.000101304672667645,4.85013378173885e-07,0.00120956563641082,1.88991306851477e-10,4.72362475507542e-09,1.40597023660425e-22,2.88374688092957e-17,0.00865917656763146,0.052746134442095,0.00439910618233894,1.42750171833655e-08
9994,10476,0.936712117978509,1.48960975519827e-11,1.02015758250902e-26,3.66599458622061e-06,5.8353575478381e-61,7.10330911395718e-10,3.23455309236376e-35,3.7359288272749e-21,0.0163041037698517,0.046980111531826,5.2315516545621e-24,4.48886642673181e-16
17761,14318,0.975592453358669,3.07104725191928e-15,9.59908050422164e-15,4.67434528599477e-17,9.47323819043655e-30,0.000315089002197972,2.88351391820362e-26,1.17891636550408e-29,0.000230483166353896,0.0135027816072281,0.0103591928655382,6.90003230626066e-27
17896,12147,0.630691622848913,2.7248247288565e-06,4.65874176096966e-26,0.158144057073177,2.65411199648935e-14,0.051342242942343,0.0501516936483534,2.57636494687688e-06,0.0392056442884913,0.0534083991776028,3.355258513051e-07,0.017050703305566
17613,9255,0.923606694077953,1.74141830682936e-31,7.73097851476139e-29,1.09855209520426e-24,1.94329285724321e-69,1.19491235762586e-12,8.76106595265527e-46,1.97365967257418e-42,0.0272846574360684,0.0491086484847835,5.1921293346686e-28,7.57774458210399e-33
14989,13841,0.870106474378353,5.74876863801689e-08,3.35646458092466e-08,0.0285983637685303,8.0379845259199e-16,0.0613042795405663,0.00104993173102206,1.71416252979543e-11,0.00183681341050963,0.0370834020023037,2.71152609914317e-08,2.06169839791251e-05
9707,5172,0.927236519551546,4.80222131588012e-27,8.90140292467374e-27,1.14423150312039e-25,5.69752194180915e-56,4.32528664031123e-12,2.81764955864306e-50,1.14971732505804e-39,0.0233727250458454,0.0493907553982833,2.29031057134969e-25,7.68777049330856e-29
8195,11685,0.949555568560968,1.5865976343725e-10,5.58863317547861e-27,0.0101520767466353,6.9118203655982e-52,1.66484462056238e-10,2.30402432941589e-21,1.46824784702715e-15,0.00292119566997296,0.0373711586940346,3.11258658212195e-21,3.24353827658434e-12
13466,14085,0.869827385649881,0.000183728369991639,1.41861305337035e-16,0.0504044468659733,3.13532513113834e-23,0.0308277681904184,0.0204768854808836,5.42557830628789e-10,0.00527813783091426,0.022286525075404,0.00045801801190151,0.000257103982074667
9295,7343,0.943756114958151,1.16084857590856e-13,2.56066289776227e-22,0.000245266824834211,1.07086191149809e-40,1.0738681551345e-14,3.94323312648594e-35,4.73353425794708e-18,0.0117667831824486,0.0442318350342547,2.08551397516975e-29,1.84347827285024e-13
14841,9261,0.958050248680518,2.0548249535535e-08,8.59397691585591e-20,0.00219010837056702,2.01414724515619e-62,1.82773121035355e-06,9.9374418130931e-14,1.44402086778302e-17,0.00125597039695085,0.0385017470360488,1.70229391764768e-12,7.72346535690002e-08
9578,10235,0.928792540161635,0.000121920632477228,1.02542048416971e-11,0.00116739943727374,8.92672189818318e-10,0.004425559786904,1.22068773871905e-15,3.40006157275203e-09,0.00643214371455875,0.0484887055255621,0.010571218244058,5.08194541479535e-07
11389,14813,0.00387732674920727,0.000315382853180285,1.48469761653881e-07,0.470532299593603,0.0143015803553986,0.129022913624139,0.0709117219516963,0.00336545941516275,0.0345959231439379,0.0761375110983211,7.07050104952051e-20,0.196939732745593
9152,5173,0.879084552701194,0.00650252741018178,7.49460796334102e-11,0.0162111095241235,1.39370571617842e-08,0.000848488234427831,0.0347570304213582,4.5914084626479e-09,4.70650914857889e-05,0.0529700108014304,0.00911686875871004,0.000462328453676263
11524,13125,0.637329897914759,5.24063347588883e-05,6.07473842702727e-08,0.133252926943407,1.76339399067734e-34,0.121482300306226,0.0229113384392245,1.23526204880971e-05,0.000180899462359294,0.0836614980606851,6.58973121253042e-10,0.00111631851173555
9434,7584,0.93579873576601,3.53985182992829e-23,2.9137998819621e-21,1.33954784064187e-20,3.02320468891977e-35,1.77749823437731e-16,5.27823781883933e-35,7.4157580968604e-29,0.0160412595831156,0.0481600046508739,9.53142592676283e-33,9.64219998290378e-25
12628,11194,0.921315025439583,2.09042383147536e-05,7.50412845628318e-20,0.0124777424544423,1.84317062870703e-18,0.000100512314076303,1.31483474434334e-18,1.30232917242431e-18,0.0028735717428019,0.0558798097264336,0.00733227433771106,1.59746637416448e-07
10684,8787,0.958372068622325,7.16490533208704e-16,1.79199556098357e-17,1.37603946780279e-12,2.27963709732506e-37,1.24349913869109e-06,1.42444193759093e-28,7.28273754631779e-22,0.00494543675756355,0.0365667409307711,0.000114510188824601,3.87753921152755e-21
13738,11674,0.948898263550598,2.31613808165359e-17,1.00676883438624e-12,1.49036099798417e-15,2.59707203502876e-46,5.39309702835545e-09,7.02758891281198e-21,2.19918162615141e-28,0.00174782591427766,0.0493539051357387,5.28025729007993e-12,1.56508664227889e-19
11664,13848,0.000657872890005825,1.85453445967826e-05,1.52323754804396e-08,0.560536215439471,1.54583697600243e-14,0.145959067649451,0.149412633752266,0.0027961540497587,0.0113391126933218,0.0839120624920084,6.21330959663008e-20,0.0453683204567291
15272,16733,0.973777763284343,0.000177518633655413,4.8334015025853e-16,0.00101453649853838,4.52162168332743e-49,0.00271857280600288,3.62136253561089e-06,1.83024326568335e-06,0.0075842966266766,0.0124491121078049,3.70775448095489e-13,0.0022727484368063
10833,14332,0.253338579997938,1.48896761132981e-06,1.28861453817555e-15,0.307617314357192,1.05316095812645e-28,0.13526129202758,0.0569489660395102,0.000150925297670635,0.0173140257225029,0.0895457015128251,1.35667904644103e-17,0.139821706077168
9453,16745,0.938417498099707,3.65179843032964e-05,1.79180851600375e-07,0.00768515792329361,5.09094862267557e-10,0.0284679695424867,0.000520561679686489,1.22172062935275e-07,0.00277684250985181,0.0220772194229262,1.79287375237464e-05,2.23821199135336e-09
14839,8296,0.949697743160784,1.87872409627127e-07,1.10825022773905e-17,0.00362351637841161,1.29677065036304e-50,3.44753755779524e-07,9.99552962314985e-32,3.96522260075317e-15,0.008142440104695,0.0385357675886293,4.63603914582062e-18,1.41310567917297e-10
12350,10712,0.934274750515446,8.84961203905267e-08,9.38452016102786e-13,1.14993048131007e-07,1.70501047822606e-14,2.94661196401029e-05,9.31963025192653e-18,5.57026688640976e-18,0.00361096618381653,0.0513688781417491,0.0107157337833762,1.76584821127792e-09
16643,9498,0.951700052932307,8.3030891342317e-08,1.06362424743945e-11,0.00519684361717525,1.06655959913889e-48,0.000875245200195106,2.6193947815548e-05,1.22474749244165e-10,0.000660779372904854,0.0415405758672545,2.25889747820399e-07,8.59790742723316e-12
17349,16006,0.972922166776755,6.81216457207775e-16,4.74775810825061e-10,1.06650844710589e-09,2.14613680355845e-21,0.0100891014043581,7.93927124884552e-07,4.16954644562923e-19,0.000807608964896928,0.0161803273855801,5.17399414140958e-16,2.05137953002515e-26
17473,8532,0.862880793986367,0.0238184086309895,6.02790695605834e-09,0.0271889469668153,0.0013423414633542,0.0253190025163984,0.00751754059048585,1.11745960692674e-08,0.00377488108008248,0.0466170679144013,0.00154099964072707,7.87551152949261e-12
9443,11923,0.93637239561361,2.11826864919332e-08,5.97910886511691e-13,4.35274575951447e-09,2.42674447508615e-27,3.22975357741482e-05,5.35100383371194e-25,4.28631722662699e-21,0.000516405806397849,0.0554615502482343,0.00761732525994474,8.4818065260632e-15
12483,7578,0.893048792359034,1.44148778534177e-05,1.37855155343781e-14,0.0317518121550963,3.65481938556632e-33,0.0318504616220237,4.51616450557274e-05,2.9589285928745e-11,0.00509950496643639,0.0381815576662443,2.74383196263888e-08,8.26724033314811e-06
9450,15299,0.947457742653906,0.000103218465539683,1.65680981312093e-14,0.00183173513602723,2.8741512562263e-09,0.00262171133887586,7.19484774554337e-08,1.14928488598228e-10,0.00834118230688783,0.0272426371321366,0.0124010637419996,6.34287053429538e-07
12362,16498,0.948185792679278,0.000929151976394889,2.7903794260724e-09,0.014239608471465,0.000395983935138119,0.0239267588685517,7.73727603757898e-12,1.18046748690022e-06,0.00450531132742878,0.00781349565233787,4.77553818222257e-10,2.71334624842752e-06
16095,12392,0.942998033135716,8.5635318203006e-20,2.13166625553282e-17,1.70069516346959e-17,3.0105708981391e-38,1.01664122052133e-09,2.13611096032218e-20,3.34021908793973e-29,0.00193700025103292,0.0550649231890132,4.24075970128128e-08,1.70395922640333e-23
15823,15286,0.973895832720401,3.12064082321993e-12,1.33479170702076e-14,8.3166353661792e-08,2.44632121808922e-16,0.00107524752139598,3.73990235037205e-08,5.18501692596866e-18,0.000652196118974579,0.0229664392941528,0.00141016377615811,4.05686781032592e-13
8197,12649,0.884173984589127,4.64093406700036e-41,2.55324754783141e-36,1.57108318623594e-39,1.12131185977078e-87,1.92073564499422e-19,3.79497198051806e-48,2.22909640708554e-48,0.061439675163331,0.0543863402475415,1.35623063814148e-37,2.72463632969377e-49
15822,14321,0.93166254864727,3.20204915076045e-06,0.000169158663940016,0.0238748085955683,0.0057104301683726,0.0168582384156261,1.79097244466849e-05,1.96958104005514e-11,7.11208361093576e-05,0.0186841391689342,0.00294824042243283,2.03288453090588e-07
15250,5643,0.967547832296076,1.64824756045212e-35,3.0939015711265e-23,3.38465649738213e-35,3.58565048628551e-63,1.43123174638405e-10,2.9272469379087e-41,3.15238369993311e-42,0.00101615564453618,0.0314360119162645,2.6327996797152e-21,7.02196980356138e-41
11510,6374,0.952883094356639,6.43577300220631e-11,7.27206443002766e-17,4.26098563124287e-08,5.24973397588296e-43,5.99603944778713e-09,2.56341878032085e-41,5.83507959399287e-22,0.00267601306021668,0.0444408439128912,2.21535057322891e-22,4.55737473874203e-17
7922,13614,0.584647190396477,6.00955434362616e-08,3.01729350316207e-42,0.191770401965733,1.51395466513233e-42,6.80950254558021e-20,0.107726539180112,5.16306309224561e-11,0.0625369153208101,0.0533188929580706,3.7459179067873e-40,3.1623209012853e-11
14146,8056,0.921075860512555,2.04741232496677e-31,9.69205826369452e-27,3.19550613968284e-27,1.50860619818753e-46,1.21973801560597e-15,1.73561168836895e-42,2.74419490740576e-41,0.038738116374932,0.0401860231125115,2.41943614994265e-28,1.4936167686447e-32
9153,5656,0.94736566231083,7.67698257636788e-15,4.22243126268138e-18,2.03122050524955e-11,9.81108898616245e-39,5.64551795314784e-12,1.62327495304246e-30,1.43473208852002e-20,0.000468610431227725,0.0521657272319765,6.05735774359411e-22,3.95504295053684e-19
15531,7571,0.946786250276178,4.1337708437544e-08,5.76812400386975e-09,0.00154654266420815,8.03078434151936e-25,0.00898474363389789,2.86247695821162e-08,4.06940889033886e-17,0.000895888696691883,0.041276474087601,0.000510024905934923,4.88619055096767e-12
16796,16489,0.95605556689591,1.76254408427480e-09,2.60006718167984e-15,6.74557599879669e-11,6.86554515097418e-28,1.27318994185374e-05,3.87415264558366e-27,4.3188524293165e-22,2.1067194832474e-05,0.0322293367651458,0.011681295414691,1.63830941622982e-18
17617,11666,0.9481933645861,4.38252093873973e-11,5.31534584273549e-12,1.42392579194641e-15,0.00177600805452402,2.90112587919335e-06,7.62362785136169e-23,1.4101188479434e-25,0.000151327021634658,0.0496274010531384,0.000248998109581282,8.74622125080936e-17
9442,11441,0.940001311722426,1.45760254198342e-25,2.76170391350203e-22,3.45051640970067e-23,1.17896590467132e-52,8.96293789776252e-12,5.61137213975064e-36,1.71001752916782e-32,0.00419771655990304,0.0558009717087074,2.82034917400133e-16,1.11635467339576e-32
14439,15771,0.942438175407368,0.000350054628853868,2.87804102879704e-11,0.00762475168102146,4.43397472828771e-09,0.0295068705829461,1.17187262817922e-08,9.05446107527801e-17,0.0125627659082141,0.00725586630571925,0.000261485394290165,1.39101053972557e-08
10966,11197,0.95688075690306,1.47925462938988e-06,9.51842433473713e-11,0.000686112878729669,0.00238932116303913,0.00149938622886693,8.42792492329962e-16,3.05996097038425e-13,0.00942597578930788,0.0291169427771351,2.48556177054675e-08,5.41233515024002e-11
10272,10957,0.947367268356542,2.29592197615516e-13,1.01620778514166e-24,0.00573203669498084,3.20585691466115e-51,0.00242262143106472,2.95085356560227e-21,8.09135133816744e-24,0.00564575550083355,0.038832318015598,7.51576860811532e-13,2.09599753495542e-17
11113,15777,0.919675023120243,2.77233868130483e-06,9.40091113157713e-20,0.0284557854941286,4.55913478997132e-47,0.0249124882889937,0.00514593589644517,3.8992636347976e-09,0.000168320966961302,0.0216363966007005,2.24331108169079e-07,3.04906347458818e-06
14160,14807,0.814811547154774,5.85598864142224e-07,3.41842885722889e-19,0.0862948637961325,1.50016987116038e-47,0.0372531318700806,0.016336988807392,1.27830099128311e-08,0.00312104297292639,0.0331870281349016,6.56032051287582e-06,0.00898823856140605
9723,13369,0.932704637878541,3.26359919984451e-11,6.8859543187478e-09,2.91675720577891e-14,4.41612208346768e-13,0.00168945238290293,2.46624993084619e-29,1.60605911187279e-21,0.0064261325425765,0.059179681249439,8.90274791763687e-08,3.96341354853477e-23
11644,4204,0.957291802109512,8.51908088074051e-38,2.36628690778513e-22,3.81589219290512e-38,1.07919624896526e-66,2.21377393929626e-10,1.9224114079477e-58,1.36455327318165e-43,0.00434267969378114,0.0383655179753298,2.178946066298e-18,1.91229582213527e-44
15551,17697,0.883920155691376,0.000143029612109203,1.91319816364667e-11,0.0358881691235592,3.28276621557232e-12,0.0147831695788004,0.0158614972680526,8.50465094118575e-12,0.000261255925208182,0.0275034165755678,0.00954509496291896,0.0120942112314882
16089,9499,0.891177250316005,2.82780798571855e-11,1.46817659829239e-13,0.0162855919884738,9.87163484018974e-60,0.0436844003244456,3.92254265765827e-26,1.01842514218244e-14,0.00232475360880691,0.0465280035379768,1.6948357346742e-10,2.63735968772531e-11
11662,12883,0.902589864833771,3.52883006081134e-09,1.70705698210074e-15,0.046576193557718,2.2581334463641e-52,0.0128023388484851,0.0110804533840337,0.000745242919996866,0.000116130546626059,0.0257955792223058,6.70277651636099e-27,0.000294193158232105
10559,15779,0.960821752203836,2.20159973341727e-09,2.80340701328527e-20,0.0183679518215634,1.2566187312662e-35,0.0093414131753234,5.93052829920965e-07,5.38355338699796e-12,0.00338977356915362,0.00657809078886369,0.00150042318144617,6.44585728037963e-16
12218,13847,0.914543119992713,1.60255913360928e-06,3.33888051935633e-14,0.0273708547936943,5.61892908787594e-08,0.00661867425685939,0.00542880831477507,2.91402096966865e-06,0.00433845902937483,0.0380028709398768,0.00369261642353283,2.34797465636397e-08
11252,15536,0.851807344285708,3.28220137178445e-05,6.02577276945175e-09,0.0478557916526366,6.44944829950327e-24,0.0561171333468875,0.00591347088589658,2.78372940138802e-06,0.00107007260615957,0.0251003396904879,0.0066084454009117,0.00549179036241984
10400,5412,0.928121473043296,9.6994545344951e-27,2.39443201597527e-20,2.48667381246852e-27,1.15134654432173e-33,3.33394613047353e-08,5.97320580435326e-34,5.53634136087566e-40,0.000829716457782505,0.0667466945811671,0.00430208257829289,2.94888566024463e-18
9590,16022,0.933228072967693,5.00122291742176e-07,3.58717875316973e-12,0.0142494416139312,7.00919439625238e-09,0.0267537709254989,0.00543151451341717,2.23255719691234e-07,0.0026912944742787,0.0173101694613669,0.00033500565296712,5.38695681228847e-14
9991,9029,0.943816127165705,0.000224842514641623,1.12037875955267e-14,0.0118011255423084,1.45376960619834e-11,0.0088050690413258,5.0065068925071e-15,1.67213927587145e-19,0.00200380169802264,0.033349034023441,6.73918043431389e-16,1.13685878558309e-15
10137,12645,0.947519664643005,1.0752746914914e-19,2.12255061780972e-22,4.82356059891223e-15,3.04327747171991e-51,5.29401909614551e-07,5.49938655771422e-44,3.0691936727211e-26,0.0166962701569685,0.0357835357981123,2.13915689683202e-17,3.08451028817777e-23
11799,12160,0.925588153170171,0.000500237998447103,6.08466598453756e-10,0.00933203912686308,0.000777294614581104,0.0110045452769886,7.60525988353952e-18,3.37911909853366e-09,0.00680148916056225,0.0459962190403752,1.91766026382583e-10,1.74326596242858e-08
8054,9997,0.956356034591515,1.62300441830181e-29,1.32199933160836e-31,5.20299686127162e-27,1.72590316358656e-48,3.49112482221195e-18,6.70200673261307e-36,3.54459042274294e-36,0.00134481073273348,0.0422991546757519,1.26209146520691e-39,7.99455551225028e-32
7499,9999,0.894354671676157,1.02459502962707e-08,5.31275370095181e-19,0.0291723801216535,2.31842566439212e-13,1.81760722881054e-08,0.0183491186264035,4.99950819033818e-14,0.0123355538085053,0.0457882473439883,7.56677845884763e-13,2.31690834727357e-13
9719,11441,0.94184369853298,1.13504710310708e-34,8.28687267775053e-28,1.79996400436194e-33,5.0127188776687e-45,1.75039429628112e-11,1.06346085679121e-56,1.87279366788708e-48,0.0274099222804633,0.0307463791690529,1.2899686697121e-27,1.65409131698915e-48
10689,11198,0.948293574253925,4.01454014939148e-20,3.23646696385225e-22,7.87737966356233e-14,1.22965653988297e-76,6.19071378720453e-07,1.22824191960339e-19,1.00983410576209e-20,0.00610610578462092,0.0455996479404062,5.2949590222503e-08,4.14631209319726e-18
10834,14814,2.31086623451333e-14,2.02945528881079e-07,9.79488868881438e-25,0.741447367455029,1.31027555732467e-36,4.29721985754449e-06,0.0902740649137541,0.0751405699095051,6.5408610620034e-15,0.0397868719268931,9.23034145283756e-35,0.0533466256294027
17059,9738,0.96011556412809,1.86395090259692e-27,4.85042374244753e-26,2.74121646107147e-29,7.53288419164443e-48,1.42184085706154e-12,1.85337153603314e-29,9.76713389320876e-41,0.000502720525139225,0.0393817153453492,1.38123162952512e-22,1.1527963615455e-25
14143,6610,0.969586674262711,1.58902956259033e-11,1.70093815311259e-15,6.11287336091739e-08,5.45334248522646e-53,4.01734886116631e-08,3.0520013548136e-18,1.40760301164123e-18,0.00104498491809506,0.0293682394076252,3.80867041250052e-14,9.34164127555795e-11
16935,16730,0.914901271207961,0.00010799642998548,4.02699108695329e-06,0.00015424448454919,0.00262895253997363,0.0364689273071112,1.45648126485338e-05,1.96450375622114e-22,3.73068241767297e-05,0.0273479445999539,0.0183347648025534,1.49677269016819e-21
8482,16506,0.928682142713209,0.000895780937354621,6.49247397773161e-09,0.0272535495207039,7.41715922461818e-33,0.00848788626113884,0.00615195435116798,1.66405951838675e-10,0.00163778568924456,0.026890893868301,1.28959708339899e-21,2.52750750599209e-18
9173,15299,0.950803019596981,6.4614273450125e-07,3.48107642876968e-17,0.00309779284616407,8.82518304859042e-26,2.34377966657732e-06,1.13843514871822e-05,1.01542890522532e-12,0.0120290330719907,0.0340557726895982,3.12846475043156e-19,7.52036220508183e-09
13866,6610,0.945244863170432,3.07691479334839e-23,5.90618510759125e-28,3.96169420082103e-19,2.40716525559147e-73,1.0794501434719e-10,1.30842814647486e-36,1.29244197612827e-30,0.00791758983375433,0.0468375468878682,8.93052642689474e-18,3.16358870851064e-18
9035,15541,0.73897273620402,7.79832542494301e-07,6.66027138224183e-20,0.132963157824903,8.79553603585501e-11,0.000690522309227541,0.02989995395721,1.85657282506444e-08,0.0794340761672887,0.0180387533931145,1.41784214925112e-19,1.65800963507299e-09
8757,15059,0.941740055302445,0.000221633338325752,5.64210034354265e-21,0.00332059305881316,1.05494565176729e-09,8.72962923460542e-05,0.00167994242430691,1.24452050105847e-15,0.000193653452901049,0.023310254042082,0.0294428387951097,3.73223872392733e-06
14705,10466,0.899867297330369,0.000554458498126729,6.66376294121577e-14,0.00923527710827108,6.69551633374869e-12,0.0089567529507702,8.67756893049863e-09,2.66000871584833e-13,0.00070876867630478,0.056377978925351,0.0239951994325389,0.000304258393671577
15949,8776,0.959266094998564,1.41477612259083e-29,2.56373084273331e-16,9.02453522099237e-36,1.51443367173953e-22,5.51551171557338e-05,2.79314974968954e-33,2.78846740121338e-47,0.000590106646528127,0.0400883991817184,2.44056033325661e-07,7.69785623009869e-41
13871,9021,0.957732943349057,5.41283961627982e-13,4.89252824331058e-23,0.00504118841896036,2.08409993286374e-31,7.66527310003741e-11,4.03146795352382e-12,8.69632804646682e-16,0.00325878141990015,0.0339670867308548,2.70026201578333e-18,1.04843508563139e-15
16519,16490,0.970864064389547,1.3871793782865e-16,4.48725670213188e-21,1.36800114415185e-17,2.3037198861516e-22,9.35321149072985e-06,2.20400987006782e-29,1.40133582112117e-27,3.29174945539338e-05,0.0290936623539549,2.55045343159261e-09,7.19413390106219e-24
13168,3960,0.932808736082116,1.0245304771532e-11,2.11915214062273e-23,0.00845340444825967,3.97663519567036e-66,9.1785338952328e-13,2.34189651680289e-29,4.90286261943362e-18,0.0117283087654725,0.0470087094278858,7.45332071652248e-33,8.41265102627607e-07
12778,16739,0.951446573703664,4.88205030704734e-10,3.46166841368151e-18,0.0314978222866121,1.18739815188061e-45,0.00669691750946127,0.00162750685249028,2.8886673047773e-10,0.000484812326466257,0.00824623811402331,2.48131456534802e-12,1.28427729964061e-07
15119,9260,0.948327668186269,2.77693667367203e-08,5.50420904276949e-19,0.00885173101348861,1.8529676053011e-58,1.23975805581312e-05,1.375716601828e-10,3.79435250327258e-13,0.000158741461238552,0.0417482357867169,0.000901163514129299,3.45502813286549e-08
17061,10703,0.833253645129603,2.01847169874546e-05,0.00115458041686588,0.022455863920729,3.53193610417905e-12,0.0658492660116699,1.42843855975599e-11,1.54996147828358e-16,0.0057787992751752,0.0485413621785598,0.0229064008207158,3.98975118781292e-05
9983,4690,0.943302184059319,3.8759283851516e-23,2.4713246031473e-21,9.15110593656688e-21,4.22898899401178e-51,9.69846323872196e-14,5.05187483381577e-28,4.14088561184431e-30,0.00169012081387482,0.0550076951267092,4.71667517205511e-21,8.99675809828742e-24
15961,14562,0.949455059205246,1.40140334046615e-10,7.34541040094518e-11,0.0117684484673281,5.31707035957844e-24,0.00374002155936015,0.00987468889660726,1.09108037343377e-16,7.81289695671858e-05,0.0208177911073539,0.00426573946276119,1.22118181380307e-07
10268,8546,0.933045472803236,4.84636164121333e-06,5.88427204087829e-15,0.0122637690281653,8.37500648848125e-32,2.20986273736887e-07,8.55248992781548e-10,2.16375091743565e-13,0.00295934962680526,0.0517263399752065,5.40284474413346e-15,3.63195823949267e-10
10000,13369,0.680095695782032,3.67308526835355e-05,4.08259069485214e-20,0.216036433428788,4.17153682973404e-48,0.0255328769957273,0.0354720347437347,0.000426463503704748,0.00605718355481104,0.0362587459110962,2.82907890656246e-17,8.3835227422497e-05
12614,3961,0.906903806425515,6.37751475256318e-26,8.5848623630727e-24,5.48028834157353e-21,1.21558230345851e-70,1.56633018845427e-09,1.03244923003106e-24,9.30194832869548e-39,0.0361955252595294,0.0567103980853614,0.000190268663264114,1.77683180214825e-29
16102,15767,0.897217135390839,3.03353940374922e-08,3.50493284205491e-10,0.0148320711299115,3.51000013371141e-17,0.0631957959932076,6.75919422527327e-12,6.26317307801293e-17,0.000314911716457789,0.0244396360500874,4.19026850460934e-07,3.86805116836798e-19
14985,11912,0.893331850898047,3.33292358803994e-05,1.34813182966068e-25,0.0495412147000032,1.27183720576581e-48,4.2344869855234e-07,0.00458795591348787,1.89253351106284e-14,0.000975714214936398,0.0483047537003625,1.484519520395e-15,0.00322475788856346
14426,9502,0.943465681600579,5.45009933292339e-06,3.50605802069204e-14,0.00889020411912449,6.5834810007355e-32,2.13533374406693e-06,1.30840644048925e-10,2.46548218214395e-17,0.00310031437688171,0.0445297483021557,6.29389207882825e-06,1.72145227980555e-07
17757,12389,0.844549268134175,1.18025605579808e-05,8.89333058211452e-13,0.0480613541292605,0.00393402365491129,0.0183560418249334,0.020753561948289,2.76605707425194e-11,0.00284476231986485,0.0407034079863882,3.29326770882767e-08,0.0207857444803926
13327,14326,0.884429456645664,0.000110275724504334,8.79713652531674e-17,0.0375286986876153,1.51940992181576e-32,0.0295395711366745,0.00390526502251267,2.67875823886118e-06,0.0188825945251901,0.0253949971903418,0.000175809070501803,3.06532387571168e-05
12073,10713,0.904362370016922,0.0125061002483179,7.75630074222098e-09,0.0141865091678589,6.54092896658566e-07,0.00794261579240514,0.000953944921765226,9.75052250234716e-15,0.000188585962758022,0.0525778161687882,0.00728136315202812,3.27199487681721e-08
10545,8546,0.964234297198459,3.11382280817112e-09,1.13568937174399e-15,6.57827312170705e-07,2.74055586987397e-21,2.66830384488136e-07,1.08140290218261e-15,4.73266217475986e-19,4.16521474654955e-06,0.0328444733983341,0.0029161364168749,6.35588401597794e-14
9724,13852,0.957451293277321,1.6275644389638e-06,1.37893170588095e-12,0.000680882971647611,1.55227511301297e-24,0.0087423247272683,2.547405650317e-27,7.83954673626357e-20,0.00320295232061218,0.0298988189259699,2.0888331352636e-05,1.21188001057629e-06
9313,16022,0.87206200625754,2.47352640004344e-09,1.54183839896853e-22,0.0643306121671859,0.000104003275618115,0.0432142257498463,0.0112525175613042,6.00624152479553e-13,0.000334485847981845,0.00577285102834532,0.0029292956316661,6.38479814311049e-12
10693,13609,0.862068725099604,7.60032723678954e-08,4.8076357052702e-14,0.0565793356288424,3.67081411607024e-46,0.0104157782023035,0.0194907967809272,9.87049545355013e-09,0.000210883027392395,0.0451188464872062,5.56656106429721e-10,0.00611554834325266
14421,7092,0.918308529923752,8.52591537185955e-06,1.38633049522137e-16,0.017749685314103,2.09567700078341e-50,0.014486224708858,0.00476924275497644,1.76596399524767e-10,5.78561113813267e-05,0.0421522786621001,0.00240650473866548,6.11516941948797e-05
15952,10223,0.928289338370019,2.22750179944917e-05,3.50881849642655e-18,0.023347298170276,4.15943326399555e-32,0.00166084006468031,2.72421942984804e-28,5.79716604618588e-18,0.00226055528204529,0.0444196680279473,2.49918477569793e-08,7.51901806513556e-11
10126,6859,0.964047092116336,2.98220819665971e-29,3.9200035114939e-29,4.17292019418307e-25,1.01701348602024e-69,8.1991312815923e-17,1.32243533007187e-41,3.58623003453526e-29,0.00192204456270452,0.034030863320959,1.53081139282222e-36,1.84140060591396e-31
16504,9257,0.94202630967013,1.37487466023315e-08,1.28397912919774e-23,0.0013785711095688,1.97645165333993e-42,1.15642108383204e-07,1.20998825261766e-25,3.18833488396187e-15,0.00212393813344726,0.0544710442221152,3.48093774192744e-09,3.99294304464618e-09
13608,16255,0.915228390840483,4.89439212053827e-05,4.89913768956629e-17,0.0255559663338658,1.61027035914652e-25,0.0290992411667544,0.000699132908263223,5.63748344885913e-06,0.00210741539918008,0.0229088397037951,0.00408765031925396,0.000258781923749593
14568,11190,0.910140732311778,6.30983895018547e-06,9.3016519860657e-21,0.0101605382852614,1.37264892789533e-32,0.0305592617046233,1.20325491827047e-18,2.53852493526023e-14,0.00744858625644986,0.0225079878441935,0.0180821872447027,0.00109439651401536
10975,16019,0.93719840893933,2.06135356808611e-09,1.89050540674493e-08,0.00169825980028572,1.80285337642568e-19,0.0414547472044175,5.28019700864565e-14,1.62561106466462e-10,0.00142281625695527,0.0182254769184424,2.69751547520384e-07,8.57541115768278e-18
11933,9990,0.928213300687106,1.79058140168494e-16,4.50762017589606e-21,1.10936331678414e-11,2.09196379220828e-33,6.58767663343888e-08,1.02822071817036e-31,7.01451715441452e-22,0.0064332074969745,0.0526574108224713,0.0126960151055885,3.77878842932824e-17
8620,16265,0.974114978549499,6.17753676249867e-17,6.08798906452957e-18,6.10126660718385e-18,1.80804443093859e-40,0.0120812047111751,5.29927984356871e-22,1.1078922459308e-31,1.95683162882294e-05,0.01378424739416,1.02887799237722e-09,2.06634652413591e-29
