"x","y","Proliferation","Macrophages/Microglia cells","OPCs","Neurons","Endothelial cells","Astrocytes","Oligodendrocytes"
4359,8994,0.0045933003729528,0.27071622806518,0.0011758957660263,0.00229371250142086,0.0891102920901867,0.580525060226851,0.0515855109773826
3533,7075,0.000640628563718101,0.441349056703029,0.000758210170805619,0.00763790703737972,0.104157421229058,0.35330608141606,0.0921506948799496
9528,5280,5.35902043245154e-05,0.540607489731964,0.000390066774744125,0.0016286084444058,0.151582547269231,0.163781074034365,0.141956623540965
7115,8276,0.00222756785988052,0.454331772135095,0.00091348131580451,0.00435103453210555,0.185226236130074,0.212806272221517,0.140143635805522
8562,9835,0.00059519220837553,0.399329308647603,0.000449798771589868,0.00284774610814381,0.0490058981199854,0.464964587800699,0.0828074683436035
3053,3599,0.000188178225910515,0.440086540046499,0.000170323851448645,0.000709577505584059,0.0532716593776097,0.407574924967867,0.0979987960250809
10009,9476,6.62490374318001e-05,0.517719081861389,7.26170581446819e-05,0.000220998700112691,0.0215492060915611,0.313957671786956,0.146414175464405
3947,7315,0.00214242902871594,0.608337132779333,0.00155038783631552,0.00113766348200866,0.0383444684051913,0.271856665302374,0.0766312531660623
7737,5759,8.21808812636388e-05,0.275610577146417,4.81427464066805e-05,5.10888072499043e-05,0.316713932458047,0.238963106415462,0.168530971545154
7736,6478,0.00142286216193628,0.295590026761916,0.00112493920464683,0.00165234077155095,0.146526188840565,0.355851637711193,0.197832004548192
8152,2402,0.000204066484582572,0.630067905246109,0.000365106404614784,0.00401826840867163,0.030919268990208,0.226890102261542,0.107535282204271
9044,9715,4.65766667874902e-05,0.373749696206475,0.000753984451049518,0.0571851005481738,0.0146274475556978,0.397085518741679,0.156551675830137
8769,8277,2.05984756898597e-05,0.321309210123433,4.54379885874407e-05,0.000708601087553907,0.0209699318340758,0.581412065252367,0.0755341552382929
8081,7078,0.000316351496694333,0.287364413272912,0.000677971496530344,0.00169443283956368,0.06421244994652,0.49529096234501,0.150443418602769
7876,1923,0.000142617818417326,0.543189781901198,0.000136231227374252,0.00156199676279646,0.0451303075717464,0.318402403305841,0.0914366614126274
4428,9593,0.00154503605432142,0.370593777020852,0.00120788262082855,0.000486043127399988,0.0552410516326722,0.476959096731724,0.093967112812202
7187,3361,0.000113501965129419,0.599250832832153,0.000126844505641249,0.00587111715640772,0.081866358989833,0.194214454219337,0.118556890331499
6012,10194,0.00189072510922668,0.184507268590938,0.00213727149430108,0.00194117824312179,0.178315629009218,0.4778827835183,0.153325144034893
7737,5039,0.000650489010059148,0.436566990404144,0.000508619878717067,0.00683401208856359,0.208354627615105,0.180747066781039,0.166338194222372
5050,4679,3.37892051504873e-05,0.575878275901213,0.000146435881676737,7.42694312815116e-05,0.0221679154219973,0.32662237055144,0.0750769436072413
4845,2640,9.05315634402089e-06,0.768234956807111,0.00297860379144984,7.09707149482471e-06,0.00409359908469797,0.171822644341598,0.0528540457473046
6152,5398,0.000143844433307553,0.291729774319093,0.00280733910017901,0.000798764089323281,0.066387718204265,0.443302012962663,0.194830546891169
6773,5039,8.24468732523584e-05,0.540924552996872,0.000156690781876436,0.000733287936166162,0.032141550866444,0.278595612951829,0.147365857593561
4500,3000,0.00016266154652466,0.568308934878145,0.00119810673055182,0.00082600380058965,0.0124887458384901,0.247696610762975,0.169318936442724
8909,2762,0.0017994395924624,0.354790527822812,0.000727970427780567,0.00496736157068762,0.160619061577562,0.3364791090963,0.140616529912394
7735,8396,0.000348618995036829,0.317574917481077,0.000350471007160398,0.000575942224519929,0.210813968904665,0.265730575126945,0.204605506260596
8563,5759,0.000413168737739075,0.256684523288061,0.000203304590013933,0.00805577067896788,0.557754325286858,0.0457767182539095,0.131112189164451
5945,5998,0.000258259065164241,0.40806221031979,0.000250862830484906,0.0067651795864935,0.170896042632553,0.396459273933007,0.0173081716325073
8563,6958,0.00105743020780365,0.26142392034706,0.00063541142112586,0.00282208280243965,0.0863660768659747,0.523599770223068,0.124095308132528
7943,7557,0.00010181275627118,0.204931642046635,0.000140985527651017,0.00178695560774193,0.0536634310807545,0.615347343515902,0.124027829465044
8218,8756,0.000436777165856389,0.28816925095372,0.000723585722149489,0.00552364898810165,0.0453481759859824,0.51354482986101,0.14625373132318
7531,4680,0.0161566403523091,0.431146917241953,0.00242459231551368,0.0387325735129589,0.231110061437127,0.0948980120123681,0.185531203127771
7323,6478,0.00139708243395082,0.292835975860182,0.00126294535865623,0.00290163858563994,0.160186837994382,0.379873139127547,0.161542380639642
6223,1922,1.38830778104372e-06,0.511321749376417,0.000804747147889011,0.000446485384611215,0.0154411247610703,0.178736163363488,0.293248341658743
5739,4919,0.000413310097956158,0.406045828489178,0.00370927406742592,0.00404718640570298,0.0603138711852954,0.326575323946585,0.198895205807857
9803,7678,9.49180443998929e-05,0.294474818866449,0.000157692189833595,0.000249152700766524,0.0491166982525169,0.501259953859597,0.154646766086437
6288,10433,0.000879875926063656,0.401929955350033,0.00189970378399475,0.00174871869785755,0.127797242931043,0.34778121910958,0.117963284201428
9666,5280,8.73715563607462e-05,0.371576259906478,0.000212956416708155,0.0024781488803034,0.294982804841617,0.163733440740492,0.166929017658041
6635,4799,8.30091615069961e-05,0.590202613925594,0.000775495097782616,0.000548830434074898,0.0288941401742554,0.238471567285684,0.141024343921102
7393,4680,0.01222444290649,0.427362030093917,0.0014809693555805,0.0202883252697829,0.234310392525853,0.112802162294293,0.191531677554083
8975,10315,0.00363663098700635,0.38172503567356,0.00418869422010677,0.0136247475029768,0.10728797392395,0.353332270762931,0.136204646929469
5394,6477,6.63717698952814e-05,0.332867687624978,2.84696345023139e-05,0.000727668323712372,0.0330258628814504,0.627220739184624,0.00606320058083732
7735,9115,0.00473437321492737,0.525613558122608,0.00621181366973056,0.024211841677583,0.0383109762941813,0.279841868735179,0.12107556828579
4291,7196,0.00267961362205938,0.421737466765443,0.00220150984737836,0.00720760454274032,0.135185023614447,0.30407580468407,0.126912976923862
3121,5876,1.57642492884556e-05,0.587559743820563,0.000313555626918486,0.00121908052833005,0.0145186772590162,0.283659910075339,0.112713268440546
9805,2883,1.14562318946754e-05,0.399818308215344,3.46975218801677e-05,0.00026678047781375,0.0390175315883207,0.47571350405453,0.0851377219102168
9115,5280,5.74779238688124e-05,0.332670430657269,7.90012953994967e-05,0.00303772628574006,0.499689016232137,0.0742198783575013,0.0902464692480843
3948,3479,0.00856817536900372,0.401667206245218,0.00206192133534354,0.0117882218392576,0.198925191488444,0.192371212544405,0.184618071178329
3190,4078,2.95013806809603e-05,0.415497535611444,0.000137374509714187,0.00176667359465716,0.0674404733218772,0.403711906703552,0.111416534878074
4293,4079,0.000219741299259739,0.384331655852285,0.00157704337245791,0.00254404095201533,0.029020709202586,0.410508256781389,0.171798552540007
6222,4559,0.000248304271602446,0.505171867486512,0.00135818389685223,0.0068693050891246,0.0711173690917123,0.284583821578708,0.130651148585489
10009,7558,4.10339999431529e-05,0.310559607648389,0.000234890551539012,0.000187451292039342,0.0258239707121997,0.497822717798963,0.165330327996927
3534,6356,3.12930325507954e-05,0.48805038510746,7.30302667929455e-05,9.31757180976315e-05,0.0258248127748152,0.389114970141606,0.096812332958677
9045,7318,5.70402365688388e-05,0.156027011556395,6.40129349737557e-05,0.000155421361092709,0.0270605673229619,0.792643984356598,0.0239919622314104
4635,7795,0.00785708691813425,0.437486633429369,0.00145065125809532,0.000683521945791572,0.121679581482486,0.367785012638597,0.0630575123275271
7808,1563,2.73424019220534e-05,0.505531319721018,7.09332573549296e-05,0.00100705475869212,0.0133726450589018,0.467397769956841,0.0125929348452695
9392,2403,0.000265028956001613,0.30237454135748,0.000767128611405981,0.00477539271432604,0.0568369408188956,0.454823652063198,0.180157315478693
5532,4799,0.000389700917174953,0.410080517448553,0.00253336996294261,0.00141411931184911,0.0489794356043369,0.352838408861858,0.183764447893286
5462,8994,0.0035358067851928,0.354455645478927,0.000836779084238304,0.00644166306215745,0.0899265606682021,0.480481171015196,0.064322373906087
4703,9594,0.000168570610394515,0.561478541382532,0.000589203907048234,0.00234352797793752,0.0447914629444189,0.333625070253233,0.0570036229244356
8426,4560,0.0139508355712283,0.238367628156893,0.00171732369029453,0.0100346801498609,0.418138102748107,0.132837084877765,0.184954344805851
4704,8395,0.000740710504843604,0.340787308125785,0.000750492902009059,0.00163458754443501,0.0826351409810159,0.509056357529726,0.064395402412185
3603,6236,0.00011088780913748,0.564332692783945,0.000355386610394021,0.000184588811197376,0.0534772783528221,0.327544577653373,0.0539945879791305
3672,4918,6.24052831365753e-05,0.622377579602283,0.00036475664420519,0.000724518838433202,0.0195308167498726,0.164674972955441,0.192264949926629
10078,8397,0.000206883435881389,0.335323851012483,0.000334271123571186,0.0563092653945853,0.0336117502226583,0.365218748400233,0.208995230410588
6773,3361,0.000132083155047825,0.580692164997723,0.00034295261656355,0.00375305524088457,0.0512096540243397,0.217957602029714,0.145912487935728
4293,4319,8.09157863826389e-05,0.412202634666449,1.78975748599079e-05,0.000177731133496691,0.0186968444891473,0.54632231538209,0.0225016609675738
3467,2640,0.000432539274453407,0.514238928979384,0.000521012982035399,0.000811843867401435,0.141249963263027,0.239733185702963,0.103012525930736
9320,7558,2.56184751319384e-05,0.229778950747746,6.87193483541667e-05,0.000140514026927262,0.0366278151500185,0.695327923722108,0.038030458529714
5878,1802,2.67764247954262e-06,0.514185880122075,8.59379135560808e-05,3.87553725904024e-05,0.0193005827078661,0.272901727211973,0.19348443902946
9665,7198,3.61215412603912e-05,0.257710494357146,8.90119316966332e-05,0.00016521221480713,0.0211807737228123,0.639352716117861,0.0814656701144159
9116,2163,4.44671999069875e-05,0.484200063119459,0.000373998402610688,0.00436381051397866,0.0717805671467071,0.291355443181744,0.147881650435594
5394,5278,0.000232365018057211,0.373546328816757,0.00133911057941877,0.00153811010243578,0.0721290398966636,0.403989938703446,0.147225106883222
9940,9117,0.000242096150649766,0.419216551246912,0.00186893054004248,0.0334230190608588,0.0333897074794596,0.35523584300817,0.156623852513908
4981,6237,1.27141758449643e-05,0.21818011692246,2.81835414765053e-06,0.000176026545455922,0.0425074471188475,0.738035777162454,0.00108509972079045
8012,6958,0.00112442618687459,0.246161860393807,0.000241097752525613,0.000670971955637549,0.0709377093360149,0.514060122565361,0.166803811809779
7322,9115,0.00139005911724003,0.341556403130129,0.000980088020058139,0.00516021892561371,0.0967497964305029,0.440095028382922,0.114068405993534
6153,3960,3.75557494626501e-06,0.482964512950583,0.000326513682645912,5.6932413402112e-05,0.0254325795565489,0.26540213097194,0.225813574849934
9116,3122,8.24708441935283e-05,0.295543450890545,0.000300553273087729,0.00116704257674824,0.106305317205869,0.405996139699794,0.190605025509762
9666,5520,0.000693664174795682,0.373103981956104,0.000608992979816263,0.00057507892503146,0.254478207083726,0.246850461958588,0.123689612921939
4015,8394,3.33180320195615e-05,0.242953990141491,0.000154488085669805,0.000620705142375968,0.133863498085045,0.57602767046618,0.0463463300472184
6083,5758,0.000394604117718175,0.428628273182847,0.000781279253432244,0.00143632475929091,0.0494599008296993,0.356440989775696,0.162858628081316
7322,8636,0.000717285937867378,0.274688336569784,0.00104495232630445,0.00141902166560081,0.304593845529005,0.255504073280213,0.162032484691225
8770,6359,0.000432680318307519,0.323689435439998,0.000411753704740968,0.00139850753054695,0.130667806631779,0.355989663004199,0.187410153370429
3740,8154,0.00028269787482397,0.293402060167856,0.000807189500825784,0.0037653492361649,0.342684319918227,0.263928480474494,0.095129902827608
4152,9593,0.00451584102025707,0.3919529296354,0.00474251801735073,0.00593329176325591,0.164021439815138,0.29646971090849,0.132364268840108
6842,4679,1.21419751399483e-05,0.493841471361192,8.12823197996878e-05,0.000287315218384082,0.031273831493003,0.305741916006472,0.168762041626009
3741,5517,8.20381750719843e-05,0.482654013471747,0.000165158467597851,0.000104036021383249,0.0164225838910667,0.394218512091449,0.106353657881685
7942,7797,4.26857711867519e-05,0.206204003702972,3.35704809584865e-05,0.00026521316893147,0.0292198231220687,0.712577689652295,0.0516570141015879
4774,5158,9.3494398343841e-05,0.673505038255999,0.000401998815457589,0.00240628783245938,0.0146160464509703,0.235392437844567,0.0735846964022022
7046,9115,0.000773670075012102,0.202814564597951,0.00181900981222032,0.00307924518616984,0.192927167795818,0.445642336897835,0.152944005634994
6358,8156,0.000105887520255932,0.210125293848299,0.000276008497187432,0.000607004860496308,0.594572436292034,0.086451665742504,0.107861703239224
8148,10314,0.00667173233013626,0.312348838490093,0.00250545974818792,0.00956179957303801,0.0708104395160898,0.500678481092187,0.0974232492502685
8907,7558,6.25701751484298e-06,0.161527905754369,1.12019596844857e-05,0.000178311361996541,0.01269460356496,0.800018374079068,0.0255633462624074
3671,7795,0.00138711930245712,0.257522515074144,0.00133115468754519,0.0013148418348371,0.0996135531412077,0.58904634988502,0.049784466074789
5946,4080,0.000416794255475386,0.465061256266699,0.00333160409168837,0.00232328907539702,0.0584720695351609,0.300739350946269,0.16965563582931
9595,9476,0.000386195699168562,0.46537900128769,0.00018380552882944,0.00358755233450602,0.0290278311797521,0.404975434419647,0.0964601795504068
6357,9115,0.000504199455537172,0.178969770167811,0.000559640221167556,0.0018286597338937,0.37207862173487,0.35371838565922,0.0923407230275003
8493,8996,0.0608817691890054,0.297491783283036,0.00307301973365273,0.009959768435411,0.102240617706322,0.342715907452525,0.183637134200048
7944,4200,0.000486640527368919,0.388135972185357,0.000341802796518157,0.00738854296670902,0.33300117037554,0.10197046591186,0.168675405236648
6839,9954,7.78764690450416e-05,0.369230976038421,0.000302737229088898,0.00121842542011215,0.229874502802999,0.274566954554005,0.124728527486329
4154,6476,0.000519676784120191,0.60686504145214,0.000267655207661321,0.00170258751694066,0.0368318411640447,0.266631726196919,0.0871814716781747
6081,9594,0.00223626287347887,0.294549223278748,0.000779539047681189,0.00851325198014198,0.226620855264922,0.370929047250526,0.0963718203045025
10008,10195,0.00721713656797294,0.363717358505609,0.000960441938224629,0.00127748798198321,0.0600732325911432,0.400675681324258,0.166078661090809
4152,9114,0.00114881342993285,0.31679526636314,0.000207994308607412,0.000443535841975677,0.0623028618639162,0.586978955641496,0.0321225725509321
5737,8755,0.000485507102636962,0.381858805181392,0.00025717479357288,0.00110908577699683,0.067961419973686,0.496478976826532,0.0518490303451834
6842,3241,5.42105304975556e-05,0.575896300226082,0.000295171157478471,0.00117817673841395,0.0223421095574211,0.237226933599497,0.16300709819061
4359,9473,6.71827919137497e-05,0.361522759606043,0.000136206516070015,0.000893161682169255,0.0424248304751636,0.509665425305622,0.0852904336230182
9460,3482,0.00394446760789103,0.363083843569505,0.00156592757773424,0.00973233521291978,0.120048089795422,0.290284844201255,0.211340492035273
3878,7435,0.00140867271776616,0.464859284999302,0.000473857968453212,0.00294853668393098,0.0914548804256762,0.299996807393585,0.138857959811286
3397,3958,0.000658060412339289,0.287342654504832,0.000129739769076707,0.000535041199443598,0.146022845009468,0.474825905537626,0.0904857535672141
4911,7556,0.00161116763392691,0.382604792093216,0.00133408445221616,0.00738921873644942,0.175414236558061,0.299841077492938,0.131805423033192
6429,3480,4.34711388161748e-05,0.589029880559886,0.000266331724706066,0.000421680694235761,0.0170274184253507,0.290524594698539,0.102686622758466
6153,4439,4.87237624083881e-05,0.58370143230325,0.000215325228882679,0.000297266241271554,0.0129702232653879,0.247225706430455,0.155541322768344
5461,10673,0.0033244242899092,0.358045044504733,0.00457416307213895,0.00418356385554764,0.176671408900522,0.406556570345427,0.0466448250317226
9802,9116,0.000577995869301311,0.405724558706275,0.000357466000281634,0.00105066472204501,0.0328832306263216,0.522553515634677,0.0368525684410986
6151,8276,0.000249344681041565,0.394416130046005,0.000159581715673618,0.000787282107192903,0.0869845473639485,0.452093807913189,0.0653093061729495
8702,4321,0.00732966574654729,0.385614632799166,0.00257380056456174,0.00683149293062231,0.304129301030767,0.13568643822474,0.157834668703595
8978,2403,0.000720367426316921,0.526154238869003,0.00115543127775776,0.00147317119780362,0.0721977036459048,0.26510398062885,0.133195106954365
6633,8875,0.000366180536070273,0.243484087265167,0.000249138723617011,0.00133713985702634,0.19135202350763,0.464171043964719,0.0990403861457704
4913,3000,0.000591080775993416,0.609360508460408,0.00110048715550244,0.00109986838876753,0.0327045407983226,0.205503440895769,0.149640073525236
6908,9355,0.000967206655074138,0.176524437005111,0.000788193230776328,0.0019999189407681,0.200668267979749,0.500654856823737,0.118397119364784
4018,2400,0.000193814195238099,0.326616126494031,0.000164914730471169,0.0275759047271655,0.351349926792774,0.187742298746046,0.106357014314274
4845,2161,0.000657934977154896,0.451223391638776,0.00458646765543233,0.00171615741866409,0.128069770026824,0.300376233333335,0.113370044949813
7254,6837,0.000921275525247591,0.398867588971865,0.000600296951484543,0.00040529551335062,0.150707667650626,0.323183150692115,0.125314724695311
8703,1683,0.000624686579417535,0.495005785140307,0.000341860800147378,0.000973786429219786,0.0243996545153937,0.328157267108015,0.150496959427499
4635,8754,8.90140605388346e-05,0.272814164738886,3.82303950482794e-05,0.000503145350604027,0.0458714861451308,0.653744464383626,0.0269394949261665
8286,9116,0.000206840433485942,0.327549055667818,8.66801198985352e-05,0.000371843873710752,0.017601578627355,0.502311607193378,0.151872394084354
9184,3961,0.00221787532420081,0.39878089809515,0.000604624036238768,0.00110963913935357,0.159745549458697,0.242832539262436,0.194708874683924
7462,3361,5.20679695930768e-05,0.701735831758338,0.000159338474634554,0.00111567789214639,0.0262957798019216,0.133258031765469,0.137383272337897
9871,8277,0.000243103914005486,0.386236311923405,0.000533500090158055,0.00223776588671705,0.0357265620004352,0.46907430093337,0.105948455251909
8287,7677,2.27702774181687e-05,0.176310337004011,2.09366495285747e-05,5.35601948688336e-05,0.0493865598830816,0.7533529667874,0.0208528692036913
7599,5998,0.000294070203241684,0.266973656889498,0.000466548245756738,0.00044846165495226,0.180186687316928,0.331647090803296,0.219983484886326
8427,3601,0.000298026257587326,0.328023258465352,0.000328543110125768,0.00121923207115097,0.15433400248745,0.356470628003628,0.159326309604706
9735,6119,9.0937274028813e-05,0.312248612862038,0.000280816292084108,0.00396960644110595,0.314457800915833,0.172628083636308,0.196324142578602
5463,6357,8.21704537083591e-06,0.252958950617688,9.31376427114008e-06,0.00044197489922342,0.0427097532814918,0.699155357747069,0.00471643264488632
8151,3841,0.000509550211383442,0.288918543805112,0.000194891854524339,0.00162046102000061,0.471877519598241,0.104392952800452,0.132486080710287
9737,1564,0.000203279806556883,0.309458760267949,0.000687562637401197,0.000143074322431881,0.0583047054596409,0.508764392350871,0.122438225155149
4291,7915,0.00515471004488103,0.38907538205762,0.00288544393100366,0.00974566535667506,0.15214257629405,0.356045869861461,0.0849503524543101
9251,9596,0.000304746203240681,0.220617637516476,0.00131009877194729,0.196666883846373,0.0936285781203083,0.295211984407433,0.192260071134222
3947,6356,0.000868478931736498,0.486664816549153,0.000784693059462508,0.00520851978784036,0.0924510945008584,0.363949954777856,0.050072442393093
6840,8755,0.00389547822731477,0.213106690943216,0.000962603730474607,0.00707198882873535,0.241050525691084,0.420472864391889,0.113439848187287
8219,6598,0.000128689871438079,0.344646410488269,0.000136069054826928,0.00103614077593889,0.0365457486456432,0.449440605874918,0.168066335288966
4982,3360,0.00011395127848906,0.603424670313217,0.00129138993786122,0.000971117058001881,0.0392249344146629,0.203920492801108,0.15105344419666
5463,6597,0.000100810463747288,0.359235727770359,4.87130322950907e-05,0.000702581552325171,0.0564619203937478,0.55448963926391,0.0289606075236159
9116,3602,6.25990514261026e-05,0.418201851643493,0.000237866915788441,0.00449385015110246,0.0988697278964632,0.318739902020028,0.159394202321698
9114,7678,4.29752316912089e-05,0.282143419034832,5.12368562733074e-05,0.000110766865243822,0.0150504570871707,0.673609417295855,0.0289917276289347
8976,6958,0.000448949803127082,0.148973059335081,0.000388721008814984,0.00127036013244718,0.0844141034441463,0.64553528761071,0.118969518665674
8906,9955,8.09034756239046e-05,0.637705686768964,0.000355704134413139,0.00218190199043951,0.011417698828195,0.191429094862727,0.156829009939637
3464,7195,0.000626827909789375,0.365048958561682,0.000295200677664203,0.0022847354074272,0.12119217153915,0.438176351638725,0.0723757542655617
10285,8277,0.000810761830220876,0.29686956993199,0.00117665739373282,0.00351348842191062,0.0372023626378792,0.53409008627005,0.126337073514216
8288,4560,0.000562505340704715,0.334743199898707,0.000381616358611115,0.00384294991551618,0.355761636766406,0.126223000498529,0.178485091221526
5737,8515,0.00143227614614649,0.462710784632655,0.000900090613415264,0.00235199694584986,0.0289625470369191,0.402467316229769,0.101174988395246
9183,7318,0.000294621402687852,0.253031019492134,0.000345491276248202,0.00112636291783167,0.0415782229564026,0.598508444490114,0.105115837464582
4981,4798,0.000964823171390539,0.590688436113222,0.00195456542979484,0.00327543639684744,0.0479356200655758,0.158395587637305,0.196785531185864
6153,3240,4.13174747967198e-07,0.59921861094434,0.00030642941324016,1.38102291464341e-05,0.00266989929655466,0.170238666762712,0.227552170179259
4085,6836,0.00162845017075594,0.510672292967733,0.000655019909304193,0.00320438909704542,0.0905719698969929,0.307504508026183,0.0857633699319866
5943,10074,0.00544092829478485,0.184449026290394,0.00424294775071461,0.00485563256331498,0.21288265565219,0.450404608678683,0.137724200769919
8424,8876,9.65502745032827e-05,0.426885991334443,0.000136135796177496,0.000767871334834919,0.0131206185272012,0.437787551363812,0.121205281369029
10080,3362,0.0511887814257707,0.326781822623824,0.0155143098117854,0.00585481291819142,0.230640812100914,0.233056964683271,0.136962496436243
4430,4558,5.12514147643449e-06,0.147928591641644,1.52640625238392e-06,0.000279341084154667,0.0136449874670286,0.826117870210244,0.0120225580491996
5256,7436,0.0011512696938701,0.65660645287502,0.00105680516778025,0.000539191753952788,0.041556632231267,0.241208176129929,0.0578814721481807
3604,4318,4.31267639499787e-05,0.152900244101684,1.51916126528511e-05,0.000307911080102717,0.374638627217221,0.423388762964467,0.048706136259923
8496,3002,0.000825774546493892,0.342889758947664,0.000336913582018282,0.000776743457998974,0.0777044774658971,0.383758737203561,0.193707594796367
5534,1921,4.96666708260015e-05,0.50825603748283,0.000550648841782364,0.00629573071250652,0.0437629696002115,0.235554807244533,0.205530139447311
9941,5760,3.4411314047317e-06,0.344111910774534,4.44519988258744e-05,0.000346818571355287,0.438912954169235,0.0836462636646636,0.132934159689982
6013,8036,0.000537800035335662,0.349812335065126,0.000158376505561947,0.000559113728185437,0.0922717932191721,0.51649068338853,0.0401698980580893
10149,4921,6.3854365183111e-06,0.239780701117873,3.02345807625867e-05,0.00325173700478474,0.426066205918483,0.114678474410394,0.216186261531185
7463,2402,5.06923406694412e-06,0.523787500219433,1.15288798015945e-05,0.000128840526372468,0.0184685053772223,0.43736159968592,0.0202369560771836
3740,6716,0.000971175946667044,0.44562034633326,0.000141437005149094,0.00190781238286615,0.0597570162550234,0.381741878206147,0.109860333870888
6841,5638,0.000271080952479682,0.277622362717602,0.000461080816935057,0.00529671500718081,0.120352488037726,0.504525434457326,0.0914708380107496
5117,9594,0.00303153603794248,0.336065639864225,0.00460950939476797,0.00259089159763116,0.137474504044933,0.482970418515897,0.0332575005446029
4635,9234,0.00138514281383386,0.327546116188102,0.00037766194912059,0.00424807222651061,0.0885111859551074,0.521310310199225,0.0566215106681004
8701,5519,0.00018286559929546,0.260499545843355,0.00118184202125205,0.00321960067263155,0.583833556681982,0.06036807758794,0.0907145115935438
5461,9714,0.00385739288916743,0.29698401096785,0.00102757309210345,0.00260978792145552,0.106156897326594,0.52553855660676,0.0638257811960697
8426,5040,1.31145284559647e-05,0.313450053204013,0.000138479478632685,0.00551812254275702,0.416280832390288,0.136534118409553,0.128065279446299
6703,5399,0.000433781774526926,0.41078002374262,0.000895472779960441,0.00255886828755802,0.0867221999305527,0.336504597202862,0.16210505628192
5189,3000,8.5642745890154e-06,0.602665606091417,0.000159504615927947,0.000404516798356606,0.0275623503451593,0.266269581126748,0.102929876747802
7600,2882,9.41018607753043e-05,0.4699227675021,7.10544783909928e-05,0.000654203297923816,0.0335554859347731,0.414469944314926,0.0812324426111109
4773,8994,0.00164023854925517,0.369663361655311,0.00133083316711749,0.00615679809453176,0.0921393927883362,0.39167663286219,0.137392742883259
4499,5637,6.63288592224791e-05,0.404961144711513,6.31749027470455e-05,0.000645076294719446,0.041441040633536,0.461499173711542,0.0913240608867206
9873,5640,0.000198116234257988,0.323914434481212,0.000116928422799311,0.000747025447005187,0.438705392595674,0.10591649803216,0.130401604786892
3740,6956,0.00556510362302069,0.470032302270951,0.00239338664414749,0.00559271346834627,0.0579323165122935,0.369836159509124,0.0886480179721169
4225,1801,6.93760664675706e-05,0.487755450576651,2.99022001576204e-05,0.0015255659541105,0.0343741874152679,0.265809753165694,0.210435764621651
6219,9115,0.000464713039762918,0.261893472287364,0.000376236890235781,0.00723824972954119,0.189765500070378,0.396265227856118,0.1439966001266
3534,5877,0.000208379888307596,0.678963648416543,0.000651343780576042,0.000387702452901955,0.0268265101290336,0.207558560168683,0.0854038551639548
8634,2043,0.00858707973984911,0.384451537588515,0.00164419790663439,0.00573230215456327,0.0711545084246396,0.33511451801138,0.193315856174419
9733,9956,0.000114390904454236,0.417377035593961,0.000120326182196271,0.000730707227587749,0.0835076293958964,0.325949129532083,0.172200781163822
8424,10315,2.20968268662774e-05,0.251426810779631,0.00023571941989718,0.0911190457807503,0.0612413341949732,0.388045943407406,0.207909049590477
6498,3361,1.97610388935946e-05,0.580043031889807,0.000199200008490986,0.000176598584178117,0.0138871141504076,0.219429328857928,0.186244965470295
7666,9955,0.00127937758455323,0.35636976955721,0.00172902738455147,0.00782275268475093,0.0448176334243545,0.416614810078507,0.171366629286073
9873,4921,1.36551987423395e-05,0.298540617353459,0.00030998240373138,0.00154101811966294,0.452877430479128,0.112205994090522,0.134511302354754
9805,2643,0.000943101656286403,0.342233266136503,0.000604634446351607,0.0102225531207334,0.0738907784548425,0.407282368937416,0.164823297247868
7806,4440,0.00468742515991815,0.49376455183444,0.00120357508791425,0.0340185851830426,0.198642786228482,0.0894493134509706,0.178233763055233
8427,2163,0.000699464088540701,0.584723379590169,0.00123674237356217,0.00327505821682061,0.0435096724425189,0.23357512370778,0.132980559580609
8425,8157,2.50239713933678e-05,0.105396437787381,3.00723910584617e-05,0.000168379075550407,0.0264120286821352,0.843729460329834,0.0242385977626481
6632,9834,0.000696412505706079,0.308865994859774,0.00079071817219782,0.00280412875684188,0.155466824214375,0.409684728433333,0.121691193057773
7325,1683,1.1117448264213e-05,0.641576067328672,1.89260504913229e-05,0.000374081948259996,0.020939084146682,0.301342396748705,0.0357383263289252
9392,1923,6.03830084332335e-05,0.29331598235198,0.00110833235819551,0.000420522169501471,0.0940943353506257,0.471188231186503,0.139812213574761
5878,3001,2.8426571981859e-05,0.598135220887392,0.00203479650395979,0.001211737441738,0.0246230826549538,0.184101131002698,0.189865604937277
4637,4439,6.11400271127511e-06,0.132419974285759,5.31504333006843e-06,0.00018564896349551,0.0293931668073042,0.787102677709774,0.0508871031876253
5668,9114,0.000445441604203655,0.397635643302927,0.000639278972228622,0.000666197832285341,0.122346384805249,0.437175397610122,0.041091655872984
4018,1921,0.000789375469415392,0.331499133087101,0.00175175649035936,0.00446703729120208,0.323705613554127,0.186887187816533,0.150899896291262
4153,8394,8.41161103857469e-05,0.218527992029152,3.68487598044056e-05,0.000151061047234175,0.0670543926302948,0.681622290020447,0.0325232994026816
5944,8395,0.00438121215707987,0.345260557490506,0.000322013715846623,0.000734211292298069,0.0638411105738963,0.568862988808038,0.0165979059623346
4772,9474,0.00165934129749034,0.498354021677533,0.000768256107430764,0.00145167600644181,0.0846261128019056,0.311136657190295,0.102003934918904
5601,6357,0.000119039880861359,0.308459707511719,6.07449938775013e-05,0.00194704881783114,0.123624036989648,0.461459834744872,0.104329587061191
8563,7198,5.44860005183367e-05,0.271014382922491,0.000365606119296906,0.000369637399634386,0.0541075634124367,0.4659354596581,0.208152864487523
