"x","y","Astrocytes","OPCs","Proliferation","Macrophages/Microglia cells","Endothelial cells","Mesenchymal cells","Epithelial cells","Neutrophils"
3191,3359,0.00395945992989436,0.000218592117756849,7.9561163167032e-06,0.0730606269530656,0.603478347061889,0.00261476070762353,0.00123649037512891,0.315423766738325
9322,4920,0.00734965189937972,0.000734982510336423,4.67660401556171e-05,0.0354252239109997,0.519499872547144,0.00387247671960366,0.00152032510706228,0.431550701265319
6288,9474,0.0143448408645378,0.00933706972580952,0.000636450938044514,0.0759008719503584,0.626811916360849,0.00829392740803677,0.016938102696358,0.247736820056006
7115,8755,0.0233727396949749,0.00247012967861338,0.000160043463038547,0.117765941868899,0.615841838450795,0.00664454436507453,0.00775660597708943,0.225988156501515
7600,4560,0.00719781813108213,0.0166331003969742,0.0231560687827613,0.0947739571128597,0.327123865295078,0.0539566004239687,0.0766361006146415,0.400522489242634
6291,3241,0.00591677837023111,0.00490662303672002,0.000248867178433093,0.378691965138417,0.164376883118586,0.0427333087651476,0.0223337644939599,0.380791809898505
9526,9116,0.00470742168154106,0.000767847675005068,2.67221724279402e-06,0.0766299512124798,0.384324706743785,0.00305283761729322,0.000741689458878124,0.529772873393775
5395,4559,0.0135783639126934,0.0180317190037902,0.000196086143929297,0.477266805092468,0.0687935183512922,0.0399504397650928,0.0361212622299226,0.346061805500811
9804,5040,0.000879861966628667,6.06276416912638e-05,2.27841590473321e-06,0.0163735871239697,0.654923796222071,4.73976741060462e-05,0.000135497917571269,0.327576953038057
5533,4079,0.00562182135393012,0.000982952315721529,4.4735507318515e-05,0.294723399274206,0.0720728001634868,0.023527820765655,0.00424918349133617,0.598777287128346
6360,3360,0.00327707076833707,0.00491730868062006,7.15292768872191e-05,0.340596223905751,0.101359460850699,0.0224937223770765,0.0156651461201825,0.511619538020447
4429,7675,0.0053693636677449,0.0174422741017457,0.0049296469277162,0.0946896739672309,0.307322219763346,0.0705921986031126,0.0749306823081715,0.424723940660932
5324,8994,0.0102152535379061,0.0170808039622467,0.00669154405982837,0.0891717600695195,0.364992092066539,0.0322891297816739,0.0585623850802749,0.420997031442012
8425,7198,0.00831527262221084,0.0100014024986441,0.00405217299389408,0.17902816560054,0.14128890069952,0.0201545536887324,0.0349927251934792,0.602166806702979
4775,4439,0.0243023068780667,0.0145651109259525,0.000341687943131204,0.0627264020446836,0.294724111291772,0.0163725949016148,0.0269752613298602,0.559992524684919
6084,3360,0.00732943252618453,0.017697008022152,2.56874221011367e-05,0.429251706624975,0.16413857378404,0.00619781919266746,0.013168107656456,0.362191664771424
5807,6717,0.0101893390377142,0.00264833843778614,0.00132776170959802,0.0416795761062159,0.698024396850506,0.00929424457074371,0.0117851318917544,0.225051211395682
5464,4679,0.00743437605145467,0.00546555096371269,2.50298386605696e-05,0.31061903205798,0.1345998754705,0.014706510645556,0.0131948169634219,0.513954808008714
6842,4440,0.0047302413739524,0.00103438248119612,0.00218594652422927,0.346803318118428,0.190754016122433,0.0281057500983849,0.0229337183527753,0.403452626928601
8632,6598,0.014396353482476,0.00557796836767915,0.00014489275875213,0.173285798305614,0.350992376802632,0.0167217945903426,0.00897791338632669,0.429902902306178
7530,5159,0.00693604764112973,0.00204848309754475,0.000135904456682203,0.0291287528643284,0.654740760164103,0.00324231950184498,0.0028363865800027,0.300931345694365
8082,3721,0.00226099870132139,0.00107720522592096,3.24958588478264e-05,0.0269686840927961,0.651602465113692,0.000477254555755723,0.00100698517025876,0.316573911281407
9874,3003,0.00869777321029554,0.000912663303804501,4.52279382138372e-06,0.113258781549812,0.467659205327492,0.00215690411443224,0.0013484219021134,0.405961727798229
7255,5639,0.0009628417360772,4.68211151238267e-05,1.1462175915643e-07,0.0100476711971454,0.772421273961639,4.04899451107439e-05,5.72582353287758e-05,0.216423529187816
9527,7198,0.0148764130780251,0.00812048910619716,0.000319872877453225,0.268477106603094,0.234213059863272,0.0085563656512056,0.037232872050862,0.428203820769891
7598,8636,0.00890043701973559,0.00312803384751958,2.7148096705287e-05,0.0899693121076193,0.521799380505845,0.0009028746372028,0.00356248473562309,0.37171032904975
5047,10433,0.00986004588912839,0.00383440691780117,0.00107505794328405,0.072132009840614,0.453089791259072,0.00950576691915347,0.0160979837251044,0.434404937505843
6910,5758,0.0100950161450525,0.00104617290183028,1.85025356854609e-05,0.105853762542694,0.570200147502967,0.000980825650411175,0.00291000475499712,0.308895567966362
6566,4679,0.00390270472344725,0.00149404572058079,1.37214491182763e-05,0.0847523589205642,0.278264843042117,0.00424789224159022,0.00206842114245373,0.625256012760129
8772,2522,0.00170303612710056,0.00067731662561974,3.85387291663179e-05,0.0767197510942701,0.485486179862971,0.003352386567563,0.00389548179998344,0.428127309193326
8428,1923,0.00811957405715572,0.00877699159956086,0.00310107539323463,0.276536797750207,0.182687070218681,0.0592755250922629,0.0603936833963352,0.401109282492563
4497,8754,0.010648842333063,0.00575163582899762,0.00101995447908655,0.0723991440792109,0.367542514682766,0.0201221188959845,0.019779884816705,0.502735904884187
8632,6838,0.0169350000480392,0.00331195109572436,3.93219394836253e-05,0.149846125101725,0.347994836111599,0.00713700038023125,0.0120164470541756,0.462719318269022
4015,9114,0.00616226053027403,0.00437331586851211,0.000662936872473969,0.171796913857997,0.379935743765237,0.00292075014922135,0.0142248215456674,0.419923257410617
6563,10194,0.0146408954949975,0.0115778782432961,0.00300996210859262,0.0947862204058654,0.365887016906721,0.0177045742488289,0.0463468305966885,0.44604662199501
8218,6838,0.0172092435973017,0.00155393603871268,2.04824261179384e-05,0.232757026334305,0.25146755166954,0.0117781335054445,0.00550475291483769,0.479708873513741
6292,1562,0.00368146624087048,0.000399980692748252,1.73986430358137e-05,0.0923356121504272,0.277976521463698,0.00474471467272943,0.00633952419294779,0.614504781943543
10079,5280,0.00161041523620982,2.68846243690887e-05,8.17326816538863e-08,0.0525548401585725,0.730156388010087,1.30153968864985e-05,1.59921426092418e-05,0.215622382698584
10078,9117,0.00401663451506512,0.00196427383332637,1.1686772896787e-05,0.188315485404252,0.224170984862447,0.00261707031487279,0.00174666804872549,0.577157196248414
6770,9355,0.00203784096392742,3.06608834410038e-05,8.50263083237031e-08,0.00423455664114934,0.921760428104198,8.46490704122138e-05,3.77562642399319e-05,0.0718140230463234
7321,9595,0.00816489493688532,0.00365441737254416,0.000320911262323138,0.108709924754127,0.373164550438495,0.00921022012221343,0.0147533902719594,0.482021690841453
3878,6956,0.00775785395162764,0.0178133272985802,0.00529291994910497,0.137107283702296,0.201593437429952,0.0421068206280319,0.0553416117716509,0.532986745268756
6291,4200,0.00665006773106609,0.0112909845586442,0.000441039880799498,0.1668497778337,0.254206159468695,0.044615695794551,0.0438147355951929,0.472131539137351
7254,7077,0.0311201537453301,0.000561453768668227,0.000196522930448442,0.05875073772029,0.544195026164826,0.0044290457979877,0.00387384341001622,0.356873216462434
6429,2042,0.00399501180529005,0.000124247511433793,1.16643440522098e-06,0.151566508889683,0.522089023494377,0.000918419957901113,0.00128452303442879,0.320021098872481
4362,3240,0.0147481434956602,0.00138918219055983,8.85147967388532e-06,0.137763041743971,0.65803662150478,0.00935118977987847,0.00441412862773929,0.174288841177737
2915,3359,0.00324766162692913,2.6949958713421e-05,4.57973850357093e-08,0.0372174317610193,0.54374812418443,0.000184645112290063,0.000130119919333581,0.4154450216399
3327,5517,0.00567803890365199,0.00185475698279992,8.69663497920783e-05,0.356943951401843,0.160138156278777,0.00898855030806913,0.015387613129687,0.45092196664538
8699,9595,0.0372633476099833,0.0128684349601171,0.0050551174181047,0.164872243355018,0.206368301735713,0.07665713788263,0.0477675658748327,0.449147851163601
5599,9234,0.00405196386523499,0.000396093320422177,2.61945189329882e-05,0.015151793101297,0.606923144572317,0.00205430153062532,0.000794470348203707,0.370602038742967
9530,1684,0.00881740368229749,0.00575279484576782,0.00536267397501119,0.337027346065177,0.0793201406137957,0.0407603825764515,0.049101795355183,0.473857462886316
6427,6597,0.0146783504668332,0.00195630595272466,0.000384825008494524,0.087935850734435,0.467744979717988,0.0120373627552767,0.0141916708111693,0.401070654553078
6911,4080,0.0035375086382779,0.00538640814571437,0.00138498409747843,0.144954786425574,0.255870736620995,0.0338190041017464,0.0420292851534911,0.513017286816723
6911,3121,0.0021633149082398,0.00347723633249764,0.000349272122652695,0.135134052116052,0.247903418797624,0.0124365810732163,0.0143299296607871,0.584206194988931
8358,2762,0.0152034467866704,0.0035293544681306,2.2108157675673e-05,0.173749617213263,0.215501069967746,0.00524669534747868,0.00408838189226178,0.582659326166774
9803,7438,0.0111498448499008,0.00714721597839234,7.00833881251512e-05,0.286630673531348,0.0349383355270582,0.00483459235744482,0.0157417737658834,0.639487480601847
4429,6237,0.00424484482270302,0.0044364759301364,0.000250655128925766,0.153956019046766,0.449752080192379,0.0164078478506913,0.0112841274016904,0.359667949626708
5740,3720,0.00754838970721223,0.00873804783593465,0.000220665221921437,0.293769157974093,0.190421788922175,0.0387350325214977,0.0275624838346711,0.433004433982494
7254,5878,0.000988085400663531,1.56996578313904e-05,1.91888472379426e-08,0.0561382471410312,0.773602222896694,4.58127302405444e-06,9.00180384237339e-06,0.169242142638066
6288,9714,0.00517724845946882,0.00347709121587274,2.74966329332045e-05,0.133554278507996,0.604637231913664,0.00240110405720123,0.00516848148441467,0.245557067728449
6567,2282,0.00221519236141817,0.00118677289798845,0.000129757031255895,0.0757591171594821,0.246788016610635,0.00724121401409213,0.0129143452623782,0.65376558466275
6015,3960,0.00464577201155379,0.0068237373367861,2.85974821943459e-05,0.407261198140249,0.0588984845504574,0.00584821313690508,0.00401273938693444,0.51248125795492
4911,8515,0.00600384342862174,0.0208010053755981,0.0026294657910429,0.0530749423846228,0.312616883473879,0.0146987103228394,0.031503249593308,0.558671899630089
9044,9476,0.00868222110455047,0.00208318527613377,6.72654780473317e-05,0.080658779936148,0.183552419880615,0.00218728658383188,0.00366061569587214,0.719108226044801
9251,8397,0.0265570551098676,0.00700352084931128,0.00159723996552505,0.172294654203646,0.208235560592777,0.0522198550855249,0.0381701205181674,0.493921993675182
7047,8156,0.020442323297811,0.000735477560081988,1.52967098450997e-05,0.0270510977746481,0.705295523765532,0.00198047441675789,0.0026574392874381,0.241822367187886
9116,3841,0.0020830987446036,0.000463284736449167,4.84713889840199e-05,0.0225171336333048,0.647216403714777,0.00167998527795178,0.00270253723276015,0.32328908527117
4086,4678,0.00371490230530664,0.00101728825562135,1.95470622776797e-06,0.230658389285258,0.285309417236473,0.00213794068904162,0.002715051225329,0.474445056296743
8493,8756,0.0106974887615961,0.0225779775404389,0.0119692867955524,0.0613289695950788,0.246834187884461,0.0198023081678589,0.0363064919865239,0.59048328926849
4017,4558,0.00887847310294479,0.000188463387995215,6.57929392770141e-07,0.0643604232198233,0.544511606239968,0.000480073571345408,0.000200136000299052,0.381380166548231
9736,3242,0.022646939385538,0.0367118929927607,0.00350987846903884,0.0303963738441559,0.42412215432578,0.0232375639592556,0.0434637770197813,0.41591142000369
4154,5757,0.00974282555835856,0.00946381854934686,0.000236958598477397,0.111563284966182,0.438636050194503,0.0243274760954509,0.0178800915292153,0.388149494508466
9733,9236,0.0091385224531986,0.0170410374218539,1.21364243704811e-05,0.251507617920041,0.13187278757963,0.00223256086193699,0.00735511640923883,0.58084022092973
9941,6479,0.0034421186666709,0.00328174524027623,8.76228836714911e-05,0.196199031292261,0.267466560131582,0.0142303243747116,0.0126393506399486,0.502653246770879
5878,2761,0.00916182963506473,0.00286587352511345,1.24305778991951e-05,0.183329338176533,0.300110462389843,0.0119998005303525,0.00743810969071972,0.485082155474474
8290,2163,0.00252708474559147,0.00903681617945245,0.000194427437784554,0.156939936718147,0.207976907486347,0.0230033545921914,0.0286576015585958,0.57166387128189
8358,2522,0.0148493334578435,0.0136062913888532,0.000723171525758491,0.234971863476864,0.268056057714929,0.0102136163477707,0.0209160641304061,0.436663601957575
5739,5158,0.0222723173291649,0.0492315667105282,0.000505625930096592,0.463388745965357,0.0915441907707214,0.0151784506313674,0.0267817906692875,0.331097311993477
7325,2402,0.00989302813252671,0.0169723357032893,0.000974536924202628,0.274154946582718,0.244702614739923,0.0596615836480885,0.0477253136741729,0.345915640595079
3880,2880,0.00133968762202007,2.25171883934916e-05,1.88126940049589e-07,0.0410481766965664,0.876791451078687,4.10361895519298e-05,2.30355999561982e-05,0.0807339074978848
4083,9473,0.0157888231545206,0.00654605822098434,0.00199052037382728,0.110929345468245,0.453824653134615,0.00703728247308849,0.0163717611398252,0.387511556034894
8148,9116,0.0195174157320471,0.00520542177555572,6.74431112143625e-05,0.132061441219927,0.188891302828452,0.00131522655029453,0.00437808757641522,0.648563661206093
9183,7558,0.0420168981161702,0.010968824720008,0.000144906969875847,0.276040100719091,0.252174485778444,0.0156914892319171,0.0217561629592794,0.381207131505215
5325,5638,0.0110903073806016,0.00441166586887796,0.000169783512396542,0.190970348045225,0.496015998259036,0.00839265417919679,0.0099693946408333,0.278979848113832
9389,7917,0.0197829543281589,0.00848665473206548,0.00148398392662079,0.27466077859408,0.0672718601975155,0.0607592684262383,0.0382038410176573,0.529350658777664
9664,10075,0.000999224818388017,0.000818613723270616,7.44387812669315e-05,0.018585413052521,0.507741675958855,0.000782371167252288,0.000989279877044206,0.470008982621402
9459,5640,0.00120922133213922,1.84276419401566e-05,3.03430507358608e-08,0.011722493232163,0.936926372054614,7.86357283290354e-06,1.92405312091245e-05,0.0500963512920512
8220,3241,0.0156515557873846,0.00351255320990537,0.000176811029800472,0.166794515701487,0.218528907455098,0.0105227862354496,0.00586477244099367,0.578948098139881
6012,9954,0.00823508583118124,1.11989059892797e-05,4.37683207926658e-07,0.0205182266756808,0.699541895735843,2.61399566238114e-05,6.20225764929644e-05,0.271604992634981
9874,2763,0.0194479617925781,0.0124595911581208,0.00649017155555856,0.135959486400356,0.312794220178299,0.0227711764655425,0.0646997127523395,0.425377679697205
4981,5038,0.00535614633842776,0.0011434000347176,5.64042247410822e-05,0.18814495650751,0.123487899241336,0.0321013865835158,0.0118920283526716,0.63781777871708
10011,5160,0.00678691615240193,0.00425912045341544,0.000156041169516644,0.0874893112178902,0.734763520697001,0.00545263271088904,0.00897828735878823,0.152114170240098
7528,10434,0.00766785069919791,0.000921590684180489,7.89716270570055e-05,0.0419262957983839,0.243659360072429,0.0029444062316626,0.00667231472934002,0.69612921015775
7738,3121,0.00920125790386432,0.0112975974413657,0.001086940613038,0.125661169115562,0.338311043664168,0.0399002956669845,0.0316520740255395,0.442889621569478
4773,8035,0.00555796621126507,0.00952776464373542,0.0120861291427618,0.0941949739928413,0.349594467679771,0.0146322616482195,0.0574108133478995,0.456995623333506
6567,1562,0.00972968843462595,0.0104797109469626,0.00147242350911751,0.267501765698068,0.359012588830615,0.0130800927481626,0.0206030746806599,0.318120655151789
4498,7795,0.00188642197639404,0.024817522142748,0.0115574326361115,0.0583838793969692,0.291878919370463,0.0338667127596936,0.0757114639341201,0.501897647783501
7255,3721,0.00300876253894644,0.00534930180133563,0.00904120718108265,0.101788013503394,0.330147110432925,0.00923673552981052,0.024907379635122,0.516521489377383
7184,9834,0.0187826966952223,0.0129452730513455,0.0017580681267248,0.0854406613971215,0.332992842719834,0.0270144266048465,0.0474084244862264,0.473657606918679
5119,5038,0.00238704637523262,0.000933526481562389,5.1812925396209e-05,0.29534176007834,0.166347014182124,0.0029274809383988,0.00254799940721452,0.529463359611732
7739,1923,0.00829823671504971,0.0034109021759876,8.97797223274846e-05,0.28610047391605,0.321070323983541,0.0131787377262057,0.0132201862281861,0.354631359532652
8151,2882,0.0179429021976867,0.00514171807471466,8.09966940369689e-05,0.17123622253546,0.24329497643708,0.0252008508939047,0.0159689738132173,0.521133359353899
7531,2762,0.00503360425103935,0.00387262301104637,0.000214117645653056,0.235913410130655,0.345513491240033,0.00840108894600708,0.014049052572917,0.387002612202649
10010,6839,0.0180584669074744,0.0206186176647406,0.000910445842854178,0.261800803839917,0.128232211346338,0.0168681138856474,0.0413038310711761,0.512207509441852
4428,8155,0.0165829170441002,0.00662342634220727,0.000966426654611982,0.12266514469018,0.346149007415465,0.0440256061505384,0.0478970680063934,0.415090403696503
10288,2044,0.0324055624794848,0.0139564265308265,0.00151650949661496,0.13180267565027,0.20248551431592,0.0684280005211832,0.0610955445364578,0.488309766469243
4016,6716,0.00353684715777788,0.0256335976519571,0.00470840859389532,0.151493201305285,0.312090297513427,0.0477170296411403,0.0846680292518042,0.370152588884713
6361,1442,0.01131719420075,0.0029575118924417,0.000351573335646855,0.283752185737789,0.267139348560801,0.00254365239656735,0.00480252558780978,0.427136008288194
6014,6837,0.00737541334375821,0.00569860384158775,0.000686046502562479,0.079353824635251,0.501413527404042,0.0141837582392764,0.0360038817032062,0.355284944330316
6980,3001,0.00289887870184862,0.00738511813070455,0.000307095954299545,0.204622551387314,0.262900335557081,0.00921668225616104,0.0203945293538321,0.492274808658759
9458,8757,0.0041862612224207,0.00130136713399311,0.000397731792332102,0.243925196712001,0.0086799063431253,0.00737320194927357,0.003192237232858,0.730944097613997
5809,3840,0.0115426926713055,0.0122592764910312,0.0035471368774983,0.341870862467933,0.0978949827011859,0.0250570349870167,0.0422412091327308,0.465586804671298
4841,10313,0.0158303533229132,0.0133825963525702,0.00353786432624786,0.10258658264518,0.349327000209811,0.0506636113466068,0.0496322724287973,0.415039719367874
4982,3600,0.000985906530552397,0.00263664855549091,1.69468350586373e-06,0.0503698613906986,0.432177410582528,0.00284242733633035,0.00216705938038048,0.508818991540513
7807,3241,0.0219564584145011,0.012212445251796,0.012066962108372,0.117384701612115,0.302753227430136,0.073344015308205,0.0864496507204685,0.373832539154407
8290,1923,0.00842630350750147,0.00860586774710397,0.000544841471290213,0.145824335297062,0.344174826901428,0.0236835225483124,0.0288820119904435,0.439858290536859
6151,8515,0.0103464478541452,0.00110130001911805,0.000255821321094283,0.102588633879584,0.367009054017889,0.00682078051585793,0.0145321768531648,0.497345785539147
7461,6957,0.00248756392640586,2.02997041731084e-05,1.59144468309809e-08,0.0139084312879096,0.875528647461555,5.52509363379022e-06,9.43331905049431e-06,0.108040083292826
8494,6838,0.0191130105666658,0.00277083266481089,1.95832040424596e-05,0.2193984003975,0.171513559794419,0.00359415114616845,0.00617559353212816,0.577414868694265
4981,5278,0.00298621307375569,0.000586704202478696,3.26691516418901e-06,0.15305307925361,0.295169914904938,0.0191912995614615,0.00432067702795315,0.524688845060639
6911,3600,0.00210609191580813,0.00243304052779029,8.99122903909998e-05,0.197846718868053,0.472854805684804,0.00836257759719277,0.00805344767729724,0.308253405438664
7322,7916,0.0165387509081609,0.000691803967629466,0.000422673514495021,0.0286363063258412,0.500514852228333,0.00502769304582307,0.0051610305601132,0.443006889449604
9251,9356,0.0132429098148089,0.00295097160555678,3.32772240094119e-05,0.130343290340513,0.224910956322999,0.00260414818045817,0.00345844112787921,0.622456005383775
9942,5520,0.000978371532576321,5.89001942762971e-05,1.7982236643565e-07,0.0558823887655739,0.722972890950835,7.53257336376936e-05,4.52410375419559e-05,0.219986701963192
6012,9714,0.00279422236409052,0.000143695295483199,2.34204760075291e-06,0.0118504122388814,0.952323368276189,0.000136751097140965,0.00021189545873106,0.0325373132218831
5667,10553,0.020582729632628,0.0105313828669073,0.00315088829683266,0.0680237278487829,0.307304526938461,0.0197654122828193,0.0360987035222433,0.534542628611325
8839,6239,0.00772571220769634,0.000313456175375494,1.16923761989833e-05,0.0409281834794994,0.774071167553877,0.00136283717668344,0.00124427188946309,0.174342679141206
3051,6236,0.00242679971008766,0.00252352441265296,8.39388474563987e-06,0.0831892933132121,0.426195231472491,0.0140238994576642,0.0045603625160362,0.467072495233111
9599,2043,0.0159529948065848,0.0116708329539878,0.00345798809291072,0.261039266492352,0.118807668704617,0.0976478200423753,0.0810320115279759,0.410391417379196
5118,7915,0.00744416468146693,0.0292338448186173,0.00772124536737072,0.0946006090846075,0.306838131225729,0.0264375207524564,0.051084711441479,0.476639772628273
3604,2400,0.0012103795320039,0.000145870235428372,1.45603104515884e-06,0.0236036909985679,0.647514120788821,0.000355551090370338,0.000278632201488796,0.326890299122275
8427,2882,0.00622184088191518,0.004606817789254,8.73827026673891e-05,0.0350061682457472,0.355965044168076,0.00744714318023936,0.00742378932147454,0.583241813710626
4018,3120,0.0119631830976161,0.000942749741511329,9.3097068590172e-05,0.136520200773245,0.619493497942906,0.00256059430708707,0.00616658857818923,0.222260088490854
6288,10194,0.0171808249705192,0.00439057628081922,0.000541744385363001,0.127507367667698,0.330044870666064,0.00935893679426087,0.0132503732744351,0.497725305960841
8011,7917,0.0412287955315438,0.0129390633697626,0.000484393720088741,0.276828563886191,0.236569775009372,0.0102394981594399,0.0283163833140411,0.393393527009561
8634,2522,0.00151103340226596,0.00310232939348158,0.000301932528051173,0.0810909609834603,0.398098599217034,0.0056758659673361,0.00771635050797757,0.502502928000393
8288,4800,0.00138432250349694,3.95098762734836e-05,1.46692323494438e-07,0.0228630170348062,0.713130715768815,7.75788829309784e-05,6.02321936281685e-05,0.262444477047726
6841,4919,0.00958215809799505,0.00455022168452453,0.000123845114065954,0.0937371546586685,0.264331155153577,0.0146456485148914,0.0082690839112564,0.604760732865021
6703,5878,0.00287067768867967,3.23102028674347e-05,7.34946517319563e-08,0.0332048485599812,0.816211757871705,4.13670718877052e-05,3.01469351260123e-05,0.147608818175101
3260,2280,0.0163187285493484,0.00504743842080282,5.05334208628923e-05,0.122883664562452,0.534143526322896,0.00233112823055936,0.00440377864116223,0.314821201851916
10081,3122,0.00584744544554864,0.00193605674851409,9.4747092831665e-05,0.0779026624715547,0.500613979426787,0.00376410987571588,0.00357807157548295,0.406262927363565
5807,6477,0.000521200433863508,1.21173724417879e-05,6.85543615880141e-08,0.00493099382155399,0.981121424114913,1.92328720785689e-05,1.19638725056664e-05,0.0133829989582823
9458,8037,0.0180108998489467,0.0209115616973442,0.00164401688037829,0.364080683730685,0.12419774972037,0.010982616874279,0.0391472789071977,0.4210251923408
4224,4438,0.00342985722157326,0.00101187956930532,3.07898063193867e-05,0.129984437192913,0.367854985677393,0.00206471312562833,0.0050272924588402,0.490596044948028
8495,5399,0.000478749444258763,2.61695064236584e-05,1.05616812954334e-05,0.0369963102940435,0.722833366071955,0.000115142640353218,5.95912293461825e-05,0.239480109132324
8496,2043,0.0105704118629509,0.066851378140402,0.000655604440081091,0.222627404575335,0.120908968252395,0.0106697854414131,0.0359820671055459,0.531734380181877
6428,5159,0.0109101087993712,0.0122046984905516,0.000249981577497692,0.245172907845328,0.160744315518578,0.0174829516295163,0.0195337490269483,0.533701287112209
6497,3840,0.0102038877461336,0.00335947121337144,8.41391078771105e-05,0.213457628494399,0.309383061504132,0.0183017468564746,0.00915061770721646,0.436059447370397
9045,8277,0.0309386719032697,0.00172910210585166,1.39194484534702e-05,0.188737897540026,0.369018298451339,0.00289502094668169,0.00309153087492201,0.403575558729456
6495,8875,0.0212115531245933,0.0123000470376339,0.00226222541321669,0.141028726734126,0.53859309547564,0.00933760330869716,0.0195311692458824,0.25573557966021
10078,8637,0.00521308840170721,0.00845622367681937,0.00181188918496114,0.191702495960724,0.336201372702359,0.0220382429411743,0.0352177482782204,0.399358938854034
10216,7918,0.0793303585722399,0.00902645177928326,0.000264132934304472,0.302193261408335,0.0655099500986083,0.0131959215323889,0.0190871792792967,0.511392744395543
7392,7077,0.00335411881254085,9.25336044321745e-05,3.32136054589591e-07,0.0104707004468984,0.792376580413194,6.05218488588675e-05,5.64789127198194e-05,0.193588733825302
4979,8635,0.0201791913959248,0.0164135027097333,0.00639083462305686,0.079918980630136,0.290696824384984,0.0230530228203552,0.0570296168690381,0.506318026566772
7529,8276,0.00225131054942874,3.05362909367425e-05,4.49112571970637e-07,0.0127250312787363,0.80910657838727,3.61996818872754e-05,5.07969587429144e-05,0.175799097740426
6772,5998,0.00750021746554911,0.000322152313003582,7.09132218143952e-05,0.0242987170454405,0.718701027956585,0.00104634408002842,0.0015528098188311,0.246507818098748
3604,2640,0.00210205635767496,5.61077141782476e-05,2.20065799659711e-07,0.0174966386026222,0.573375524046349,0.000182643474680518,0.000108481350544173,0.406678328388151
8565,3601,0.000785440433359428,0.00105312559730698,5.99787089072844e-06,0.085197675772432,0.435789289735515,0.00128085074759282,0.00341603275216002,0.472471587090743
9803,6719,0.0127398187193553,0.0148958185554853,0.000960593681875623,0.218388946923964,0.169591925509626,0.0374623103991567,0.0528407473704541,0.493119838840083
3877,8634,0.020528655289294,0.000551445050061263,4.18834602751426e-05,0.102164371472035,0.465258424163671,0.00123928141872053,0.00315399954748197,0.407061939598462
6567,2761,0.00342850208350326,0.00607138315638,0.000153365351774337,0.245865167583644,0.257246149037,0.0118280944106426,0.0186162991268451,0.45679103925021
10218,2883,0.039881991689272,0.0271221201949124,0.00402076838238207,0.112859351789377,0.168814113698284,0.0445815148979145,0.0489777516886598,0.553742387659198
9597,5640,0.0010309571669841,6.96780759697318e-05,3.8476634947224e-07,0.0189595493453181,0.770192079817134,2.76992524897427e-05,0.000106373215910201,0.209613278359845
8289,3841,0.0035554055680923,0.000509267490240724,4.1568227934206e-05,0.0388470588699351,0.624382451301723,0.000474405177557252,0.00163767609487845,0.330552167269639
5049,7795,0.00969517231916276,0.0258306386486347,0.0146014561020431,0.0714182059031447,0.250970508965304,0.0402105098747012,0.0567234690839767,0.530550039103033
7873,8156,0.0137621171326963,0.000318369992898369,1.29576109642731e-06,0.15089825507024,0.456164188067038,0.000760639263509679,0.000464970858838015,0.377630163853683
5120,2401,0.00356649300997212,7.51387677831051e-05,1.05309564588947e-06,0.0958844469966418,0.478887755942022,0.00682197657730418,0.00052183884578404,0.414241296764847
8152,2642,0.0463837536454608,0.00600607567700119,0.000169020725659656,0.250371676905256,0.182409717268161,0.0221179747882162,0.0109911260247222,0.481550654965523
6428,4679,0.011422773084029,0.025034811732599,0.000131817317295259,0.194870144995802,0.243044459503834,0.0150865662562918,0.020571695335954,0.489837731774196
6980,2522,0.004420177399888,0.0154401142882413,0.000263728909468753,0.293196553758026,0.323476604450278,0.0196404999508205,0.0270465278691602,0.316515793374117
8772,2283,0.00191027227630492,8.20766258230626e-05,1.95634870528341e-06,0.0705921078919936,0.328033486864749,0.000662979105370963,0.00045071391781041,0.598266406969242
8837,10075,0.00183716358876848,0.00129769081346848,2.14606330501068e-06,0.118377905301638,0.152494296070894,0.00303482488495817,0.00101229756205298,0.721943675714915
9527,7678,0.0339397180594038,0.0250786699814039,9.76223784164629e-06,0.348727394267274,0.120762244168537,0.00338666315963931,0.00866176908843765,0.459433779037463
4911,7795,0.0147570645761482,0.022830340765717,0.0319756318195178,0.102383062400362,0.335786545377385,0.0530243907426532,0.0967879364504026,0.342455027867814
4360,7076,0.00105542159529055,0.0418494616373627,0.0236262736765929,0.0773784820310086,0.323057362589307,0.0172156110948656,0.0653859451918024,0.45043144218377
7324,3840,0.00457116005367566,0.00166329812227327,0.000102502261268026,0.0972077162259066,0.5250017660754,0.0107363022341553,0.00645767693354127,0.35425957809378
7187,3601,0.00346555144311383,0.00630579424386399,0.000284699247006,0.162934226687501,0.314027150278576,0.00959024323950782,0.0196701425344227,0.483722192326009
8151,4320,0.00100703769968886,8.83396782412045e-05,1.0977367355569e-05,0.0254051324708901,0.904769602739502,4.61665622473021e-05,0.000141253124689803,0.0685314903573856
4361,5397,0.0058852304317941,0.021316705210541,0.000419237288091632,0.274419818514406,0.175078844596618,0.0260055095507006,0.0397560148547771,0.457118639553072
9668,2163,0.0122982094631864,0.00255506616634743,0.000181415253676809,0.161320311779753,0.216894985084452,0.0147897743403892,0.0142560833924396,0.577704154519756
5741,1802,0.0075620397418381,0.00955011396283264,9.79938194492702e-05,0.170989027108351,0.369069573750882,0.00163810055688357,0.00574164804138213,0.435351503018382
