"x","y","Neurons","Cytokines","Endothelial cells","Proliferation","Macrophages/Microglia cells","OPCs","Epithelial cells","Mural cells"
7118,2761,0.0959980612843318,0.223377461861125,0.0817548579212698,0.00145538263194058,0.293604926684939,0.0482154206713788,0.139849050583083,0.115744838361932
8838,7677,0.048979569616139,0.0465584881941644,0.0519899503704441,0.000539431007611684,0.125614763857313,0.651001048207253,0.0570273481340543,0.0182894006130204
3397,3239,0.130625718311887,0.153297993681023,0.115572891616356,0.00126744931513968,0.103470244598751,0.38712169670228,0.0412112002605774,0.0674328055139855
8700,7917,0.0491523345117436,0.0217854642319525,0.0302066845382141,0.00118277684850034,0.0794521032150676,0.787844029658117,0.0288780912175891,0.001498515778816
3674,1801,0.0584769988698023,0.169615961248429,0.248618142681663,0.00140748946562212,0.157068313543305,0.267408189198145,0.0199526751983041,0.0774522297947298
5395,3120,0.0432981480467146,0.170889224909147,0.0744324225752285,0.000189939465326915,0.245178844643011,0.215969665620922,0.051680232210405,0.198361522529246
6358,6477,0.000316934733903856,0.0834290581516271,0.0107019190083534,1.47622080056115e-06,0.0823987868889238,0.00113268786297576,0.00130473773077607,0.820714399402639
3121,4198,0.0408766134535941,0.200727965690599,0.0621223990809884,0.000103517896949413,0.284615793618229,0.122060134448641,0.112501775644185,0.176991800166815
10081,2163,0.079021876551549,0.0629399699859011,0.0740359415110751,0.00485472539129088,0.0399381739738483,0.548832657664092,0.0899595183146024,0.100417136607641
9254,3602,0.0671466462637464,0.144735050762531,0.379141313714717,0.00110492438248145,0.135326955203974,0.0528065827078981,0.0976852450711408,0.122053281893512
9184,5879,0.0905787394371275,0.192097125818239,0.518697840750221,0.000352014285424994,0.102111256653991,0.00317472597576168,0.00334706399607712,0.0896412330831577
7118,2042,0.0288080809583841,0.11194378115457,0.0315137899314294,0.000125480053205632,0.240890860546248,0.0163995115219347,0.127039996377638,0.44327849945659
7804,8516,0.0977870858445105,0.064844378171649,0.184165824498458,0.00229664256108542,0.106454270735779,0.36282074665188,0.048360974796004,0.133270076740634
7118,3960,0.0853246475104741,0.254003740229666,0.0757014877303875,0.00137543356623935,0.29728995013091,0.0247507604489369,0.0434043303986894,0.218149649984697
9459,6839,0.106130397602116,0.0689139024967513,0.0610731777771793,0.00110960447104965,0.209969983005094,0.343214506790327,0.102404909011171,0.107183518846311
8634,1803,0.0787711842102148,0.202455861706292,0.036410058065513,0.000300090489087639,0.251954765272394,0.0282514634672073,0.13294698818081,0.268909588608481
7187,2162,0.0866153903979251,0.0843925506417939,0.0347440281875921,0.000900654585567332,0.290005137168879,0.0580060522119454,0.24778505516725,0.197551131639047
3809,6596,0.107386609159001,0.114853250816969,0.0730048832218336,0.00182087833755791,0.24789160196922,0.126828033852842,0.138355402916069,0.189859339726507
6704,3241,0.041009640829884,0.25726449646961,0.0812405844637925,0.000450120694425271,0.223449880331111,0.0182893339356999,0.0570551194527478,0.321240823822729
5530,10073,0.103348193221556,0.16817000535226,0.057825737031896,0.00278156125984945,0.0732190513896613,0.28490328707298,0.265921174709616,0.0438309899621818
6498,2881,0.0944412245358624,0.161161756041956,0.0468271944178275,0.000990956115872023,0.271065600658806,0.0504390545271151,0.203934680239803,0.171139533462758
9530,2163,0.0250388032539718,0.163248048150223,0.022378064126437,0.000187969509275202,0.0346365355390122,0.11966203078543,0.0751596262352459,0.559688922400405
9320,8037,0.13872065326534,0.0666784607937521,0.0761190718078219,0.00107885046943005,0.106876487975597,0.290391753722459,0.15224230832839,0.16789241363721
6291,3480,0.0774835357267672,0.127973236036444,0.0885870037899173,0.00031797282385818,0.244420821993821,0.0476826662407215,0.138493030054623,0.275041733333848
8011,8157,0.0710858114871224,0.0385369041003291,0.0693505004625275,0.00143271965010851,0.0547495501639005,0.709838035984483,0.0208011228751723,0.034205355276357
8220,3961,0.0879122027192634,0.196144071979927,0.391876790711377,0.0034708443435932,0.104250102958574,0.0319130649605741,0.0137571618302571,0.170675760496435
7392,6838,0.0615130387739505,0.224455703337971,0.40205568689087,0.000259533573500548,0.0356414582361664,0.139976903653634,0.0273784488282892,0.108719226705619
6911,4560,0.114387102895999,0.0439594421240467,0.115403313871556,0.000387589406566265,0.613959548354229,0.00356886765165597,0.0100280435978892,0.0983060920980574
9457,9716,0.0782057318883464,0.110083154684437,0.210420232645427,0.000657863070452488,0.261807246832182,0.170952885653602,0.0219736062204374,0.145899279005117
8562,7917,0.0370696749978445,0.04282599368969,0.0680695876880424,0.000996811121414875,0.0835742269258385,0.733027882185798,0.0312720629941387,0.00316376039723299
10012,3242,0.166758956431617,0.0946703813292458,0.172060028084186,0.0021205132297393,0.115610688789323,0.246475566437212,0.0540181921830747,0.148285673515602
8218,7317,0.0834531488036444,0.114486739543371,0.0522879499571252,0.00546947986288774,0.129794150679949,0.500795703674038,0.040878905684719,0.0728339217942665
9319,9955,0.0636225723513719,0.0885627569771458,0.184941151287582,0.000736254675301504,0.329334232692705,0.190523077656728,0.0304398738703417,0.111840080488824
6842,3720,0.0822353278397108,0.224286613518574,0.124553925039114,0.000854834044089423,0.350042134960374,0.030948684877789,0.0444220092154457,0.142656470504903
6843,1562,0.0661293706270041,0.0681207758401475,0.0380878834241537,0.00061718370129519,0.310953227426106,0.120665027554961,0.272036230348011,0.123390301078321
4497,9474,0.0871751169063735,0.125691174766119,0.0487103245937696,0.00357686676502245,0.119128188739678,0.358625406488659,0.180495634776642,0.0765972869637353
5946,4559,0.0639806390602903,0.148066762014433,0.0693686806010917,0.00046645764368967,0.350879656916366,0.0190234669651925,0.108014754578184,0.240199582220753
6981,2042,0.00498258595898409,0.237106612144072,0.0294576176616919,1.88769575793895e-05,0.162450411119665,0.00419385534738192,0.0298868357789805,0.531903205031644
3811,2041,0.0294877953268333,0.0880523509444014,0.356212286769131,0.000164707040492839,0.241689702542865,0.162463327262296,0.00142021370821562,0.120509616405765
3604,2880,0.118552309392281,0.221116367829088,0.184451115532532,0.000667062320968573,0.131768503160046,0.245955790806768,0.0103650991655882,0.0871237517927286
8083,1563,0.041910202628571,0.18756447405999,0.0717123699874087,0.00089798158099999,0.204931909895622,0.0915352914471001,0.137124525586549,0.264323244813759
3189,5757,0.0572837963410108,0.0896452098258552,0.121508911779422,0.000320816157813305,0.28867404692027,0.109200666050526,0.107926300045009,0.225440252880093
3398,2999,0.139947127795647,0.179779479691981,0.0628588157798018,0.000656347054401678,0.0974412900357866,0.372669936786198,0.104937847610848,0.0417091552453354
8220,4440,0.0529606422627452,0.298900046089653,0.405047514010721,0.00077525446433258,0.111758913040033,0.0131267826367284,0.0107149064801764,0.106715941015611
7670,2042,0.0673068333233241,0.141878623059523,0.0525341950984556,0.000684600521520899,0.256243252640874,0.105447493055723,0.281428666623977,0.0944763356766024
5669,7436,0.145335509427266,0.184173464946137,0.0408408622553199,0.00297185342553597,0.0814594310252058,0.25679226586842,0.215851169826823,0.0725754432252922
5671,4079,0.0899273108649198,0.0876056220401116,0.123046613434717,0.00137224514602008,0.291959343052252,0.116575813732564,0.0380038423667426,0.251509209362673
10147,7558,0.0687480417844986,0.0184312290613217,0.0740726121116249,0.000931528101880573,0.164052642686108,0.579852115526473,0.0671258172504912,0.0267860134776017
5186,9474,0.14049240972785,0.188333704102265,0.0625524571011974,0.0033949621029062,0.11956809702956,0.215545353328001,0.19001644785271,0.0800965687555097
4912,5158,0.000136312535279444,0.19312425662155,0.0142617582617385,7.53861828321838e-07,0.158831964941677,0.035068149326244,0.00280701524326179,0.595769789208421
9254,2643,0.0943181967847644,0.129942530426991,0.150406339424646,0.00113718851580452,0.0800271980465627,0.30708179908431,0.12203422162124,0.115052526095682
5944,7676,0.0822304012634477,0.183822383146896,0.0703393279402098,0.00114748101219072,0.200529317771949,0.0516524696502787,0.100169489143003,0.310109130072025
6635,3840,0.0896063436977248,0.237712658825071,0.111287461689065,0.000635796144169258,0.349987560435498,0.00875730959120108,0.048932865136383,0.153080004480888
7255,5399,0.107849056438174,0.207119204575393,0.157822565106541,0.00182464238734794,0.143551207265291,0.2716499307484,0.0225838046499974,0.0875995888288546
9871,9716,0.0371874334338819,0.005985150244892,0.382661680277008,0.000118003631544285,0.403495944852867,0.087460399500639,0.00556717389233971,0.0775242141668282
2915,3119,0.0336726530692524,0.175621813826355,0.111211691861614,4.91823510724366e-05,0.198160637876099,0.0382080531676402,0.0276455927567568,0.41543037509121
5257,5518,0.0699571764063457,0.149987245986321,0.0527945292788183,0.000524540272457405,0.183174883624588,0.362191894305974,0.0606979983028165,0.12067173182268
8151,3122,0.112021589344687,0.16735163386063,0.100866606680943,0.00418918077459265,0.0631028463960302,0.227119968931939,0.173566367297528,0.15178180671365
5739,5878,0.0990704751528912,0.179963327370181,0.0730545701957478,0.0025100330100871,0.144061590851277,0.406915171022848,0.0223370973546055,0.0720877350423618
8771,3721,0.127218578932433,0.176597119876154,0.333126633147577,0.00149455083681081,0.145108937860776,0.0907202389117001,0.00872453460254493,0.117009405832003
5533,3840,0.10559861114761,0.123405048115504,0.187419030757182,0.00229629740445012,0.26670513883242,0.0179582251863729,0.0416918975493261,0.254925751007134
8219,4920,0.0561475211032204,0.224049474266419,0.496689290170098,0.000516377243293318,0.088550369817491,0.0200498378236491,0.00677786342339723,0.107219266152432
5739,6117,0.121187031601346,0.225422334373253,0.121753326159068,0.00458637252151612,0.209825649370641,0.186266041283354,0.0633125149487793,0.0676467297420429
4293,2400,0.069708812706688,0.115201215186541,0.174661693892901,0.00151250194807126,0.24891169454289,0.0399037932236492,0.0685092978915221,0.281590990607738
8701,7198,0.0896384899578399,0.0325190864141507,0.0756422460380254,0.00140845686742972,0.127416730885941,0.47401663629318,0.166977241014578,0.0323811125288546
5118,7676,0.09136027712171,0.200477942815559,0.0625341023484867,0.00164877803547837,0.174701000414341,0.156145447507344,0.105367833671597,0.207764618085483
7530,5879,0.103455603829905,0.169346832965637,0.265212091107139,0.00514545690847201,0.110458382252481,0.259148069181319,0.0274949894429374,0.0597385743121082
9872,6359,0.17958667100183,0.233732400388599,0.184647880301136,0.00121228780376331,0.0762594453845238,0.0934394729524874,0.0818297374398461,0.149292104727814
4222,7076,0.129627502457176,0.212062972356237,0.060071027959763,0.00163518368644327,0.238716425890945,0.105109877669621,0.186671462732699,0.0661055472471147
4497,9953,0.135443524069589,0.236414686154932,0.0512326044234505,0.00162868437960388,0.154707972117939,0.15324831459288,0.113979657226266,0.15334455703534
9735,5640,0.0836644957528298,0.142448396673801,0.600346087015151,0.000559041319138036,0.0672723157006938,0.00895940410465049,0.00415513373979326,0.0925951256939426
7872,10075,0.0471404067278672,0.312905240650682,0.1217339610726,4.98846889532258e-05,0.13519116071538,0.173801917659045,0.113597449978895,0.0955799785065778
3809,6117,0.10853486079209,0.0912902862093807,0.0504492516751972,0.000359711069643031,0.277051050594407,0.019226625194296,0.186770706905859,0.266317507559127
4842,7675,0.131669512757546,0.191595631312205,0.0732489837949111,0.00448758525841469,0.174204835508071,0.134202080707433,0.15489579149907,0.135695579162349
3810,4198,0.0998516502487516,0.126039186662754,0.174696721811074,0.000440723193237909,0.0951245077595036,0.482057676719595,0.00342333671342363,0.0183661968916601
8151,4800,0.06805870961607,0.215174571442445,0.454848573648133,0.00477704826646303,0.0626312822065789,0.0162547444084592,0.0334494228496318,0.144805647562219
6841,5878,0.0690394435118805,0.192203825985026,0.241407600132996,0.000548541009169768,0.171835380156521,0.0986224513855618,0.121338994762442,0.105003763056402
4776,2521,0.100148203883406,0.118774111638286,0.130051787550925,0.00106402175827061,0.313327435635872,0.033953535928489,0.0466131148722086,0.256067788732543
6839,8995,0.0676951486847267,0.0578087461710214,0.0687814806012309,0.0022582235969229,0.0485814111638191,0.730172059001791,0.0232972951901892,0.00140563559029864
3810,5877,0.119280518345432,0.179892974209234,0.0855061508176762,0.00133437356673642,0.203487094004045,0.10369559367991,0.166036213756548,0.140767081620417
3534,4918,0.0655569990028423,0.113760603833672,0.0685978627168394,0.000574857966366624,0.276438475192056,0.0998826655598564,0.0557823083188388,0.319406227409529
6015,4679,0.0352539301773797,0.130195572226796,0.0961142960144825,0.000131183430687443,0.323512748068801,0.0329118800905933,0.100512434125416,0.281367955865844
8633,4680,0.058637853029814,0.207922748972432,0.3915011780121,0.0019154087979343,0.0415371971918276,0.0209751430735124,0.0327963068034896,0.24471416411889
3880,2640,0.128807132763766,0.275563112114006,0.157271909222358,0.000468137821856898,0.071212478518995,0.180298382316021,0.0328479188443468,0.153530928398649
8289,4320,0.0664176510866752,0.263960405384255,0.360875400155032,0.00287031639200856,0.0991346373096834,0.077540578194014,0.0132152844656491,0.115985727012682
6426,8515,0.0827818077836784,0.16647687442179,0.237817571675764,0.000504626159444298,0.109810123536309,0.380047616070104,0.00618630558338302,0.0163750747695278
8492,10195,0.0258637705594096,0.520153371314658,0.0367228147783474,2.35162794884653e-05,0.0425873543548539,0.144659800607841,0.0955691476429699,0.134420224462431
7600,3121,0.0170976361698876,0.134447704646322,0.0280205315320419,0.000112950378263847,0.294101776518761,0.00948554377747564,0.0319943303756627,0.484739526601585
9391,5040,0.0168986645768651,0.0883482935022588,0.546901549217938,0.000768368331999327,0.206982683662262,0.0100757294424675,0.000758321219459611,0.12926639004675
6635,3600,0.0620135627605379,0.285769723011263,0.113182179680283,0.000239679357370343,0.353318343678076,0.0021254307964442,0.0440297546210588,0.139321326094967
3535,3239,0.140169968028655,0.149744412355911,0.168737091259136,0.000787201329410241,0.104518040790347,0.426892179388455,0.00192490737269077,0.00722619947539385
9458,7798,0.076575009038029,0.0407159095814689,0.0837555536933236,0.00141743846539721,0.180784062594211,0.490848987230703,0.0954409325213789,0.0304621068754882
3122,2759,0.157261835450699,0.272168628669916,0.165332964526573,0.00208660910254216,0.158949864949341,0.0766197110382958,0.0207302092926932,0.146850176969939
6634,7437,0.129662043997226,0.192886254863435,0.126488413034178,0.0015095306356177,0.225033223224886,0.060596584652099,0.0542949878434962,0.209528961749062
9115,5999,0.0520087209516862,0.0710131295585047,0.522870954300024,0.000410241795941785,0.055500208084911,0.175430531016401,0.0168825880118655,0.105883626280666
5189,2281,0.122436639478904,0.0872223842944823,0.183894775758315,0.00186700614477418,0.295943093573171,0.00842703857249596,0.0854889417144591,0.214720120463398
9114,8157,0.065678754624695,0.0748345888517286,0.0893863045233047,0.00077012814245583,0.152168671361719,0.406827252338867,0.120394947471503,0.0899393526857268
6014,5638,0.0905740769941066,0.0904762305358777,0.0490988483938103,0.00290934158141908,0.209000536591989,0.409556031292308,0.0764561216925168,0.0719288129179717
5326,3959,0.110847401752645,0.11645029383647,0.061915661245552,0.000745030496692675,0.303986343049361,0.105260252318495,0.0822313425043328,0.218563674796452
5116,10313,0.0396472301003809,0.156244722049732,0.0329096324601051,0.000227397783846568,0.14267342049568,0.0450012955501058,0.0958765943020133,0.487419707258136
3879,5277,0.053517555737507,0.0889395340062387,0.0316422013825971,0.000428102202141779,0.368921013225973,0.300320568235694,0.0766267189578982,0.07960430625195
4290,9593,0.139282857736026,0.205341482088277,0.0856466749441414,0.00115735816160645,0.150969042428258,0.189864713113999,0.109376772228304,0.118361099299388
5257,5278,0.0409099454080861,0.0940624415592919,0.029243659639709,0.000441458312571995,0.181924786066098,0.340224502533342,0.111023201899622,0.202170004581279
5050,5398,0.0485751046751802,0.103102154795732,0.0645769409535421,0.000272033939570252,0.309080688892558,0.0774456622668175,0.0699867396176009,0.326960674858999
7253,8036,0.0706826659036487,0.106158026757185,0.287223312140855,0.00235168602594454,0.241746886315252,0.173473353385405,0.0429604197672102,0.075403649704499
8426,5519,0.0607248704765859,0.163155548109462,0.532291451933166,0.000257952669111311,0.13328348846225,0.00682917775675247,0.00303659650378098,0.100420914088892
4774,6597,0.12153006033845,0.220763335276782,0.085143886541532,0.00177931215469948,0.143329481219604,0.227390887043227,0.140580058218917,0.0594829792067888
6912,2402,0.0946873615099452,0.182671858463446,0.0570622152301639,0.00113386813483836,0.244377045414996,0.109111785318179,0.178191542517957,0.132764323410474
8428,1683,0.0789409134672121,0.197738735467598,0.0748552691212554,0.000823637551639225,0.227453029536909,0.0630146853533864,0.142317302661133,0.214856426840867
5809,1922,0.0641547154190359,0.213311359731677,0.0264309278063431,0.000349703554216362,0.269221895158076,0.0589540056825243,0.0995490744592933,0.268028318188833
8975,9596,0.0529425258422824,0.162317403744819,0.0305066496560571,0.000613842473791363,0.227632674574454,0.380738091281302,0.0273319951583895,0.117916817268905
5117,8635,0.115774150320756,0.235718012989133,0.0479374880988294,0.00390159804411447,0.0699494526973056,0.157036028306859,0.22518779769791,0.144495471845093
4636,6117,0.112462107387822,0.167870287592717,0.0679110547055419,0.00191436315295211,0.128262551940994,0.401231110333306,0.0592550655674294,0.061093459319237
9598,3961,0.0540521059124407,0.104358897660802,0.243608472868167,0.00376565325855517,0.17752577551931,0.295455973102258,0.074709010109975,0.0465241115684923
6908,10314,0.120686360143021,0.122716893997542,0.0976914969308605,0.00570519738317546,0.103148454843072,0.470303524943613,0.0369092333488866,0.0428388384098289
10009,7798,0.118724310547708,0.0564332776056472,0.0503920928425542,0.00136808661195358,0.213469509395906,0.327104036754701,0.154865913132238,0.0776427731092926
8012,6478,0.106472094415922,0.114310581782452,0.308963030339887,0.000442804377870404,0.0340619918787809,0.20831277886429,0.0745882430765832,0.152848475264215
7462,3841,0.0777673862602129,0.230707314698621,0.175565183654403,0.00666011494335556,0.100198414574844,0.0542890219242405,0.119545143530473,0.23526742041385
9803,7198,0.0394099603149095,0.0254980466804711,0.0585323972018342,0.000656115580890331,0.256262672697668,0.512251959725405,0.0443456967442371,0.0630431510545848
6978,7317,0.051242224041193,0.167008804752913,0.145063961163709,0.000596244530225401,0.111966253660039,0.392659587700374,0.0196295848168698,0.111833339334677
7807,2762,0.109743652826466,0.123718288728557,0.0607332959782136,0.00463045842976937,0.211827755677704,0.13245174103203,0.22077180903244,0.136122998294822
3948,3719,0.0992893798711756,0.199832446225692,0.137472937054184,0.0162412740493092,0.145860274442787,0.234171958841301,0.00355699815326489,0.163574731362288
6288,9235,0.176692691273162,0.134646343710202,0.0569801150570927,0.00199336332112936,0.10723295144014,0.41229261623756,0.0506759941360777,0.0594859248246363
3810,4438,0.108174098258655,0.157911765267154,0.0581511148433273,0.00124125155767183,0.130418636187784,0.465169414821722,0.0615986910109767,0.0173350280527102
4292,6237,0.0202399128018513,0.16283079942345,0.0424862848500192,0.000253383731699851,0.255293094878612,0.0215493606556107,0.0530525984000861,0.444294565258671
5049,8275,0.0919513914313669,0.227412566052838,0.0719143037802828,0.00330939599367863,0.139697727133712,0.175120374074719,0.175226642297637,0.115367599235766
5877,4199,0.0971143314954898,0.081619484508164,0.116236138235604,0.00060678580038296,0.307615551326402,0.0443833288316306,0.0961343607503594,0.256290019051968
9665,7678,0.0789274422201608,0.0397056639823511,0.0393080653737334,0.000749140615889721,0.182144679981879,0.514803379396456,0.0973282207428752,0.0470334076866553
8561,10315,0.0372237392435047,0.421102251506029,0.0277366219958056,0.000130502050376811,0.143291893541854,0.166077219189963,0.0798836544126889,0.124554118059778
8286,9835,0.042163827957105,0.215603082513904,0.049078531361185,0.000103599157812803,0.113204909219925,0.319521925535233,0.0485283759405821,0.211795748314253
3742,2640,0.101161024896312,0.241747952074257,0.317069117412818,0.000357705842515567,0.079475992488804,0.223020572460146,0.00191380216852083,0.0352538326566266
4015,8634,0.107613071203392,0.118808442596582,0.0647677958064367,0.00388224378958969,0.0760465951263501,0.527307952042498,0.070194810434229,0.0313790890009225
4152,10073,0.0885740577182219,0.348123426731763,0.103449768705855,0.0016736148823781,0.170326187712872,0.214718872500122,0.019991626782736,0.053142444966052
9665,7438,0.0761411766497819,0.0202256338381574,0.0622251724298794,0.000562068327971954,0.243050169701006,0.50708772657874,0.0646792984704622,0.0260287540040019
4359,9713,0.123054124155511,0.226820252390887,0.0891669133399295,0.0012550199859761,0.140912345361978,0.115364594682789,0.194849617265353,0.108577132817578
5050,5158,0.00413112797411301,0.187281714762803,0.0401287150805014,2.85312809592466e-05,0.218497978882382,0.0667607041181348,0.0203886677507987,0.462782560150308
3189,5996,0.0654064327356323,0.0877337632778234,0.112647693805812,0.000284357769824156,0.395502558436736,0.0259810567175596,0.182995926201051,0.129448211055561
3466,3119,0.1435792673791,0.245365409243841,0.14344171084371,0.000798205498900534,0.09942123458406,0.309613868595286,0.0169176127672533,0.0408626910878497
3671,6356,0.111840304834839,0.109017797122737,0.0848830879398398,0.00109331531965344,0.311067245669516,0.0978265116993793,0.16448374027987,0.119787997134166
4016,5517,0.0653874412237758,0.110775393850903,0.0658299639830831,0.000225696082019213,0.316823291942701,0.0593759352822935,0.151535016634058,0.230047261001167
7325,2162,0.080959821890119,0.114937713820609,0.0501129839707048,0.000806374286603478,0.23625911880683,0.193919675048293,0.244123933401155,0.0788803787756858
3053,2879,0.164864168250109,0.175675882565692,0.136588466527224,0.00105303234695502,0.154592290196156,0.11230045642959,0.0643780904161438,0.190547613268129
4845,1681,0.121952280434072,0.226924050360208,0.145667700779924,0.000318354421353601,0.254156131433516,0.00281010278551773,0.0423873657773556,0.205784014008053
9871,8997,0.0663113421259431,0.104034632842832,0.0596420916383568,0.000897156106260229,0.345079948998611,0.162206927295083,0.0921592958660241,0.16966860512689
6220,7436,0.124724708729918,0.162755713586073,0.0872264596214002,0.00286462743452542,0.193613423663425,0.204559149719351,0.132009394617827,0.0922465226274811
4224,3479,0.0936146163392025,0.0432963482407373,0.178665327675957,0.000246286015453795,0.344489379375195,0.0912562353165052,0.0638665272787105,0.184565279758238
3602,6716,0.10826628277434,0.173514692892158,0.0596894253273088,0.00145495365428387,0.18262102374964,0.103846185162423,0.174319156575478,0.196288279864369
7254,7317,0.0778169803178294,0.12497011709445,0.196663714131345,0.00151840333647348,0.0991276787841385,0.283019472388749,0.115141209601497,0.101742424345518
3879,4079,0.0984893347588667,0.109826234015049,0.216282916161107,0.00642806536277886,0.268933068923838,0.197522231497621,0.0734458009748346,0.029072348305904
3328,3359,0.182587662250519,0.236846350274533,0.190868818454882,0.00184863927971163,0.100823535836294,0.172929249207517,0.0648808134971811,0.0492149311993631
3810,5397,0.116683597445435,0.0745332577120648,0.0381088374940231,0.00076013153548041,0.244297072895587,0.226913981389836,0.15768493222802,0.141018189299554
10009,8277,0.0709774980871823,0.110962546413896,0.0692607875746085,0.0012840767158343,0.192499629552682,0.353187806328805,0.0812567971186155,0.120570858208376
4153,7915,0.0830103363552573,0.228533985436714,0.0831277187646687,0.00398937404328612,0.157104904427738,0.0704465365732311,0.247157364091162,0.126629780307942
9047,3002,0.097759131402727,0.157965521206427,0.19197919164921,0.00445782028037712,0.0853493270037598,0.100268012556497,0.26727265934537,0.0949483365556322
7601,1922,0.1002415693336,0.0760548362416704,0.0533370371298309,0.00260108612916695,0.265857079996762,0.20954383524755,0.208873174579109,0.0834913813423106
10079,6959,0.0705822183570709,0.055975328272922,0.0695638172917203,0.000833582503607414,0.088586702218267,0.5080583058425,0.0642799506536436,0.142120094860269
10080,3602,0.0788261040990779,0.138333604531172,0.425257390693326,0.000960244781375973,0.150455152171786,0.0847343578520657,0.0246773380382241,0.0967558078329721
6636,2162,0.0509727196784761,0.167316316610684,0.0532872450841591,0.00070216616802806,0.187405963220269,0.0507226929710085,0.153019370134577,0.336573526132798
9321,5879,0.0769034428713593,0.097650264404567,0.48033823236755,0.000236938502747692,0.195358863069955,0.030930447965434,0.00236688404468552,0.116214926773702
3741,5997,0.11388630895854,0.200840059480779,0.0250215930762543,0.0032429766506032,0.246013251124509,0.202445356078577,0.102539029649581,0.106011424981156
9117,1683,0.1434918279266,0.199531323574813,0.0908766113692027,0.0015775652697424,0.161798837897828,0.0887568561751915,0.126004262276579,0.187962715510045
7599,5759,0.102192596667725,0.208492601008858,0.336214154822719,0.00136429466063582,0.0660976023943427,0.196635388041573,0.0194826550438894,0.0695207073602568
4155,4798,0.0303420050603235,0.260945124326389,0.154569410152694,0.000641368557193281,0.133649045613902,0.0451996216113197,0.0638133741226553,0.310840050555523
9733,9716,0.0908337735252756,0.049035780890143,0.104042048587534,0.000535727314502047,0.190509578148959,0.420204481280359,0.00432972331373327,0.140508886939494
6909,8156,0.116425028402703,0.12201561045382,0.134395051778902,0.000886723286542164,0.131420519448912,0.391263803514144,0.0307323122922344,0.0728609508227414
6912,1922,0.0802781321809252,0.162218264397034,0.0339423408091385,0.000803365919233529,0.206641458977411,0.0511573389108066,0.2114288740007,0.253530224804751
6153,3001,0.0743474700616893,0.0631724800692267,0.0420159983956606,0.000394519067198163,0.235657673817533,0.24976703120435,0.176698493808246,0.157946333576096
2568,8993,0.0669145302394123,0.295257301604946,0.0393118509500158,0.00139971190470946,0.11887593810328,0.19046608037648,0.186897460016874,0.100877126804284
5462,7556,0.0634790630708646,0.126389316863327,0.0496578657128183,0.000580581094136249,0.120781670946395,0.0231510652942902,0.0540815965202587,0.561878840497911
4154,5278,0.0935600850087585,0.0722370273233155,0.0381930619602792,0.00121114335901102,0.227388283269768,0.386320063836718,0.119415341449632,0.0616749937925182
3879,5038,0.050444294614449,0.093589614682017,0.0628227970673614,0.000696960823036392,0.241082090977786,0.230234497870543,0.0703924069768021,0.250737336988005
7115,9954,0.13312727185172,0.128944320840548,0.0471303685394777,0.00158372807042433,0.098473962112221,0.210239812502192,0.229162527702957,0.15133800838046
9182,8996,0.0920675954611542,0.0899934629117198,0.0697252908476419,0.000418977961625511,0.164346854735062,0.139060497559176,0.182015603291641,0.26237171723198
7463,2162,0.108332302787159,0.0896082373503457,0.0515405032132692,0.00102304241736592,0.340827196555974,0.0343647619038984,0.265379093203654,0.108924862568334
4774,7076,0.128923257869281,0.163720046242913,0.17566417108049,0.00220450879827096,0.199528305743778,0.175716705354119,0.109911666892018,0.0443313380191304
4983,1681,0.173619181290509,0.0723690662360498,0.0572609323908066,0.00153473743043813,0.176851855084108,0.171345096616125,0.153097920999165,0.193921209952799
10149,4681,0.0434960164242041,0.148533079791822,0.705821103436829,0.000469859983384664,0.0517092818951514,0.00180244691357349,0.000266711849934758,0.0479014997051012
4568,4319,0.0913636290433213,0.10606090893032,0.12107917760586,0.000227757242905427,0.151239156184637,0.317789241383413,0.106143975329973,0.106096154279571
6220,8395,0.0820225985388334,0.130131564956776,0.0639750950096848,0.00172878649908123,0.150738351591957,0.352249655954193,0.0437548717789878,0.175399075670486
10010,5640,0.0495882475601852,0.141137401078932,0.690607559255867,0.000188270968070232,0.0702485834035202,0.000229735640528955,0.000175218310233565,0.0478249837826631
6222,3121,0.123439820784244,0.0442221457018332,0.0853417824058316,0.00127009509332731,0.307590559151062,0.146966962434305,0.174664923653742,0.116503710775655
5947,3360,0.00148274643281029,0.143423392813858,0.0104111985523165,9.00720340657928e-07,0.0378818609002256,0.00110814417076459,0.0117263120004917,0.793965444409193
7599,5279,0.091004019768338,0.204051898592291,0.415052587838232,0.00557766209567485,0.0735298086860827,0.030527286875133,0.0245239903491909,0.155732745795057
8288,5759,0.0877649138066385,0.111360021572965,0.390310097047329,0.000252067738160906,0.142141291705245,0.163628582494737,0.0142522316851454,0.0902907939497785
4567,5997,0.138585306053432,0.155067599356409,0.10452275727179,0.00284102348244761,0.140828140347474,0.379643582744871,0.0437944652676891,0.034717125475888
2847,2280,0.0821578863479382,0.187998748752697,0.0873536627594955,0.00189793716138927,0.446594514491528,0.0347999581883746,0.0185050899872162,0.140692202311361
5255,8155,0.129123047410146,0.200465210834852,0.0817617696427108,0.0036181603131123,0.152889493137438,0.138247381185007,0.117733470085436,0.176161467391298
7668,5399,0.0607902000803104,0.22171772412028,0.551572610699315,0.000318539375676205,0.0876751255969139,0.0331589971276033,0.0135650972148919,0.0312017057850088
