"x","y","Neurons","OPCs","Endothelial cells","Astrocytes","Macrophages/Microglia cells","Proliferation","Oligodendrocytes"
8634,2043,0.00906649653536621,0.0192673744684991,0.0702497422532918,0.311507011756074,0.419528251722101,0.0113850972405664,0.158996026024101
9733,9956,0.00159579295999573,0.0143644888136986,0.25205946395373,0.238011253296336,0.348503803909659,0.00112883386967488,0.144336363196905
8424,10315,0.121770867698126,0.0170500451269168,0.124007535149381,0.405309687877713,0.165005043206155,0.00143479771703208,0.165422023224677
6498,3361,0.000248492805677273,0.00183175341238248,0.0712659852490808,0.193994148547329,0.58058866988715,0.000577113656028492,0.151493836442352
7666,9955,0.021522758130016,0.0240751708597534,0.0921981757707839,0.407414741444378,0.282003427458843,0.0102837452326453,0.16250198110358
9873,4921,0.000250482833240427,0.000663837990501788,0.525136522082605,0.186007943683389,0.216535845290417,0.000189312685054603,0.0712160554347923
9805,2643,0.00588709190246836,0.00808764435086534,0.143103969308619,0.456814974367994,0.242053367577429,0.0125556527299331,0.131497299762691
7806,4440,0.0119536727965485,0.00539879025521827,0.0909122224961007,0.102477567151653,0.599861371079755,0.0174389648664368,0.171957411354288
8427,2163,0.00177379505377954,0.00206032006833037,0.0250053914449884,0.110512991953532,0.755534562402096,0.00253337197340009,0.102579567103874
8425,8157,0.00248153697956473,0.0107744463221196,0.279565818363603,0.468353519279514,0.0895164587563634,0.000618517328186197,0.148689702970648
6632,9834,0.0016578080953892,0.00333792670257031,0.0922210918128385,0.4912366702813,0.103380123014436,0.00181506901013734,0.306351311083329
7325,1683,0.000335875938842939,0.00139865736195672,0.0729385319148002,0.265878019730633,0.350673920169135,0.000916990428686665,0.307858004455946
9392,1923,0.000517621779847397,0.00300483574849261,0.10447480847681,0.497747127296166,0.14969537321978,0.000299421332685142,0.244260812146218
5878,3001,0.000454436420868999,0.00654184174460078,0.0377974447393882,0.130219919516218,0.59771118981251,0.000388368278952104,0.226886799487462
4637,4439,0.00348202351053375,0.00279322578634525,0.0758063311623073,0.554120570602744,0.0201447177233995,0.000399312758074184,0.343253818456596
5668,9114,0.00151604612069221,0.0152179506092925,0.247308510490261,0.39736515478363,0.166346026610052,0.00419324047380458,0.168053070912268
4018,1921,0.00072480255145378,0.00480737491870565,0.306093207724304,0.248263291801194,0.283311503887901,0.00287738910529441,0.153922430011147
4153,8394,0.00691242803108862,0.00939636250520516,0.203763721338021,0.438248139670406,0.122677212351292,0.00253098092752837,0.216471155176459
5944,8395,0.00551330863919505,0.0133794269796821,0.140806499360142,0.381512372290006,0.152359927694943,0.0383986250832278,0.268029839952805
4772,9474,0.00334457082145619,0.00937566760662746,0.134634388167409,0.28331959720111,0.292643341764162,0.00898496276091685,0.267697471678319
5601,6357,0.0017114569541841,0.00521114705021991,0.622601876419708,0.182785963430059,0.124401343239989,0.00183266552528074,0.0614555473805593
8563,7198,0.00185769941623207,0.0134266488308246,0.0755303786571768,0.348336459283585,0.202924370921464,0.00132706832676129,0.356597374563956
9182,8037,0.00376603373813556,0.0149803195496975,0.0998655710737835,0.478350162940117,0.148801747218857,0.000990090519663951,0.253246074959746
4431,2161,0.000478193292026216,0.00709784008240058,0.141309291953213,0.272361907997259,0.270103888539161,0.00107149556264034,0.3075773825733
4293,3359,0.000895745076878859,0.00241109652211785,0.152710048319058,0.14909382421605,0.359265249447389,0.0017047137771944,0.333919322641312
3743,1921,0.000525179429202205,0.000812871274261727,0.408887885427064,0.276169760815794,0.195822626284544,0.00052421349512669,0.117257463274007
9252,6479,0.0024316857402343,0.0144240702642058,0.212125806855962,0.372146292462295,0.142759346777928,0.00598541344290518,0.25012738445647
8771,3482,0.00115686754092266,0.00525549932995923,0.355642635822839,0.206356802845221,0.260875144118512,0.000697395603721547,0.170015654738825
8563,5999,0.000260560840076025,0.00136947715512677,0.51675151906448,0.154964350837607,0.24390868610288,0.00503265015688362,0.077712755842947
5050,4439,0.000349253670745744,0.00379722941055105,0.0830437509780531,0.528378508290499,0.173460084109207,0.000986813062643976,0.2099843604783
3947,7076,0.000589016981558377,0.00186417961273277,0.0165021726064807,0.0358659933452099,0.899822169445255,0.00538103257029519,0.039975435438468
10079,6239,0.0002753634076898,0.00325273918894007,0.199761347901034,0.323189719201687,0.394926102188598,0.000939951967820688,0.07765477614423
7942,9235,0.00600970439775964,0.0137539807279158,0.131732388158706,0.252297666092241,0.340071413229052,0.00359377091273741,0.252541076481588
8631,8277,0.00362503778205799,0.0145301831723603,0.213231617944459,0.368045541992318,0.199986795608463,0.0018660358200453,0.198714787680296
4360,7555,0.0028394539278942,0.0204353955986077,0.122398060890362,0.313702321700216,0.231943720002512,0.0224475333536824,0.286233514526725
10011,4921,0.000100474702335892,0.00119478124978014,0.534042791182125,0.116062484039067,0.257311312499614,0.000144155237022451,0.0911440010900545
4429,7915,0.00293679960923233,0.000976678201270032,0.0338657658026965,0.0668857233564686,0.79043190609896,0.0130237887618174,0.091879338169555
3742,3599,0.000566587876889412,0.00250996073708202,0.693326152880757,0.147040079755388,0.149624262528539,0.000633714798130717,0.00629924142321388
6911,4320,0.000313254017051826,0.00136407284444531,0.0536974125686033,0.217606843744376,0.58549816077756,0.00204067294485289,0.13947958310311
7666,9475,0.00384639446792557,0.00490998681189751,0.0690188135618326,0.386320979989084,0.317533740487753,0.00325167506875617,0.215118409612751
9390,6719,0.00188716618852881,0.00630459028269919,0.0763266106738801,0.528594255147419,0.133784993240855,0.0050580933665452,0.248044291100073
5945,6717,0.0018620278353339,0.00466878796887959,0.36026673629446,0.325520085248294,0.174100294686916,0.00443099741369231,0.129151070552424
4290,9354,0.000319907731637311,0.00320937844273366,0.087597544800232,0.37211669055325,0.0419827128008046,0.00158137741727386,0.493192388254068
8357,5639,0.000401973105940839,0.00150188532625814,0.591967924586668,0.141241899150636,0.181914064416021,0.000121733244040116,0.0828505201704354
9460,4920,0.00685114602094664,0.00144271212785788,0.318082693653935,0.153975216043485,0.462528287435329,0.00558983857679355,0.051530106141653
8427,2402,0.00229446815978199,0.00560414858958702,0.13908668468714,0.387213583877838,0.224314393753421,0.000879533711744247,0.240607187220488
9871,9476,0.00189951965259284,0.00164571332133602,0.120023402594853,0.266292656013999,0.485013147746591,0.00324093065921106,0.121884630011417
8493,8516,0.00265111574589615,0.0126148336386905,0.0570413547573719,0.388872573747598,0.249328680530965,0.0016202013228277,0.287871240256651
5738,6837,0.008151772566721,0.00547918567435906,0.235607472417358,0.354019836330211,0.205159395497417,0.00776897345793789,0.183813364055996
8357,5399,0.000210184879539032,0.00105575524332708,0.437808088127322,0.184385209752538,0.313938906466926,0.000108185364479256,0.0624936701658683
8976,7677,0.00286152294104424,0.00757466292403904,0.130238355839166,0.415485469114077,0.118202039269859,0.00186984671855491,0.323768103193259
5256,6956,0.00320494230831756,0.00600478079662668,0.223117424940956,0.299845073809342,0.29529299237958,0.00245909919282158,0.170075686572356
8631,8756,0.00820415946278034,0.0153551435183804,0.28475682956643,0.346480072737328,0.192743589579129,0.0110304452799354,0.141429759856017
8494,6359,0.00198313730428993,0.00688904686629657,0.244631904354492,0.364795137643192,0.244692348120659,0.00184587624250613,0.135162549468565
8906,10195,0.00943564039217918,0.00175459428697027,0.0674547360524695,0.358135210357411,0.444900843015698,0.00169782467891031,0.116621151216362
8286,8876,0.00618339301524809,0.00648660532265562,0.116869806895025,0.510714707884401,0.239576276589582,0.000899523098308676,0.119269687194779
8909,3482,0.00041989111651703,0.0070859500104273,0.189287571244882,0.308059733610631,0.254026737112711,0.00322495923251913,0.237895157672313
3053,3119,0.000357315800296882,0.00490612135037334,0.279983792121205,0.258638308145297,0.305035554245532,0.00289410143967278,0.148184806897622
3948,3959,0.00291970654157482,0.0112934166432477,0.278957956728211,0.230915402761502,0.236204140475599,0.00499028434746457,0.234719092502401
5394,6237,0.00836650921368646,0.00810274501930911,0.328777816295106,0.345239614161825,0.192124461309705,0.01448383084576,0.102905023154608
7876,3361,0.00429658693405994,0.0072683155421654,0.148128710075408,0.139913014389952,0.46279845735082,0.0302590090012809,0.207335906706313
4084,7555,0.000543630683096204,0.00536382591753788,0.150899806337452,0.353164142374478,0.242378820545122,0.0146470638461949,0.233002710296118
3328,4558,0.00396186532101841,0.00335225377954402,0.318383356795202,0.39490439413526,0.142173858926825,0.00796197183893087,0.129262299203219
8496,3242,0.00166775546656799,0.00604903896228984,0.105187450652266,0.422809261827853,0.284712448598067,0.00192243066432998,0.177651613828627
7463,1683,0.00070244865398942,0.00260476443622686,0.0702908552794589,0.29501386752316,0.318903308948044,0.00170447684487061,0.31078027831425
5808,5039,0.00158435179043461,0.01068208619641,0.0959698608686059,0.271907557258744,0.320625193835431,0.00104486795178166,0.298186082098593
3673,3000,0.000715568847800169,0.00166765802824007,0.64760656169186,0.149549997607518,0.18099103008727,0.000415455373851894,0.0190537283634592
6702,9235,0.000121503625031907,0.00182540598403708,0.697309002825224,0.120683839410783,0.0833211346838845,0.000283756675509494,0.0964553567955301
3604,3359,0.00020103436224503,0.000657040457919922,0.75421394073998,0.100475413615674,0.0894468000870765,6.62338580759609e-05,0.0549395368790284
9664,9596,0.00304750366212946,0.00635693375594385,0.219747459417718,0.295784206989657,0.281222226401006,0.00193190195477857,0.191909767818767
6636,2881,0.000587112034641089,0.00288705346867453,0.0720266322751213,0.323197089336849,0.344543312749646,0.00529528810194709,0.251463512033121
9390,7198,0.000676206252470635,0.00809177724672928,0.110735524594227,0.467869376351307,0.175798081258167,0.00051106780502123,0.236317966492078
4498,7076,0.000922192835755949,0.00643272278867823,0.122927323324564,0.368533642988464,0.167719848636412,0.0154606353516185,0.318003634074508
5808,5518,0.000479633363904986,0.0109759840991054,0.0695157596758259,0.438839420406369,0.0765208446623213,0.000620468041128025,0.403047889751345
8221,2043,0.00121235436647577,0.00229102565503263,0.0915154828846763,0.324274133545174,0.36182758832003,0.00187381219670763,0.217005603031904
4292,5997,0.0015055300172948,0.00435168945070246,0.109017652432634,0.419974338983984,0.286266228270425,0.00294551700430805,0.175939043840652
7943,5639,0.00047206452162516,0.00144894106970416,0.714431402630621,0.0805902972181155,0.147846181971349,0.000428056560468538,0.0547830560281166
10219,2643,0.00303172649541055,0.0170178076164115,0.144403464796988,0.43922303956172,0.156142806654481,0.0239027772066018,0.216278377668387
7323,7437,0.000572802882694472,0.00270108303912938,0.277752294541343,0.401191211759645,0.206121110934763,0.00125957491539787,0.110401921927027
10150,2523,0.00241162649079607,0.0257369378431309,0.106071455968389,0.485719231824642,0.157140672358127,0.0056058605012263,0.217314215013688
9804,5760,0.000377339883908618,0.00112219186983618,0.360859092211958,0.255324909128296,0.351942780300371,0.000593733179524455,0.0297799534261063
5945,6957,0.00589841279887833,0.0144311332254695,0.327866030472455,0.328949313220602,0.169557369241426,0.021028842261759,0.13226889877941
3466,3359,0.00197358675964268,0.00146990513414649,0.327254005350162,0.418509555888857,0.128236316052193,0.00108546454948302,0.121471166265515
4431,3599,0.000136894529911477,0.000132403078307833,0.0635926181791464,0.158981253504886,0.502244321118507,3.5535466343504e-05,0.274876974122898
7666,8756,0.00349379005600642,0.0160813674786504,0.124008425601038,0.369860925276474,0.209848686046836,0.0782994571788884,0.198407348362107
6771,9115,0.000511363553689833,0.00221546071885928,0.532912131571974,0.19782919546741,0.121619779571111,0.000326855302479891,0.144585213814476
7322,8156,0.0010309521210743,0.00564501292826152,0.146385428637938,0.275113530637203,0.3991814094441,0.000487806247686771,0.172155859983736
4361,5637,0.00114289590851423,0.00445585957646787,0.112533864097261,0.357545225094042,0.24688365353724,0.00277882434076662,0.274659677445708
6498,1922,0.000968352256709595,0.00162448601860048,0.0450687224558807,0.152532966514535,0.583797714404702,0.00193994040475355,0.214067817944818
6154,2521,6.99083677062707e-05,0.00256358947667612,0.0143223484916286,0.135118023749187,0.532275768923277,8.70344126403326e-05,0.315563326578885
6771,8396,0.0086770886365242,0.0105032855332156,0.358019520952392,0.424973608153847,0.0687110388179854,0.00240995160373665,0.126705506302299
5736,10433,0.00173107374863848,0.00869876731185551,0.0896419062904304,0.458064639457603,0.112525043804974,0.00406211174863302,0.325276457637865
7736,6238,0.00100005053915232,0.00486417192521044,0.391696890504474,0.279962190344516,0.209267213212488,0.00271445752275918,0.1104950259514
3877,8155,0.00375651529672413,0.0316759845801252,0.219629144470487,0.387529016591027,0.148490858907688,0.0164227165228756,0.192495763631074
8013,4081,0.00332678420750824,0.00198264124027365,0.394572468460982,0.150256884337981,0.356510388678869,0.00255125630124593,0.0907995767731402
7667,8036,0.00076447023682416,0.0139868009153759,0.223242457437984,0.331887125829971,0.23341053862825,0.000919780213133759,0.195788826738461
8770,7078,0.00418049446178738,0.0415317220463457,0.0841451889265782,0.456736290641762,0.057105788213617,0.00330915959095075,0.352991356118959
6702,8995,0.00436014345093528,0.0088117577622125,0.122805309373215,0.433551699197658,0.0724257464230959,0.00230191821058461,0.355743425582299
9596,8517,0.00370027343317298,0.00327245660854956,0.043360444354197,0.112441808332874,0.726918021004442,0.00512655443205817,0.105180441834707
6566,3960,0.000674986213828313,0.0021365367233389,0.123972118563454,0.371518330356125,0.375842982912003,0.00203504743961384,0.123819997791638
8149,8396,0.00128624573774268,0.00925583588853585,0.274949344672544,0.421977034056742,0.0754145124718143,0.00104509953233136,0.21607192764029
8702,4800,0.0013817623839077,0.000722750826179506,0.343615770794913,0.191704704785132,0.417322244439868,0.000980528308062736,0.0442722384619374
5463,5398,0.000535636171844234,0.00261126938494137,0.0613458689086416,0.406642323911197,0.195053679892181,0.00157130887900363,0.332239912852191
5670,4559,0.00165757479144953,0.00959072216062699,0.0559449154156907,0.236276961505341,0.348673918446908,0.0003992884150392,0.347456619264945
8771,4680,0.00600420693560057,0.00305131335215953,0.356453990272825,0.167936860044548,0.362229782033337,0.00943019721533093,0.0948936501461996
6981,1563,0.000608889255099121,0.00353298471931691,0.0877443880202464,0.335300872688515,0.201900077623477,0.000936688070324257,0.369976099623022
9113,8876,0.111827194986693,0.0326667643837037,0.0656329530282329,0.350422799539112,0.231753724925341,0.0126109202642368,0.195085642872681
3328,3599,0.000854016481279758,0.00234859981651093,0.350311712523349,0.281838587216661,0.0940480634949023,0.0201372924992592,0.250461727968038
3053,3359,0.00049699078466805,0.00377886430525572,0.184661218969387,0.34055245650368,0.299629421328421,0.00673455694443869,0.164146491164149
9461,2043,0.00123206984306764,0.00478188120335902,0.0847038483644525,0.454539159533338,0.223378762805745,0.00648239154631032,0.224881886703728
4636,6596,0.00191777905075267,0.00327567940840858,0.102934422289588,0.388928110670038,0.168350576296496,0.00339077105692338,0.331202661227793
7255,3960,0.00349678285376147,0.00218094981584676,0.0705663813637831,0.19844983501388,0.562109291615875,0.0139359963776146,0.149260762959239
6773,4799,0.00107324099798036,0.00546033101458084,0.134527077807406,0.343354443291621,0.382455737476257,0.0046924518842598,0.128436717527895
6981,2282,0.00336104008845215,0.00321670480005144,0.0600529718992182,0.144291873911013,0.648286685739176,0.00705271317029438,0.133738010391795
6290,6357,0.00157248039568622,0.00475161803643424,0.319064534263966,0.175554833242068,0.446480551341954,0.00496314007197278,0.0476128426479188
9390,5999,0.00889294166259729,0.00777160125429443,0.221116976685207,0.325750149518118,0.321808514846219,0.00294247751418894,0.111717338519376
7046,8396,0.00988841946862157,0.00898490191673948,0.458824687780966,0.200561262382996,0.168330569146517,0.00984007210319854,0.143570087200961
8837,9356,0.0960485470458427,0.0273502033408632,0.182462645521466,0.23508210252925,0.217175353513302,0.0122718033010299,0.229609344748246
9802,8877,0.0917194385809726,0.0341180159620407,0.165806480679752,0.330788845864769,0.252959421007841,0.0130665503471742,0.111541247557451
9597,5880,0.00011759213084035,0.00117747676486766,0.686510250752288,0.0552539692757991,0.200790775405374,0.000133008819404591,0.0560169268514262
9941,6000,0.00131237819445989,0.00179447077873652,0.399088414639264,0.195133679850783,0.376856617359341,0.00126093479697369,0.0245535043804416
7808,1803,0.000401864619769062,0.000748101244491395,0.0831898476200316,0.365218327213158,0.250336327867358,0.000725210246277889,0.299380321188914
8700,8397,0.00156784716057236,0.0252873631976313,0.0779105166390955,0.366259739100374,0.297530059041394,0.000583570998722682,0.230860903862211
8358,3721,0.0011325275623947,0.00236315503684119,0.491142229316365,0.192459635692635,0.237442411101636,0.00239546577930701,0.0730645755108201
6566,5638,0.00130767088667528,0.0115674729676499,0.115367001163484,0.503866002726421,0.246348726771052,0.00299464901701007,0.118548476467708
6150,9954,0.00171108241309018,0.0107735666986744,0.255422959326759,0.396351083924446,0.0572959160929955,0.00541170344328335,0.273033688100751
7046,10314,0.00684857781040959,0.00451245006112999,0.169496256575292,0.401594521634372,0.163764343832352,0.00512016166924772,0.248663688417197
9046,5640,0.00136725809407162,0.00672499985520641,0.523257595480019,0.188123694705021,0.232972111115131,0.0005112836149264,0.0470430571356241
5118,6717,0.00542127547381005,0.00612582590259866,0.215745089787896,0.343120843857487,0.26877997537646,0.0156746892165305,0.145132300385217
7667,7557,0.000546925992019188,0.00449269138507268,0.0828947640159615,0.263090919009564,0.47986330190753,0.000412411191958093,0.168698986497895
6429,2761,3.2730991456994e-05,0.00365255284710395,0.00501289763687277,0.0424237488670014,0.680792120152175,3.56668449737354e-05,0.268050282660416
6152,5159,0.000646119313492001,0.00269114843570139,0.0864180471888559,0.423337025407552,0.167489410521268,0.000671675494364513,0.318746573638766
9734,7078,0.00101073912217069,0.00424410156805186,0.0722372408650434,0.465582966151483,0.227123433392568,0.000913962533696064,0.228887556366986
4636,7316,0.00283587892780359,0.00857694718585969,0.22118917282906,0.307171405186165,0.188786930430696,0.0638626364226103,0.207577029017806
6357,10074,0.0022431713010772,0.00347284088553757,0.114506611070019,0.459522188051855,0.175504013052839,0.00480173044491173,0.239949445193761
6841,5399,0.0015745168842726,0.00391500886479484,0.109708726886672,0.354854278170042,0.146982936743636,0.000866561917579829,0.382097970533003
8013,3841,0.00305277855194356,0.00588005926128301,0.387847958310755,0.186823460683593,0.356576138840478,0.00443761206557671,0.0553819922863704
4842,6956,0.00123087257249459,0.00481726943048641,0.0976187637152164,0.256097121809179,0.380212613681297,0.0134610770713597,0.246562281719967
6980,3960,0.00098791717682109,0.00110908476907068,0.0933138199735253,0.330065105131021,0.397839959901245,0.00160027755398984,0.175083835494327
5256,6717,0.000902500711764835,0.00704842771912449,0.260855605221474,0.268721591283378,0.242085436719313,0.00405775161396322,0.216328686730982
8356,8277,0.00158787063855098,0.00990084572426757,0.209555118432427,0.388307181250654,0.112606283205946,0.000767750883886944,0.277274949864268
8841,2403,0.000765130632596135,0.00223881695397956,0.206497068035187,0.355196255367254,0.354342423357988,0.00108957132723993,0.0798707343257555
5392,10313,0.00055776723163754,0.0083957479613184,0.101001607599691,0.40443421491616,0.14687622048223,0.00676309724294636,0.331971344566017
9664,8877,0.149525105140528,0.0387626067021018,0.150624011225333,0.316028845228447,0.11382527039895,0.00915398178427007,0.22208017952037
6428,6118,0.00124304441123657,0.0150347171950244,0.205918541398989,0.275933905881007,0.321552557759623,0.00367269370293104,0.176644539651189
8152,1683,0.00164470583924769,0.00151736887503479,0.0531287680056148,0.117676352191226,0.71693985471815,0.00299996032361956,0.106092990047107
2430,8993,0.000365260130148749,0.00348861733613997,0.164370085506234,0.493018772828574,0.271568697244846,0.000913572337260157,0.0662749946167961
4913,4439,0.000909639955271615,0.00411205327349143,0.0700528850579393,0.527749517318644,0.0880161809546056,0.000584122264213247,0.308575601175835
4223,6596,0.000652019728570475,0.00477393862022961,0.167251995870484,0.378473320253732,0.194869104089415,0.00392955480889654,0.250050066628673
7322,8875,0.00372029951843159,0.00660392044628394,0.193577982595003,0.411637217674658,0.0715097352974489,0.00596197524381614,0.306988869224358
8083,2043,0.00120623386136451,0.00234754000007645,0.0513051327840393,0.316826927894961,0.315549397955845,0.0034455296893278,0.309319237814386
5945,7436,0.00403213064849617,0.0107619164619012,0.138487155124592,0.443580633706122,0.110802939034284,0.0100604200606663,0.282274804963939
5532,6237,0.00165204471739445,0.00363181217606811,0.281858048359075,0.383121043134965,0.191633941697503,0.00677205847662108,0.131331051438374
6288,9954,0.0109557749808178,0.007548511838975,0.216698432028433,0.356652889843378,0.0344511802797956,0.00512160678334634,0.368571604245254
5669,6717,0.00240000050279943,0.00511040768602748,0.208207398255603,0.393231028921295,0.207435789465922,0.00750684878180807,0.176108526386546
4154,5997,0.000641130281146929,0.0035293066313509,0.130282029642844,0.376271672867502,0.202992679194756,0.00131758923213054,0.28496559215027
5600,6837,0.0017249635388176,0.00574218320942295,0.16132870986133,0.410243069087294,0.199519301119649,0.0138707188257134,0.207571054357773
5396,2161,0.00041900508057731,0.00107534902651135,0.0822828582086616,0.208140380081636,0.541349443864439,0.000797187978785388,0.165935775759389
6566,4200,0.000833100996936892,0.00288999179923323,0.142432997706938,0.363982508220409,0.334573789798013,0.00271715105703382,0.152570460421435
3536,2280,0.000500387807247644,0.00195545210498936,0.717705193529477,0.117946555770917,0.120381488207111,0.000490047922952113,0.041020874657306
6291,4439,0.00570334568550909,0.00645680055361608,0.154362537334879,0.33036637253424,0.362440730554875,0.0028254270070835,0.137844786329797
9596,6839,0.00173411668621754,0.0201174742192959,0.0855601087561021,0.43321764115993,0.131270935208156,0.00087470984978604,0.327225014120512
7598,7677,0.000928582336709744,0.00234893655248595,0.124095730085141,0.404692283851388,0.249977593251349,0.000538648492622214,0.217418225430305
8978,3841,0.00255956403958258,0.00682943882314441,0.17691458264809,0.365363786326223,0.301352198672805,0.00336588852680245,0.143614540963352
9113,8397,0.00256082879685966,0.00802410400225538,0.109621416722421,0.434525241146967,0.181211627087889,0.000834987103549134,0.263221795140059
8841,2642,0.00952756222266984,0.00782658145916676,0.512739547143154,0.154940235115082,0.261676690518146,0.0162396885286067,0.0370496950131744
6978,8036,0.00660476333648902,0.0109962943303802,0.307387971474878,0.201584982413839,0.237314725115149,0.00785452440808418,0.22825673892118
8424,9835,0.0632102819671764,0.0203361013616344,0.154429408828563,0.306396223514343,0.285371650744925,0.00538481254348914,0.164871521039869
6839,9475,0.0195857053164373,0.0132877260377603,0.209405686038781,0.370190182534427,0.0643217951558425,0.0197689849790007,0.303439919937751
9802,8637,0.263125591000361,0.0469380446337078,0.131788208378356,0.225093723748998,0.230074095493902,0.0111815547907647,0.0917987819539102
7324,3361,3.14585867569532e-07,7.25252063829059e-07,6.7745977707053e-06,1.27759899807935e-05,0.999850963636004,1.59032416890911e-07,0.000128286905896078
5186,8994,0.0036512155020477,0.00910045911675064,0.145057053368898,0.30777047048301,0.328764614762657,0.0157462312128355,0.189909955553801
3191,3359,0.000374538169575159,0.00414511758856887,0.260248692611989,0.309114535001919,0.236744134161291,0.0063490438021128,0.183023938664545
9322,4920,0.000567600613173215,0.00331130888818765,0.327193306020372,0.256406350436591,0.37957393597893,0.00533029166080497,0.0276172064019406
6288,9474,0.000625635328601825,0.00344754380415653,0.201083537662443,0.407179838748355,0.0890525688401639,0.00209575362598558,0.296515121990295
7115,8755,0.00333479471431525,0.00787531323587385,0.257783650383082,0.417272172874967,0.0553275510821232,0.00538628217752866,0.253020235532109
7600,4560,0.00470023104084228,0.00806338588594263,0.164123306411403,0.136819794158597,0.456570219122298,0.0216167970377667,0.208106266343151
6291,3241,0.000208172552591557,0.0046205442422447,0.0341356979357711,0.20432420923524,0.552784459016514,0.000210686989576706,0.203716230028061
9526,9116,0.069959328042567,0.0349417849053613,0.156975559278795,0.365535641264153,0.24626785249622,0.00398778093801532,0.122332053074889
5395,4559,0.000288234690083583,0.00792586316837941,0.0492900879897745,0.24556880215666,0.325888727007293,0.000897538566580512,0.370140746421229
9804,5040,0.00289709877761052,0.00401460978736383,0.332821070988658,0.237706553069281,0.323731365890527,0.0012593111198466,0.0975699903667127
5533,4079,9.82827363480447e-05,0.00130564162866042,0.0599803465488201,0.156539416099119,0.490822142102601,0.00059733799106374,0.290656832893388
6360,3360,0.000223680174190706,0.00274593120554097,0.0779629709251209,0.258816474696013,0.433288472284731,0.00026412186461242,0.226698348849792
4429,7675,0.00187804332732011,0.0108579509169463,0.139201983714678,0.217421392248523,0.44245322517482,0.0144063380447499,0.173781066572964
5324,8994,0.000856761346322172,0.00500128108936824,0.11955063463287,0.393642557936607,0.182870573265355,0.010519828190701,0.287558363538776
8425,7198,0.000623723831394292,0.00229338757488144,0.0457981820269666,0.21409372830422,0.564080108779091,0.00447355085024337,0.168637318633203
4775,4439,0.000678273901035561,0.00155018175088233,0.0604984183117574,0.330919574134012,0.310086593395098,0.00110744552655911,0.295159512980655
6084,3360,6.76444996679589e-05,0.0043314541252052,0.0265937847301798,0.228364956682315,0.457324260035552,0.000327094268835687,0.282990805658244
5807,6717,0.00612802126374072,0.00909674493282691,0.359806867460002,0.29114787984925,0.174475695242328,0.0298585801080224,0.12948621114383
5464,4679,0.00192538540500925,0.0126352648412164,0.0495205968882773,0.268654616883541,0.378256397164914,0.000849339500470321,0.288158399316571
6842,4440,9.35802524675978e-05,0.00153341665372406,0.0565599411722411,0.132967180626114,0.74242970889413,0.00535681232899788,0.061059360072326
8632,6598,0.00188179044390642,0.0128401536582134,0.177951216643007,0.390469939751427,0.199444588580539,0.00383063739686108,0.213581673526047
7530,5159,0.00725640006684954,0.00332573893576338,0.226366547189519,0.260705862398007,0.420696356756029,0.00671257072173032,0.0749365239321009
8082,3721,0.00909175829341945,0.00845331331328776,0.198190075579945,0.267832927798551,0.38124112683986,0.00844173868175345,0.126749059493184
9874,3003,0.0015095518001108,0.0115809434091758,0.195552151922013,0.405183503859727,0.233670827636878,0.00218965908767977,0.150313362284416
7255,5639,0.00991666541950802,0.0107476395086024,0.525161921879061,0.262678433938811,0.129471322347519,0.00142471273697887,0.0605993041695197
9527,7198,0.000646947253771572,0.00529217303685782,0.124326016917975,0.437413739647539,0.132072863354079,0.00066903923333945,0.299579220556438
7598,8636,0.00465535606480002,0.00575629580243501,0.307455796524095,0.280535279790808,0.263288940535101,0.00640747033767377,0.131900860945087
5047,10433,0.00171683256046338,0.00571383433258709,0.159958400644421,0.341642358670398,0.150690594324011,0.0037436157506486,0.336534363717471
6910,5758,0.000294178750470219,0.00315634768766402,0.19788620273748,0.347233814521507,0.116601161214684,0.00176907263332432,0.33305922245487
6566,4679,0.0013313649477025,0.00848195576289019,0.165761117759215,0.414194694741665,0.299627223417304,0.000793318180351963,0.109810325190871
8772,2522,0.00051479276647334,0.00179359862626958,0.318632049728139,0.26784890209707,0.28037415742459,0.000732551962416916,0.130103947395042
8428,1923,0.00109017706861984,0.00163732726034817,0.0922038290240906,0.221839193173723,0.490128610329714,0.00221352545456804,0.190887337688936
4497,8754,0.00116144722920922,0.00641518542262075,0.0889341884890182,0.40477870925523,0.136065651056136,0.00502104033641498,0.357623778211371
8632,6838,0.000524068008999825,0.00499934480032713,0.0957267054167847,0.414322989619147,0.218690697794158,0.000452790649003294,0.26528340371158
4015,9114,0.00190768841994232,0.007891477542859,0.160124852363233,0.354359814076937,0.0972878836148107,0.0104194346896332,0.368008849292584
6563,10194,0.00344374603934946,0.00794403306617945,0.17454713704824,0.405389829813134,0.0968592428236051,0.00814024804976085,0.303675763159731
8218,6838,0.00137642622590761,0.0118729712122227,0.106015137149183,0.447688046014977,0.146953496166209,0.00186474864315879,0.284229174588342
6292,1562,0.000484935299213186,0.000703404307528143,0.00687490886986857,0.0573838811502113,0.828380994060401,0.000715474676415893,0.105456401636362
10079,5280,0.000336171960261353,0.001123525572525,0.487097322858456,0.171795072769595,0.295029831935984,0.000396212781375073,0.044221862121804
10078,9117,0.00795239210459281,0.00961710462096169,0.192453478923825,0.287514654515036,0.373933845254036,0.00390866620624306,0.124619858375306
6770,9355,0.000958614686687681,0.002324081383444,0.60573413741345,0.185663971031596,0.096134831621799,0.00111363833530522,0.108070725527719
