"x","y","Macrophages/Microglia cells","Epithelial cells","Astrocytes","Proliferation","Endothelial cells","Fibroblasts","Neutrophils","Oligodendrocytes","Neurons","Mesenchymal cells"
6636,1442,0.287313281968352,0.00192851916535436,0.015905285582174,1.02078204832036e-05,0.0295704491265814,0.422459265418886,0.0222045735975091,0.0107574803804376,0.0636058297037868,0.146245107236435
6704,3481,0.321464326584573,1.73453555859754e-05,0.000178003473586571,2.00393250410654e-07,0.0181839950906012,0.495117820866709,0.00814405210338599,0.000367859377236907,0.00151221503245097,0.15501418172262
7739,1683,0.305988008020704,0.00132889948168107,0.00811950709526003,8.73472868599686e-06,0.0524177017997592,0.394628144394361,0.032862353267579,0.0231529647305079,0.0714213701388203,0.110072316342641
5050,6117,0.136272090094361,2.11538844138548e-05,0.000618817134757471,3.97067092137937e-07,0.585524651354813,0.19539807967835,0.0056352724148857,0.00496960228401139,0.0183967185959958,0.0531632174913191
3259,3719,0.125009154275702,1.85661484611938e-05,0.00200045001744801,7.20412206748855e-07,0.399473982080554,0.336650266500568,0.00567764889089479,0.00377712670326879,0.0606569300461749,0.0667351549247219
4979,10313,0.25151316147251,4.05488724835613e-05,0.00567607097571153,5.96246013392166e-06,0.0459798371474192,0.360529035154757,0.0313076124890037,0.000160603412561106,0.0514565884836956,0.253330579531724
10148,5400,0.116048986981462,1.56080931005984e-06,3.27202407659234e-05,2.77820892353964e-07,0.577132216077985,0.252713383026963,0.00059722568114441,0.00358985822487588,0.000268869150310336,0.0496149019862906
5393,8635,0.17350961405224,0.000243281906353637,0.00855607506081675,7.13394480137724e-06,0.0399305150781411,0.486469547348828,0.0245919409470452,0.0024556542778811,0.0848080546323082,0.179428182751584
8906,9236,0.138827206307952,0.000911765533580781,0.0157805957788547,0.000110115402484917,0.133801547171011,0.432932443969858,0.0352760260283614,0.0749998616856075,0.1044773832203,0.0628830549019898
4496,10433,0.150739742337944,0.000107902733237075,0.00883275181090547,1.79593094086617e-05,0.0541997054175665,0.548026735594575,0.0130075949866954,0.0030444064722811,0.109476972633761,0.112546228703626
7049,3121,0.338418967191991,0.000159966341391172,0.0032971128990674,7.84213092609199e-06,0.0442181641104332,0.450229213132066,0.0209990640889505,0.00267438090038071,0.0369506866663534,0.10304460253844
9116,2403,0.0804801274440223,4.86333302491613e-05,0.000542886154854214,2.05005680142868e-06,0.0625607363805777,0.660235565513804,0.0191355500601224,0.000149872216154751,0.00458108442960289,0.172263494413811
5737,9954,0.102611509976921,8.08920456144541e-05,0.0101541925281043,1.90853755284926e-06,0.27159192908145,0.37584942618834,0.00477173897330303,0.0118429702246161,0.132492386954452,0.0906030454896469
5188,4439,0.210958704358287,0.000101979008205595,0.00160040798653176,4.95799618236137e-07,0.0318261167142412,0.455745759749558,0.0172659483449961,0.00924636462210466,0.00841480492158592,0.264839418494871
6220,8635,0.251392503834725,0.000396248418258579,0.00321444543863682,1.37376599376178e-05,0.148929447970454,0.306864420265832,0.0174965183208513,0.00840483068016058,0.0467274380628708,0.216560409348274
9527,7438,0.147763256429346,0.00061288620034562,0.0055415853822795,2.93399457787514e-06,0.00611363901468968,0.706122078642829,0.00205638604876023,0.0606708273481649,0.0510004489734313,0.0201159579655756
9598,3002,0.181506620410358,0.000458910431743885,0.00219456864847903,2.5666132027591e-06,0.133514297556071,0.530588950027932,0.00609608922616229,0.0664120564286768,0.0310297698320648,0.0481961708253093
9804,6000,0.1150403655846,1.8497103082203e-07,1.78840179871359e-05,1.57513641385776e-08,0.756715925827576,0.111033996873519,6.01871623191281e-05,0.00483922623256262,0.000175454207526394,0.0121167593715145
10147,7798,0.16874710983095,0.000756711453035272,0.00865208908073458,9.14689793929994e-06,0.0049747219459983,0.638999030461172,0.00487397451975696,0.0610109748618335,0.0880347623752174,0.023941478573363
7462,3121,0.308490746511738,6.19331598193701e-05,0.000903618690093067,2.0420042374354e-06,0.0599458214664404,0.352340313255555,0.0258841742667653,0.000365445275708927,0.0183717543545453,0.233634151015097
5186,8515,0.122292760586484,0.000206768539500988,0.0373284545876962,1.39220968919511e-05,0.0399559097760618,0.382546328326417,0.0271949729763484,0.00397056009115463,0.0742921646708337,0.312198158348612
8287,8636,0.231473608312379,0.000335233546624942,0.00219196334809197,1.65802982521048e-06,0.0632222006001573,0.531220969483488,0.0108087127277026,0.0633883577716403,0.0259431055375016,0.0714141906425887
7117,4440,0.155647784334442,4.60807827612854e-05,0.000774448643504556,4.33952748826802e-06,0.0806013512361712,0.444378021430362,0.0062719036860839,0.000460299871120499,0.00249913153281371,0.309316638955253
4359,8994,0.0797873328298894,0.000114303032658631,0.0389691071478116,6.52584296133361e-05,0.07684458253946,0.462338044944339,0.0190948747038569,0.0178375861009189,0.211118011724544,0.0938308985469083
3533,7075,0.173638539613912,7.4961032940818e-05,0.00547412215632187,3.19982136874834e-06,0.0762356491640199,0.479218014131478,0.047444298432471,0.00876378953563294,0.104326632549808,0.104820793562046
9528,5280,0.286400613329646,1.00021147613735e-05,0.000425248781977678,5.41001992882719e-07,0.36309554052552,0.277713438964385,0.00352076295744908,0.0042470319641216,0.00491109480173185,0.0596757255584141
7115,8276,0.283773013867998,6.25051121686425e-05,0.00289371206552744,6.26959385947809e-06,0.411581383015082,0.196330518762452,0.00415835303842263,0.0129998273597698,0.0376098346047971,0.050584582579923
8562,9835,0.280795803182426,0.000630377112870038,0.00539158349663874,4.30125284987162e-06,0.0912449602778487,0.356188041817811,0.0253201401539907,0.0553026340877947,0.0616663862903389,0.123455772327432
3053,3599,0.175648419018244,8.85588552164713e-05,0.00197787396730499,3.53887410921112e-06,0.350329625909278,0.32109757998174,0.00643907461714674,0.0107205815964935,0.0359454599412344,0.0977492872392327
10009,9476,0.422821349600302,0.000381590538684008,0.00832700653872879,1.00686506005779e-06,0.0161717225176625,0.276558527108231,0.0197922439207878,0.0675692185016286,0.0572375159075058,0.131139818501409
3947,7315,0.366196938509432,9.27105406181021e-05,0.00636069326476706,7.26190026379409e-06,0.0369093875813395,0.360095420818698,0.039136716275376,0.00230764905203862,0.0670471137117706,0.121846108345696
7737,5759,0.115677150929489,2.76808008596683e-05,0.000610114470840328,1.60433001851523e-06,0.54441398161493,0.260557005803124,0.00182372375143652,0.00871017544446083,0.0096202261738789,0.0585583366809622
7736,6478,0.120382389710583,9.27545162480353e-05,0.00188472759978813,1.0753379715907e-06,0.324243586253904,0.453315408314094,0.00301688006282077,0.0195169136689727,0.0204650884709948,0.0570811760646234
8152,2402,0.155363917491512,0.000274669259477246,0.00217197590675849,1.91276716684732e-06,0.036588156612976,0.276221289674913,0.0242947536683582,0.00166399405762566,0.00182979407560302,0.50158953648561
9044,9715,0.178722660452295,0.000242239589639212,0.00171636367321545,2.11667806724123e-06,0.0475880489413568,0.487890635427944,0.0771698479821408,0.0475901592863551,0.0469133131704292,0.112164614798557
8769,8277,0.237751922792669,0.000301781079705124,0.00333095547811157,4.95440372734141e-06,0.169942215617778,0.418768563397935,0.00344138637790585,0.0859594240031758,0.0293770510279685,0.0511217458210237
8081,7078,0.132874437201506,0.000357055613035216,0.00415386796457024,2.19812726234856e-05,0.0156223420186239,0.703808606732889,0.0026534863813198,0.0453799474833684,0.0457938192981068,0.0493344560339571
7876,1923,0.259619904087746,0.000187244270164006,0.00149643635452327,4.11690727313312e-06,0.0392624583052309,0.516103686933493,0.0142334092416245,0.000972123456627074,0.0268559180465904,0.141264702396729
4428,9593,0.130781216498848,3.29371460651063e-05,0.0114340191812724,2.83326889842213e-06,0.0321661177040319,0.562470270257228,0.0147080826241392,0.00591297010869363,0.14673726071427,0.0957542924965523
7187,3361,0.239017252826363,1.44631499971841e-05,0.000244303228644185,1.06719815611614e-06,0.112791615557426,0.278774295298958,0.0183607884724766,0.0010424418414325,0.00664115898288346,0.343112613443663
6012,10194,0.088407441798816,9.82938237536269e-05,0.00838148126679375,1.39753322313629e-06,0.492245369848296,0.219532019000416,0.00428895013249952,0.0305384948242269,0.101806936019615,0.0546996157523594
7737,5039,0.187109651846604,6.82737982570471e-05,0.000839011969355014,3.29494050000574e-06,0.186188153611199,0.462499571071988,0.0158755808557556,0.00854484648233054,0.0051677284821233,0.133703886941888
5050,4679,0.297290746516203,0.000232572361641607,0.000760029206975867,4.32045136517253e-06,0.0111180706979818,0.358066543252894,0.0119566381096277,0.00238947444960318,0.00248273169832894,0.315698873255379
4845,2640,0.353499177930108,8.88295460620872e-05,0.00217426423499197,4.72913575345766e-07,0.0350266815852727,0.325040946940128,0.0250186902437196,0.00544951555585418,0.0114197620450623,0.242281659005227
6152,5398,0.138996464414044,0.000372732508359697,0.00478506509520473,5.74560899294238e-06,0.00908055009455776,0.765959084788348,0.00254808803645982,0.034392917611878,0.0172832381187277,0.0265761137234268
6773,5039,0.250094579191508,9.07976249707696e-05,0.000531571464041055,1.2191324338432e-06,0.0558977281348985,0.512693015491944,0.0159118936161901,0.0125786709006776,0.00801280587551344,0.144187718567823
4500,3000,0.267815592376697,7.4753634198842e-05,0.000734024826520095,2.11374931706549e-07,0.137586901777228,0.368240023042578,0.0085296403325661,0.00493349294823161,0.013003373042373,0.199081986644675
8909,2762,0.146780564295511,0.000380391100152253,0.00585317127280206,3.46093160467862e-06,0.209802315487908,0.432225455674541,0.0217782039539302,0.00849892061579548,0.0519835730219984,0.122693943645757
7735,8396,0.204948001619233,2.89333362189975e-05,0.000851390308911526,2.49690940775095e-07,0.541607638807305,0.149476641338933,0.00200133066233261,0.0544154698609573,0.0100095484423255,0.0366607959328419
8563,5759,0.0725452493208042,3.15153585979506e-06,8.90926055308079e-05,3.609419802488e-07,0.831776169110284,0.0744540900988206,0.000156856203448575,0.00385592313333881,0.00317530803796265,0.0139437990119705
5945,5998,0.224224761182295,4.43903424223055e-05,0.00053588348451216,4.13022132575873e-07,0.457492929531863,0.217494096966073,0.00294678042406831,0.00181400117835058,0.00917831937403297,0.0862684244942504
8563,6958,0.182986331436579,0.0026847084010708,0.0101712132594439,3.34332640611257e-05,0.0139931931965576,0.525166116768208,0.00591302636613894,0.0785082524959217,0.137457037119744,0.0430866876922751
7943,7557,0.127684668834245,0.00102210090692268,0.00565345417495912,9.36849680004447e-06,0.0292040293975644,0.581170583899368,0.00687363055747421,0.0739100687887536,0.114417038067854,0.0600550568760595
8218,8756,0.150907311006111,0.000516220092390895,0.00575497905637136,5.02944497084947e-06,0.050931800111844,0.573053429242983,0.0369216813833872,0.0777504970373847,0.0456974232517971,0.05846162937276
7531,4680,0.132408540243782,0.000186825445678339,0.000420440465781202,3.70289474573199e-05,0.112912036060316,0.518726223332785,0.00571180623242559,0.00379877123290027,0.00254697520782502,0.22325135283105
7323,6478,0.109472576571704,5.9550704900454e-05,0.00430017892682954,6.13002788710882e-06,0.454701270508764,0.303960512668357,0.00350975696522273,0.0300440503425228,0.02092574374652,0.0730202295372926
6223,1922,0.211924606545416,0.000109031453720402,0.000185359582943183,1.34207257476922e-07,0.0252661536827191,0.36888927394437,0.00316611650760883,0.124809950581548,0.00026904371284358,0.265380329781573
5739,4919,0.23720931970076,0.000416060027624342,0.00135247167229936,2.58805122508887e-06,0.00457074741619456,0.588871939773909,0.00381703326234677,0.0423646101864644,0.0177187383987048,0.103676491510472
9803,7678,0.201871591397573,0.000659050894879606,0.00200811801521708,1.37022362050445e-06,0.006768357802432,0.563613503106169,0.00222168935300669,0.100754257409393,0.0448004702231999,0.0773015915745085
6288,10433,0.152906628872165,0.000158354507376246,0.00522343775559465,2.56611686015514e-06,0.0667842932123604,0.536546578823589,0.0109729513745281,0.00679288158080891,0.0424453806380836,0.178166927118634
9666,5280,0.155051201754038,3.31053487064961e-06,0.000600883573683801,3.11760547087724e-07,0.534280396409907,0.215888882432644,0.00201920401593823,0.0195424611809565,0.0118968474239073,0.0607165009135067
6635,4799,0.248971778690889,9.80817580006546e-06,0.000189556333547063,1.60822548464185e-07,0.029272190835823,0.544323277445012,0.00236251543160396,0.000249600772810698,0.00101674846826532,0.1736043630237
7393,4680,0.13516839964303,0.000106985923512553,0.000260664276776859,2.05498866623761e-05,0.19965016867788,0.505232106107262,0.00435397034272485,0.00420026680857578,0.00167460371132021,0.149332284622256
8975,10315,0.250546748668278,0.000220334924967238,0.00944404052271269,1.82503850876559e-05,0.0831004310549559,0.306019400822933,0.0291580943139321,0.0190392524227209,0.122645583513647,0.179807863370765
5394,6477,0.154791167511577,0.000146144270019338,0.00245971510050629,2.67077022468191e-06,0.165478440302822,0.538599130561699,0.0146053513487642,0.00123237294972088,0.0283291641015206,0.0943558430831454
7735,9115,0.125253883980418,0.00030667669683243,0.00709648100526528,1.96288475155639e-05,0.0414785400305084,0.357443082524098,0.0159371763933276,0.0169072085085255,0.0411294572873006,0.394427864726208
4291,7196,0.156925690511039,6.63603766882156e-05,0.00942635202794773,6.3313441973652e-06,0.0566083970350759,0.54817085115502,0.0173098163440805,0.00183943522616271,0.0789003550210663,0.130746410958722
3121,5876,0.27617873817652,1.96654222924909e-05,0.000337899959296337,8.00296015601883e-08,0.0165137685788618,0.487525473290111,0.0112099517537112,0.00338199507212652,0.0141414063748905,0.190691021342589
9805,2883,0.215058719678627,0.000463923293925707,0.0041322434631531,7.03178048688625e-06,0.0887071487309175,0.536835254289859,0.013358066370643,0.0363970187116316,0.0215418315996338,0.0834987620811223
9115,5280,0.136685947931814,2.66867934713319e-07,2.64051944630213e-05,2.01178791812881e-08,0.753040097552856,0.0463855406698233,0.000523067384121877,0.00132229480046641,0.000973476551350854,0.0610428829292902
3948,3479,0.243260507880758,0.000575104604068451,0.00165500596076904,1.10403674129633e-06,0.177786657581765,0.43696425156384,0.00296031296672439,0.0457151453515979,0.00115161161970811,0.0899302984340285
3190,4078,0.255518535492879,1.45932760557217e-05,0.00194051098796414,6.05163270770516e-08,0.458115562771007,0.169135665651648,0.00294668064263076,0.0243826854475054,0.0279620937662076,0.059983611447775
4293,4079,0.122428769242747,0.000253799428354137,0.00179717930685292,1.66141736388318e-06,0.0528567492709906,0.611763976959933,0.0122651864585774,0.0788696789697649,0.0100032470154079,0.109759751930008
6222,4559,0.280350957207804,7.67437047088087e-05,0.000580223150678232,9.27408976944682e-07,0.033706090327547,0.522874515261315,0.00295218420327098,0.0131232547518676,0.0191742963722258,0.127160807611606
10009,7558,0.188099406945231,0.000704242634450797,0.0085379331533139,7.33797585548782e-06,0.0131179742543727,0.602064962505214,0.00413007973015408,0.091967388526473,0.0410464663211413,0.0503242079537936
3534,6356,0.235795140965442,0.000113237097266263,0.00180913869513343,1.69074963022115e-06,0.0717165633251533,0.394627653127206,0.0177941190534149,0.0321661242680136,0.0458855151830918,0.200090817535649
9045,7318,0.122668350920004,0.000863841152507457,0.0165033458211336,3.83716731243531e-05,0.00250023490473468,0.648744747960268,0.00290554541941147,0.0611714639711201,0.117502012136274,0.027102086041422
4635,7795,0.174985096548209,3.59550912525355e-05,0.0230933503981999,2.07034577369522e-05,0.0458258311973385,0.429771811112153,0.0498504246589488,0.000769729718471129,0.13767053817507,0.13797655964262
7808,1563,0.397663998583591,0.000416137925180367,0.00624628592477019,6.24832504548603e-06,0.0267814536158267,0.325373519650821,0.0214118429919365,0.0139969676222526,0.0751689976244495,0.132934547736127
9392,2403,0.112195664678157,0.00156038149957133,0.00524477310198606,6.98476808387105e-06,0.0190030968091295,0.628723675678147,0.00743673671799718,0.0472415762573607,0.0890377627716869,0.0895493477178801
5532,4799,0.221910916041711,0.00118766085529744,0.00205138403194507,5.95404979763481e-06,0.0149707465580659,0.531151863265577,0.00446568481810053,0.044943586131913,0.016424054298294,0.162888149949298
5462,8994,0.0540205636610699,0.000110396783101427,0.0135994368804773,4.0736567941553e-05,0.127628302467021,0.490239019978155,0.0203974523976827,0.00251112893113243,0.152102993843555,0.139349968489864
4703,9594,0.209730450059007,0.000103470068736654,0.00370663498971223,3.1327739691918e-06,0.0666515641123838,0.377844696378209,0.0149035662399637,0.00115941951676626,0.0349468465175932,0.290950219343659
8426,4560,0.094566726629948,1.31489927956904e-05,0.000509758102356614,5.78448768963277e-06,0.784927318251701,0.0494038436677658,0.000947585856755502,0.016312308910046,0.00559629626272939,0.0477172288382127
4704,8395,0.116976302402025,0.000339935658863143,0.0249180639288032,1.51650374629436e-05,0.0381801253045801,0.532418117408512,0.0191148628726174,0.00495273339497855,0.140703441684852,0.122381252307305
3603,6236,0.27619171915902,5.08046698559321e-05,0.00151368216314101,6.74540275283023e-07,0.0743733315081645,0.451908675962973,0.0168843129743787,0.001150154681064,0.0442679450369999,0.133658699304128
3672,4918,0.265262272353817,0.00010462463578009,0.000604604387338924,1.02067872121258e-06,0.00664553044517264,0.412559814372651,0.0067336881141683,0.0185377043717824,0.00048028060404546,0.289070460036523
10078,8397,0.258103378854955,0.000902335949724633,0.00516179763366019,4.26293522647757e-06,0.00595120796938199,0.431790417509292,0.0113338024795789,0.0948152300896334,0.0839453468510231,0.107992219727525
6773,3361,0.290633077843026,3.04564176198949e-05,0.00049129300348035,6.25354231744152e-07,0.0314349066191812,0.496637192529891,0.00486849122581995,0.00245921801692341,0.0196782078106087,0.153766531179218
4293,4319,0.219436656360649,0.0023198845486185,0.00779188844365891,5.60790755826298e-06,0.0950833160864128,0.465780974101133,0.0218780565569341,0.0140713223115873,0.0300505835429289,0.143581710140519
3467,2640,0.193336210008281,4.00328072920153e-05,0.000910785665572021,2.83551190048148e-07,0.243055787434483,0.309161207490484,0.0115160124303844,0.00619427763344669,0.011966416741605,0.223818986237262
9320,7558,0.235641048016221,0.000290658508578337,0.00333820125490242,1.23402711088938e-06,0.00484106456784637,0.604527509499264,0.00194018999335584,0.0597498807974232,0.0653371835884995,0.0243330297467985
5878,1802,0.205392584977497,7.38246109701548e-05,0.000278753259367469,1.14792082819277e-07,0.0795193118845343,0.454620839417252,0.00354585973900887,0.0523471633342216,0.00174610702935692,0.202475440955709
9665,7198,0.146735710983453,0.000504318276495361,0.00713633687850778,8.07696377691206e-06,0.00485589717375032,0.714732554672752,0.0034289261480571,0.039344102199297,0.0523928166585002,0.0308612600454102
9116,2163,0.174457977155157,5.73726982141753e-05,0.00141705835997252,1.30973746734729e-06,0.0559366675844793,0.555006245741857,0.010474728053221,0.0114256159175318,0.0305503088738339,0.160672715878267
5394,5278,0.195263263663384,0.00051958834564364,0.00580617195693824,9.89119725835669e-06,0.0143115189759134,0.655526066347788,0.00409492123451279,0.013687937627946,0.0103048651975859,0.10047577545303
9940,9117,0.270655764264798,0.000119363947066203,0.00129522586535984,4.13734212447385e-07,0.00915274454946004,0.424131490755072,0.00437031299351992,0.0587651188610575,0.0280835586699053,0.20342600635955
4981,6237,0.142258188881143,0.000133991903765422,0.0036145146446413,1.40011346840125e-06,0.264988205976569,0.405101827003643,0.013129675258108,0.00393349394091572,0.0677920060920549,0.0990466961856908
8012,6958,0.131214597988451,0.00112186902465372,0.00717571386761856,1.79498858742946e-05,0.0561296516261397,0.632561779818836,0.0100088839507691,0.0649766274192584,0.0403616215831208,0.0564313048352781
7322,9115,0.150323823310816,0.000679920501329329,0.0148586677791719,4.04478084308484e-05,0.0677414401551881,0.513048833109212,0.0158090833091437,0.0220761202291029,0.112289291273607,0.103132372523998
6153,3960,0.250159274579205,0.000141120391815356,0.000245670600504549,1.69584133326697e-07,0.00494999702285461,0.613888467431373,0.00222981462193218,0.0438005910865673,0.00193450434158795,0.0826503903400266
9116,3122,0.12079039578906,0.000308662684326979,0.00427582373305627,7.40542002923376e-07,0.145811723883174,0.512326387748664,0.00740361279288755,0.0461263735171009,0.0505382611010583,0.112418018208669
9666,5520,0.149174796691999,4.95067960611386e-06,0.000956182196852458,1.59295229870574e-06,0.459839106621074,0.286165055808253,0.00235958679903184,0.00110201974510599,0.0280846106796968,0.072312097826081
4015,8394,0.0608828976736415,5.49250760257207e-06,0.00071701890522996,1.36315727470921e-07,0.561557971513004,0.251473358282676,0.00256756200033925,0.0042128663845803,0.0336796630898532,0.0849030333273451
6083,5758,0.260910011111381,0.000252519829719933,0.00278003730924004,3.22727233061982e-06,0.168427573508136,0.391441939166876,0.0121508182258447,0.034096101264025,0.0432409464188751,0.0866968258935722
7322,8636,0.128699588415422,6.50352810331747e-05,0.000721233673560787,1.40179308081597e-06,0.482628076453382,0.2749216868743,0.00287752885985105,0.0421024983448699,0.0162214896525614,0.0517614606519392
8770,6359,0.146557346088323,0.000103171705190479,0.00211545942843324,8.81554376804158e-07,0.299915796155724,0.416177715745884,0.00749749673518129,0.0507759437163562,0.0328470318775283,0.0440091569930023
3740,8154,0.132860526545132,2.31797774367222e-05,0.00151790692683972,8.40617909205878e-07,0.477697760766764,0.239757791944641,0.00217696446495499,0.00557050676463197,0.0632099511615716,0.0771845710301189
4152,9593,0.20340472548055,5.12674758638533e-05,0.00314446199443799,3.47131180160539e-06,0.0473786094970481,0.472946309006044,0.00938483396534423,0.00644988585709584,0.131370080154817,0.125866355256997
6842,4679,0.232577423602637,3.45116872049791e-05,0.00109806200300565,1.20443198145156e-06,0.0378775374941896,0.619973006377192,0.00959257443909452,0.00600146582236349,0.006689804343211,0.0861544097991202
3741,5517,0.234077702295392,0.000139130990371908,0.00187536972136963,1.77912556816396e-05,0.0920672381537106,0.551175113307301,0.0060736653974647,0.00889496957800973,0.0167893365769725,0.0888896827237261
7942,7797,0.192620694723775,0.00148333008643719,0.0069086805469007,6.57801236413792e-06,0.0271341919890649,0.617792394799953,0.00555848429876847,0.0647609685672028,0.0472602257636271,0.0364744512119067
4774,5158,0.272276666121753,7.97451755127111e-05,0.00041767131314095,1.45589871141458e-06,0.016690344409959,0.249276489457364,0.0293783971039502,0.000173886869243959,0.00243773410729864,0.429267609543066
7046,9115,0.127131133884996,5.2596624059915e-05,0.00186007339304476,5.16829795467296e-07,0.51274460499228,0.22915519181803,0.00265737659532861,0.0432468818810624,0.0379058806730044,0.045245743308399
6358,8156,0.0833999512154824,1.21621611687999e-07,6.12945459417595e-06,3.96587849319175e-09,0.901410579465763,0.0108403222244739,7.14003564324984e-05,0.000720730274518473,6.19035909685434e-05,0.00348885783027633
8148,10314,0.242568301642201,0.000534786089674278,0.0116840061643449,5.96285508867218e-05,0.242049704231303,0.273589186152148,0.0193953019979367,0.0571843705077123,0.107928965781222,0.0450057488825701
8907,7558,0.157751727676867,0.000903532677462188,0.0117157926925853,2.00888521207791e-06,0.0183382823684771,0.636016970029277,0.00590162289641578,0.0624113779082419,0.0754764210487042,0.0314822638167569
3671,7795,0.0811806101277241,0.000144717428949044,0.0260848374426138,8.87217648232731e-06,0.0585268386243006,0.535186165642031,0.01409958100786,0.00618980380279803,0.178776246084198,0.0998023276630427
5946,4080,0.269897428653188,0.000195556716392251,0.00133152206086686,3.8500208430841e-06,0.0236063492370929,0.537423352854876,0.00450232039449606,0.0263457219956943,0.0065074798573392,0.130186418209212
9595,9476,0.227815578233321,0.000301098514696724,0.00751791007407888,3.89687586573148e-05,0.0092509359292842,0.383653738786742,0.00262280476545607,0.0382400330893893,0.0125089777028075,0.318049954145568
6357,9115,0.0775466115737989,2.075267925333e-06,0.000424407227899631,9.76072220240005e-08,0.866040134212634,0.0224635855771228,0.000362531080553837,0.00510689000609362,0.0118119355895974,0.0162417318571527
8493,8996,0.117235602905178,0.00049087946546856,0.00870546353596533,0.00160864939940237,0.0812434869689215,0.541086721139264,0.0365640820215932,0.042907900152728,0.0791823364091737,0.0909748780023047
7944,4200,0.105191236139135,3.96672823525309e-06,4.37359809042353e-05,3.13904022488865e-07,0.469259469030729,0.3162383607725,0.00188283584460027,0.00161528147290951,0.0010152419931526,0.104749558133811
6839,9954,0.188898090142216,1.29213880616761e-05,0.000983066643980631,2.39713258169857e-07,0.600648544353628,0.0725613238065091,0.00206339993316215,0.0157035005520688,0.048065911448206,0.0710630020189097
4154,6476,0.272312652720244,0.000150482851666996,0.00340839793517672,5.05973008138038e-06,0.0274114632344111,0.36942756032302,0.0244184363221616,0.00134644941268811,0.0130383378396407,0.288481159630909
6081,9594,0.0984033488506938,3.49263129727714e-05,0.00271579193415438,5.4323141345791e-07,0.459147811241619,0.250452557718092,0.00475083167859475,0.0228263031618772,0.0794618281697817,0.0822060577008015
10008,10195,0.187580711387733,0.000263393582037079,0.0106414709522732,1.12556165105102e-05,0.152956747884622,0.469233942616351,0.0166025699412067,0.0166696305119356,0.0685806679070776,0.0774596096002534
4152,9114,0.0997685638128488,9.05915082896783e-05,0.011532817511397,3.25094424397351e-05,0.0883890780257191,0.468607420320123,0.0233966269627229,0.00668029003383569,0.183323975890394,0.11817812649223
5737,8755,0.154686902904573,0.00024922896952123,0.0118206634820625,1.02395391517198e-05,0.0569458493645865,0.497689219951641,0.0185851247154864,0.00558670398102413,0.127825794312532,0.126600272779422
6842,3241,0.302559339220533,6.01512843379135e-05,0.0020251002446523,1.0247774607881e-06,0.0436933165492359,0.441858855799332,0.0144468964061757,0.00492757355476968,0.028495932951215,0.161931809212288
4359,9473,0.163181398540753,0.000129895851327901,0.00654245621982576,3.68913672266462e-06,0.0627831270121889,0.51702495801141,0.00962070364244714,0.0223579533114606,0.11654939240962,0.101806425864243
9460,3482,0.180617292062821,9.42477589033866e-05,0.00168451195816802,1.88322736337586e-06,0.266254090877597,0.427841745130621,0.0208474255170274,0.010808205173299,0.00588374301654971,0.0859668552776495
3878,7435,0.177312482070555,9.46843962205787e-05,0.00390469034371296,8.69046140483748e-06,0.0803665059413724,0.526318352769573,0.0151736371270991,0.00319078196849052,0.0625190157848995,0.131111159136671
3397,3958,0.107903272100718,1.07803918337959e-05,0.000938967748206114,2.67726953696325e-06,0.633791311421815,0.201222813360225,0.00110220319226281,0.00850579149683742,0.0123363026603403,0.0341858803582251
4911,7556,0.152048603665896,0.000267215454446819,0.00781951776106759,9.0450680166623e-06,0.110158792215446,0.471336078295219,0.0244262573497837,0.0056004669097414,0.10571666874906,0.122617354531324
6429,3480,0.279692801087745,0.000183889102037722,0.000687487243264045,1.16052677563877e-06,0.026844760912807,0.459280976676148,0.00982083716467738,0.00733137332657715,0.00406235860142111,0.212094355358547
6153,4439,0.319968292390885,0.000108832100599043,0.000700360895217214,1.31897035296034e-06,0.0169637896020233,0.457231845470636,0.0107776356162595,0.0226302744598064,0.00430470964306747,0.167312940851154
5461,10673,0.104358022017864,7.92435560971418e-05,0.0229887064303907,3.10457572127616e-06,0.123375744484282,0.407655412592651,0.0149356065879618,0.000722504654922677,0.196174636390791,0.129707018709318
9802,9116,0.225726320229768,0.00300689604364063,0.034247260181451,0.000250227037811638,0.0217174256267222,0.435435082577779,0.0319979927104964,0.0180760858805782,0.049161406866437,0.180381302845316
6151,8276,0.141713948785912,0.000203817926423778,0.00527648962133398,4.06835607025178e-06,0.191375643766505,0.438766629279659,0.0179726381557986,0.00528621377744776,0.0713183426035025,0.128082207727348
8702,4321,0.134395666283586,8.3277357092782e-05,0.000499918477662334,1.75693759526623e-05,0.335126134693354,0.391655425903207,0.00224554426428339,0.0114863684793017,0.00615793400736505,0.118332161158195
8978,2403,0.0889598478165966,2.71510824578435e-05,0.000937108148367292,2.17836601258876e-06,0.038428024210222,0.52622116124535,0.0143919634892547,0.00133747162868307,0.00975497042600221,0.319940123587054
6633,8875,0.112399762718018,0.000130947216048864,0.00267046143675204,1.14619367924327e-06,0.320502386404138,0.413395314334232,0.00711582498066768,0.0207203831926808,0.0507792467907699,0.0722845267330133
4913,3000,0.262503425384369,4.4339741503691e-05,0.000132245134760648,1.44372631863047e-06,0.0804599950725595,0.423656227741839,0.00260109295846987,0.00212969935502243,0.0201460284568971,0.20832550242826
6908,9355,0.113765205043266,6.86734470570695e-05,0.00812025935452092,3.74161471996098e-06,0.42588425988567,0.291670324020162,0.0060876440559807,0.0328648987176959,0.0703727478921145,0.0511622459688125
