"x","y","Endothelial cells","Neutrophils","Astrocytes","OPCs","Epithelial cells","Proliferation","Mesenchymal cells","Macrophages/Microglia cells"
8772,3002,0.0324260143078594,0.0289770962581519,0.790631312499689,8.89275694772971e-07,5.24072314524151e-05,1.35441878151539e-13,0.0216673328186834,0.126244947608333
5668,10313,4.96974426973579e-08,0.00934786635107988,0.890957849936382,0.000121372219262823,0.0130979813369239,9.72538255480682e-11,0.0042120103528832,0.0822628700087713
6150,9714,0.396970792783651,0.0113201614200305,0.47620067410604,0.00448249844005011,0.0381103691693648,3.409975691227e-08,3.7867657025489e-05,0.0728776023240806
9872,6599,3.80363474196059e-16,0.00674619913100372,0.960530545367762,3.30322697728157e-10,2.80635020740139e-08,4.47024054961746e-20,2.59877429545725e-09,0.0327232245086347
10079,6479,4.15534585614094e-09,0.00764964652311292,0.885666206642697,2.04307027705376e-08,1.9119103221973e-06,3.12394041986425e-15,0.00683801940732532,0.0998441909304911
9461,1803,8.9023282098133e-15,0.00305435633033801,0.956641780936425,1.67085438394372e-08,2.23591681274847e-06,1.02093201893808e-16,1.84278186797484e-09,0.0403016082650889
4566,8155,1.51285983600375e-06,0.0183863548786994,0.775864049772212,0.000968354825013982,0.044917042655707,1.01982037029541e-07,0.0070526654503357,0.152809917576159
3259,4438,0.0352959410203761,0.00353189191858701,0.885788379815923,1.22833475820972e-07,1.3888679396129e-05,6.0722298356335e-15,0.000832504841881667,0.0745372708903538
9183,6359,0.166744229765386,0.00838649254837969,0.747908609344713,2.08194957934985e-06,2.99892908275415e-05,6.02693536588918e-13,0.000765531196787584,0.0761630659037243
8151,4081,0.50559292537593,0.0376533624545128,0.320589058396425,6.17203567335524e-07,2.56694425524294e-05,1.66408383964217e-13,0.0336330146011085,0.102505352525737
6359,4320,8.0306646048721e-07,0.00495045546126584,0.75087487138446,5.066217445043e-05,0.00105514332285551,1.5946595780726e-10,0.0568586034327088,0.186209460998333
5119,4559,1.28489617931161e-08,0.00465447815673463,0.883085234552465,8.72172712792774e-07,5.22983880457803e-05,2.2443804907848e-14,0.0301603784720454,0.0820467254090124
6359,4559,3.84518918895016e-05,0.00761148951325187,0.794168010788374,5.42497145760526e-05,0.00283213556325339,1.06416773932543e-10,0.0441947630859727,0.151100899336266
6082,9115,0.000172741117359796,0.0122359711058608,0.882890570762498,0.000484081724070444,0.0373521277982723,1.7746706681543e-11,8.27948115760567e-07,0.0668636795260764
3946,8514,0.382179584256212,0.020519522277038,0.511168295994538,0.000412778988995005,0.0232125890752207,9.38774029160031e-08,0.00343527683946744,0.0590718586911254
7392,6358,0.00239238288228977,0.00391223320299026,0.925265187630752,4.55823060880161e-07,2.40574784583029e-05,1.52469886722326e-15,0.0011094150257547,0.0672962679566921
5530,10313,2.33545348312155e-07,0.00333255363909477,0.853087772755433,0.000500260936786977,0.0415837399396997,1.03033839627002e-07,0.0097547489180504,0.0917405872317474
6220,8156,0.484716376961581,0.00434334775493159,0.428448459214925,1.14460620145045e-06,9.93998115071401e-05,9.15617000937294e-14,0.000100148285203923,0.0822911233655581
7529,7557,2.36141819794221e-12,0.00221095288236593,0.969763612200333,3.21777219350998e-09,6.77850830560901e-07,2.58055285027901e-19,1.43037176979624e-08,0.0280247395426189
6704,5159,0.0494654796644883,0.010922385567233,0.568897309410301,0.00345793710746345,0.0201479830114754,1.88800779312019e-06,0.160729197740991,0.186377819490255
9667,3122,3.96641897434948e-09,0.00288249894433875,0.93458819303344,7.80811645888177e-08,1.6637381331662e-06,1.42391910815836e-14,1.19519368951076e-07,0.062527442717121
4499,5158,1.1011624644044e-10,0.0119338440017191,0.727753084798433,5.66294969941439e-06,0.0001176037282549,1.59157185412531e-12,0.0521451082688203,0.208044696141365
6771,7916,0.00682808522926334,0.00854824951225219,0.684940014145563,2.40146533275758e-06,0.000121719118352052,2.52086000648245e-10,0.128424778583618,0.171134751693533
4634,10193,2.05465192903918e-07,0.00756133520912212,0.889365251376048,3.06859353556408e-05,0.00583282167127503,1.35503841945457e-10,0.00826254665361623,0.0889471535538862
4980,6956,0.00016475593100442,0.0118040669544783,0.816181107352926,2.46146747716479e-05,0.00314872643246624,6.74173884888332e-12,0.00741779447638716,0.161258934171225
8908,6119,0.467808329453691,0.0216107711123617,0.416666952946855,1.18821039991576e-07,3.57204252925202e-06,4.17460917067668e-15,0.00158309998153284,0.0923271556419863
8150,6478,0.0106781220881512,0.00395404943341272,0.928569947483843,2.55891040438673e-07,1.27346803380797e-05,6.54055068127923e-16,4.69947449863564e-06,0.056780190948715
10079,5760,0.792879523191639,0.0823426838834201,0.00430113880078659,3.23490507497296e-07,7.18705287299202e-06,2.97888912309815e-14,0.0103732410996511,0.110095902481093
8495,5639,0.589303081681249,0.0477661523644239,0.314355664011727,2.9598693792399e-07,5.60215898716113e-06,4.10405796878492e-13,0.00179983344813688,0.046769370348127
10150,2283,1.10147087733451e-08,0.00672613091668156,0.900362803699366,3.44369493133889e-06,0.000177957305359695,1.05239294263217e-12,0.0057755688023626,0.0869540845655379
3467,2400,0.163787895998387,0.0073631329796594,0.768145606981078,9.51401755784566e-08,1.13273358806218e-05,7.47481489074082e-19,0.00500736678633513,0.055684574778484
8906,10435,0.0295566171330178,0.0470284143656807,0.753428656888457,0.00111144644118241,0.0285777527947012,2.20086752752082e-05,0.059719254473781,0.0805558492279045
10146,10196,0.450745957354971,0.023172851182387,0.399345363428511,5.20444843808344e-07,3.39520240481164e-06,3.4965665277077e-13,0.00701872546450528,0.119713186922027
4844,4079,2.6541786807145e-06,0.00156158667778464,0.873408939406083,6.83273207028538e-10,1.34046010696604e-07,2.00569182130229e-21,0.0156888153348367,0.109337869673331
8908,5400,0.378842715387774,0.0313397409266968,0.542439347898985,8.77189177330024e-08,5.25407968334275e-06,2.9430507959751e-15,0.00214303724640887,0.0452298167415316
9667,3842,0.147343475505631,0.0599013212143983,0.599684387677908,0.000194170143399966,0.00592312883632706,2.08533018726715e-06,0.0498127515923529,0.137138679699795
9389,8637,1.2171085731013e-12,0.0101773416171584,0.871009814893632,1.0722961043608e-07,4.90064139592623e-06,3.68242185210946e-11,0.0397636497575699,0.079044185822592
7390,10194,2.95309742803452e-08,0.004626358659754,0.895044230403889,2.07725231597696e-06,0.000112823039071746,1.7813193687117e-14,0.00420411673690027,0.0960103643770772
5323,10433,3.48149828719196e-07,0.00532268720741421,0.895213155915169,0.000176486107110656,0.0168075925657262,8.10060293842807e-09,0.00901115234216578,0.0734685696119825
8564,3841,0.00292480376913109,0.00868476082641165,0.891449341206666,9.18539972796716e-08,4.28221662908755e-06,3.70704318293822e-16,0.00399400960976328,0.0929427105174017
2984,4198,5.27134528201208e-12,0.00408539964765718,0.861625403628286,1.48268071420716e-08,2.68227893622051e-06,2.55810934445393e-17,0.0552600152812488,0.0790264843317936
5600,7316,2.18099433892016e-08,0.00497242570101467,0.925712279971599,1.0713826490196e-05,0.00202691314312713,2.81646403520949e-11,0.000606035341392063,0.0666716101782688
3808,8514,0.536700235920727,0.0156081174120639,0.35418618918585,9.97359832081604e-05,0.00402101237345831,4.43179888213498e-09,8.08165372466202e-05,0.0893038881556477
3397,4438,0.650574893127737,0.00713719634479723,0.284818383969282,1.45105813711461e-08,9.76186617776802e-07,1.72990742663954e-17,1.83113833018772e-10,0.0574685356778709
9940,8637,1.85508031685372e-11,0.0194030139231015,0.595128474266116,1.81831477090498e-07,4.76615255961327e-06,1.97675424863859e-12,0.245021538237247,0.140442025568971
8083,2762,1.07566462405273e-16,0.00156672924186732,0.953417385653599,4.45554830857523e-10,9.17819929560112e-08,3.6156424723404e-20,0.000528454392007848,0.0444873384849775
8079,10195,3.12901712428447e-07,0.0354419836919078,0.867239836185059,1.66320036427188e-06,2.16566662394487e-05,7.60566367114578e-14,2.94387005359592e-05,0.0972651086541055
6498,2162,1.39589424056334e-09,0.0168253416970161,0.383284371441094,5.49454943550783e-08,8.8796799200743e-06,3.21561685994013e-12,0.46815410169611,0.131727249141256
8013,5279,0.501692056028539,0.0168686786914213,0.448462486496461,1.69299117480282e-08,3.8380965363167e-07,8.19430390761992e-17,1.8953773822838e-05,0.0329574242701901
10010,7079,1.99780279961459e-13,0.0058919095908393,0.926546898673083,4.54895649562711e-08,3.36897067665316e-06,1.46566324902621e-17,0.000555378572984332,0.0670023987026521
6701,10434,0.157988160051673,0.029478887829666,0.669941370746684,0.00387519786599166,0.0797489628207218,1.20612438522453e-08,9.5539106036614e-06,0.0589578547134154
6978,7557,0.00543412022788795,0.00570648976595192,0.836231456403858,7.91174779317097e-06,0.00036705974119853,2.27074787304592e-14,0.0298623786759426,0.122390583437346
9874,3482,0.146864747108335,0.004703710639765,0.757528814320742,2.15324732167469e-06,9.29702761709557e-05,3.62642837159189e-12,0.00198868080744769,0.088818923596592
4428,8395,0.00114155484188888,0.00792619368098182,0.879355005318607,0.000416189992381312,0.0346144072716565,2.02184035822893e-10,0.000513151302290408,0.0760334973900098
9323,2283,8.64422601247136e-16,0.00184453943484035,0.957496408013467,6.80157929662914e-09,5.98427352168934e-07,3.41028626412523e-17,6.67970720529787e-06,0.0406517676155552
5530,9594,0.071585645268392,0.00973777336014975,0.769477660171789,0.00119619544143467,0.0536731251856628,1.91231166223183e-05,0.0160045512103226,0.0783059262456272
4979,9114,2.31139683931039e-07,0.0222223926315508,0.484964247991888,1.87572252963585e-05,0.00879607363073645,0.000634331476296942,0.380359895770371,0.103004070134176
8079,9955,6.10565940756967e-08,0.0294342604584595,0.851422158517076,1.55825908186929e-05,0.000152744795064295,2.02332028696388e-11,0.0175721772311495,0.101403015330605
5188,4199,1.50768681541332e-08,0.00309392231850003,0.824567475328266,1.05339107710834e-06,5.3159082791968e-05,8.29106077591829e-17,0.0657657320421844,0.106518642760312
9458,8277,6.78256368015098e-11,0.0137151620015091,0.839982202168896,1.79306107344225e-06,6.58168603185069e-05,1.53179763364006e-10,0.0136678138700791,0.132567211817119
8013,4560,0.313091440241923,0.00710169473800435,0.631613999840089,4.41114996870685e-08,2.32802590466448e-06,9.09614998291439e-16,0.000132624450388274,0.0480578685921899
7115,9475,1.10389629483711e-08,0.0138414045071378,0.925585258389273,3.8389191251046e-05,0.00287163593329055,5.52441090502889e-12,1.17840968133325e-05,0.0576515168377466
7394,2282,8.81787758636271e-14,0.00199418293032482,0.846227050043036,4.25210026777859e-08,5.8623310039255e-06,8.81120068605929e-18,0.00117225339771901,0.150600608776825
9323,1803,1.36084092078811e-16,0.00201551284810064,0.957256137207102,2.75273309915242e-10,8.76419592918517e-08,1.17583612670457e-21,8.18008919034813e-09,0.0407282538474757
7737,5279,0.405871210547395,0.00456294650002528,0.519394640914954,2.13730883975122e-08,7.00363985047095e-07,2.02479231785112e-19,1.13593455899523e-07,0.0701703667070959
10216,8877,8.46668767541336e-12,0.0124022761229415,0.566042080227645,6.8597923877149e-08,5.31555141377339e-06,1.61769013148457e-12,0.22696115328431,0.194589106205682
6015,3720,1.99945343913705e-14,0.00797521157675436,0.880647798711278,6.82064137229886e-08,3.82951679277154e-06,1.75263548656296e-17,0.0128879328526436,0.0984851591360971
10077,9596,2.29271921111001e-05,0.0132904245874124,0.804716638245457,3.34008900764946e-06,0.000281687086254242,6.6162860218358e-11,0.0495236420923871,0.132161340641207
9322,3482,0.163433845764345,0.00570393927980679,0.690493255817113,1.44584097795117e-05,0.000552253794534276,2.23196867883222e-10,0.0145843919099583,0.125217854801266
3191,2400,0.0200770695747618,0.00537202797727901,0.852092655849421,1.96596189849181e-05,0.000159790026024891,1.48776660722306e-12,0.000977147629134917,0.121301649322906
8012,5519,0.548445762417235,0.015167983317381,0.389748525998383,5.19047507942739e-09,2.50146445518095e-07,8.39767899192093e-16,3.13962038039088e-06,0.0466343333096985
4772,9234,2.77286048738545e-05,0.0164100833792233,0.724905018193404,0.00276356057504914,0.137284880121227,3.06842620983841e-07,0.0311746792930761,0.0874337429905252
8839,6479,0.036250973257878,0.0105078279213876,0.883581561125706,1.36679394548871e-06,5.40489035727088e-05,4.59811393687272e-14,0.00443706339464093,0.0651671586028229
5463,5878,0.0346094366906516,0.00351479615018157,0.846288812600504,1.31276340492144e-05,0.000592704919964377,1.95846751088405e-12,1.07029647937844e-06,0.114980051706211
3672,6116,1.20848792266473e-08,0.0135958507165372,0.770571096629743,1.66766340713425e-05,0.000776567737212741,6.17245846293819e-13,0.0303002502615039,0.184739545935435
9113,9596,5.78475578374792e-11,0.0122791798759239,0.9065032288003,3.55811107483147e-08,2.61737828403241e-06,1.39160039140845e-14,1.76185016118894e-09,0.0812149365446697
8358,2282,5.46994679818099e-20,0.00134335410220437,0.950308708853388,2.06395259739235e-11,4.48332897648345e-09,6.97074148672263e-23,3.51139026082008e-07,0.0483475814014128
7528,9955,3.13091493644418e-08,0.0389651968147971,0.481376872265532,5.63103505507713e-08,8.89416440092545e-06,1.24381529388246e-10,0.396680492585421,0.082968456425967
7944,3721,2.69768448082428e-09,0.00709612089597817,0.946283447660992,1.1203176751994e-09,1.38648580487768e-07,4.63282702286492e-18,2.65384382053264e-05,0.0465937505382417
8149,8636,1.03489620068011e-08,0.00500749760545604,0.921803399181156,9.75056631271229e-10,1.1812409054572e-07,6.22470938683955e-21,3.09790824145039e-10,0.0731889734554885
8082,5160,0.49315111591213,0.00301152222068051,0.462694412710275,6.60854286377238e-09,2.32128816994186e-07,1.66137977920888e-17,2.24137895826316e-05,0.041120296629972
4704,7915,7.61970073572312e-05,0.0309219856303567,0.612416122847774,0.0115434000273293,0.159822106463544,0.000189338005438076,0.0306636196930776,0.154367230325123
6014,6357,6.66046703303511e-11,0.00125208967801701,0.958991284875857,2.0804698385233e-12,1.34482680451511e-09,3.74704149651263e-25,6.49685335475946e-11,0.0397566239676451
6564,9475,0.32387043738093,0.00887404852575198,0.586456433858615,0.000104503981706292,0.00559553212661223,1.05153913734739e-11,1.09638326901016e-05,0.0750880802831789
7186,5039,0.516595783372311,0.00312106942697933,0.375235964032745,4.73730391856689e-06,0.000186354850164582,1.45488740833934e-13,0.00772639270969504,0.0971296983040408
10077,10076,0.380804308920357,0.056206661602216,0.449380445624482,3.04188819292821e-05,0.00146925751567049,8.00205605902547e-10,0.0154465812357418,0.0966623254193979
5532,5518,5.7347130681229e-09,0.00550315202797464,0.779424205278749,1.08851176411669e-06,2.82615316614054e-05,1.08649426287613e-15,7.0083799594235e-05,0.214973203115543
9939,9836,0.144999763337197,0.0269213012419161,0.72283048813501,7.15022921421083e-06,0.00052868090100617,3.03069004040641e-13,0.00321861451830987,0.101494001637043
9458,7558,7.98450823916382e-12,0.0034884691046293,0.86048601929692,3.93402913041023e-06,7.12758122190314e-05,2.0071095417127e-14,2.26187089180385e-07,0.135950075562008
9254,3122,3.90567952191826e-07,0.00342515740354381,0.961113117447828,7.18597347552994e-08,7.64288502626287e-06,7.34100133585619e-16,8.47560666288263e-07,0.0354527722752478
4568,5517,0.00773005464145171,0.00976406258783292,0.736523880189572,0.000530478005585671,0.012544302197349,6.46638379722453e-12,0.0410662225490569,0.191840999822686
8082,3481,6.24885566576927e-15,0.00301149050927017,0.975182100430953,2.41629405819103e-11,2.04644377125371e-08,4.66327070483058e-21,7.17399739498309e-09,0.0218063813971726
6357,10314,1.14190079539874e-09,0.00510600352028359,0.598330470057434,2.39967048918009e-07,3.36141012941947e-05,1.15948523501498e-13,0.196705637311759,0.199824033900164
9112,10315,0.000112624902822077,0.0160917141002684,0.807622728563342,6.18686900978722e-07,2.58885719296409e-05,3.42530259763398e-14,0.0218689672674063,0.154277457907296
5396,1921,1.62143782709147e-08,0.00441172238892207,0.800827504401372,4.68226767258368e-08,6.01827693906472e-06,9.62826067432603e-15,0.0688747174434729,0.12587997445223
7459,9835,2.59042034966818e-11,0.0161973241079178,0.517548402353697,2.32335406440704e-07,9.96024634886823e-06,3.41537767807824e-09,0.332761267063582,0.133482810451766
3947,5877,7.96930614454723e-09,0.0123781692022039,0.838334655109843,8.09735768359547e-06,0.000749116865308485,5.60822771869242e-12,0.012887725137385,0.135642228352661
4566,8874,6.61164042988829e-08,0.00813525099979768,0.883423699519915,0.000256678035026206,0.0341465589007334,1.0552125177553e-10,0.00204121722652399,0.0719965290960786
5462,8515,0.00549788586340628,0.0495930186381395,0.535159478056526,0.0130176246225618,0.162971124591015,0.000279615215297596,0.0775512487374817,0.155930004275572
6770,10074,0.186697240631747,0.0120773367605212,0.669350888611305,0.000347360573033091,0.0125338252680461,6.63604584507981e-09,0.00351118410604562,0.115482157413256
10147,8517,3.08163782791163e-10,0.0138407505908019,0.667571534015105,3.09707976592044e-07,9.27463967657126e-06,7.59789529796642e-11,0.211206455964631,0.107371674697666
8356,6598,3.24948962665207e-09,0.00518844587075674,0.948842699362894,6.14255660314483e-09,3.87580171736386e-07,7.25575903735769e-19,3.54630082278659e-09,0.0459684542478306
4223,5877,4.12990991675015e-05,0.00881711062583575,0.80936025634723,0.000345873650645239,0.0209130621036105,1.76023505270818e-08,0.014909235338913,0.145613145232247
6083,6477,0.761932020263868,0.00339136993249457,0.185361961454902,2.75705080405195e-08,1.99744260813092e-07,4.41291653061337e-17,2.58215268685083e-06,0.0493118388812805
8287,8396,0.0181289677290406,0.00570422881159926,0.930849606431339,1.03341449072552e-07,4.38186653825485e-06,6.10770324393872e-17,7.99738498091573e-11,0.0453127117400605
6427,7077,8.83756541420538e-08,0.0170236497686616,0.574768730620535,6.75611384811765e-07,0.000248406649140329,2.1678882626376e-10,0.281484588943432,0.126473859814403
3673,3479,0.569781246539742,0.00942004374841355,0.369694791797439,5.34223539038439e-10,5.34687758423082e-08,4.81080348459155e-18,3.08077394454414e-09,0.0511038608306318
7253,9475,1.93422514042815e-13,0.00466638291341238,0.665796274076862,1.09966656557677e-09,3.76975278995256e-07,1.36555043470192e-16,0.186751565195197,0.14278539973939
5532,5278,1.16235707885456e-09,0.00825675921183092,0.867385805669042,0.000411307274293093,0.00618678547668325,2.10480247005956e-10,0.00415440604717744,0.113604934948136
7117,5159,0.639414665642481,0.00878478188906537,0.294037546285139,8.5132269340333e-05,0.000773344274720854,2.67431416261627e-09,0.000135425886655774,0.056769101078284
3122,3239,0.161777362356102,0.0160787589654472,0.70980505870287,3.2048100434233e-05,0.00336230148127555,1.75668390880934e-13,0.00370772132139709,0.105236749072298
8011,9116,4.69021228959042e-16,0.0063314586452333,0.943818591410301,7.2822065633396e-12,1.56314762608345e-09,1.84251935434887e-24,3.01521304116533e-13,0.0498499483737334
4637,5158,1.42669921065017e-10,0.00718217707010112,0.629081961555044,5.20997042269613e-07,1.0567989929071e-05,3.5753212664826e-15,0.150380004213436,0.213344768031774
9185,3721,0.200897484378319,0.0170050283629018,0.513273678135351,0.000177974321138341,0.00615142666734369,3.77433054848141e-08,0.0712906585918305,0.19120371179981
10150,2763,6.60178858954167e-11,0.00828288378249644,0.927239076709115,8.61786097818237e-07,3.32540356133362e-05,2.35307841164625e-13,9.6978422506508e-05,0.0643469451979179
5393,9114,0.0343406550323009,0.0249954400637918,0.747286419656593,0.0004190178439061,0.0436579959318495,1.78031964824033e-08,0.0330690481854083,0.116231405482953
5188,5398,6.45244481255665e-10,0.00593250816160819,0.715669891561928,9.29206484446586e-08,4.64980218207853e-06,1.09417490284094e-16,0.138250168304336,0.140142688604053
4773,8515,1.45398018929811e-08,0.00742664950768684,0.932257948088383,2.54100408463543e-05,0.00410803330691075,4.67571895269626e-13,1.36998450221228e-09,0.0561819431459187
8770,5160,0.394127665552418,0.0380347074629517,0.430100743936231,1.8943816153652e-07,1.31049903672147e-05,5.70774635868525e-15,0.00556633057684973,0.132157258043015
4982,3839,6.58085087998979e-09,0.00173415114842728,0.878453628091229,2.47985089481745e-08,1.44906273748508e-06,2.8241233940502e-18,0.0440061671135551,0.0758045732046909
7805,7317,1.44383292632247e-10,0.00617645721097459,0.924801565319061,2.5008467428669e-06,5.35365282993703e-05,3.50294376279954e-14,2.23494892417012e-05,0.0689435904612618
9185,2523,1.13970585852844e-13,0.00696089202977069,0.906816013046734,1.48560127147701e-08,8.63188001868629e-07,6.38631215257084e-18,5.91584232966093e-07,0.0862216252951333
5805,10553,0.154808508566156,0.0104119259297909,0.528016505902586,0.011635667262167,0.183091746096947,3.67894599809115e-06,0.00547583691449515,0.10655613038186
6633,8635,0.506283154065652,0.011356478151583,0.397507370159167,0.000480565103723974,0.00372600443362086,7.65554407440064e-10,2.63020436041886e-06,0.0806437971163383
9802,9836,7.03984692050326e-06,0.0228500873744751,0.83619855200945,4.30831553144749e-08,3.26351871002376e-06,3.12599675647083e-19,6.98316341760156e-05,0.140871182533113
4776,1561,7.99433381145229e-11,0.00650924448210288,0.858603538867226,7.33937768092649e-10,1.74130263918378e-07,1.11282847362241e-18,0.0521929087224473,0.0826941329840784
4912,6117,1.63867087601081e-10,0.00383147443035006,0.634949310544574,2.83365098023154e-09,1.83592886235459e-06,7.19041460706384e-14,0.236897158812971,0.124320217285653
4566,9114,1.86464418196587e-08,0.00956245588792154,0.852175515767003,0.00036342944465509,0.0436921403517515,2.31457931189311e-08,0.00294650154896855,0.0912599152074648
7597,9115,3.15298389522917e-06,0.00347240280565345,0.895189962146288,3.18413148982609e-06,0.000137066875032575,4.38845376347258e-12,0.0315555130727315,0.0696387179805214
8355,8996,2.13617978062526e-14,0.011053896660527,0.896471712281265,9.78842480617482e-11,9.50146293179656e-09,9.57466222511574e-21,6.05088307250395e-10,0.0924743808537511
9736,3722,0.0313657936443045,0.00371826093220717,0.803472301032692,6.10738369031293e-05,0.00074660501154669,9.83126957655564e-10,0.0394545317843625,0.121181432774857
3671,8274,0.753456037163096,0.0101275681585763,0.133276965918437,9.81130982904646e-06,0.000197811986804946,4.72620104748344e-13,3.22928068377108e-07,0.102931482534716
6013,8275,1.21397556364037e-09,0.00575082522173595,0.929793751887936,2.67242169478819e-05,0.00291728013630928,1.40437935003491e-10,4.15470884979719e-05,0.0614698700941596
6497,5279,4.25805526950933e-11,0.00691046754614167,0.795547834199324,1.63473903958142e-07,2.61391119303862e-05,2.21227233711834e-15,0.0527764110048936,0.144738984621224
6772,5279,1.3691490998836e-06,0.00588270726119597,0.871871677431939,3.11509891940299e-05,0.00135185005360517,5.11963531031321e-11,0.0214951122804022,0.0993661327833675
8286,9595,8.97297524616816e-14,0.00937384970358628,0.916623857898932,1.41356366554827e-09,5.36910566141106e-08,1.65002818254603e-17,9.427951784501e-10,0.074002236349977
5876,5878,0.00679324612976993,0.00407224866396215,0.922053172049678,5.53983695783152e-08,4.86134800865317e-06,1.35849584646107e-16,1.34130334438839e-07,0.0670762822798767
7530,5399,0.506918248334184,0.00879670829830909,0.434746057620966,8.18970141851403e-09,5.18925643782301e-07,2.87664831385553e-17,4.3003434029565e-08,0.049538415627762
2846,3958,2.55923035120645e-14,4.15440219161413e-08,4.20055825668417e-08,1.13411855833014e-15,9.28972992725497e-14,5.53144783466236e-17,0.866608001215475,0.133391915234801
5325,7076,4.86027871319376e-05,0.0105560840876754,0.868586198775764,1.16819852409868e-05,0.00245775877123587,4.98358559943783e-11,0.000742543397925054,0.117597130145191
8563,6478,2.90523339832370e-11,0.00288123783480211,0.957378747357839,2.09135370371009e-10,4.58817434975393e-08,1.42682863419728e-22,3.96569443055416e-09,0.039739964721733
3671,8035,0.292244486946989,0.00929990741622247,0.583400740980211,4.27292997472683e-05,0.00159819083248891,7.24541153653328e-12,0.00341196369255583,0.110001980824541
5668,9834,0.0527153591611041,0.0102164276920672,0.730308145065158,0.00262047022971321,0.0953421199623446,2.41522192827028e-11,0.0174749580593231,0.0913225198061375
6495,8396,0.612334086786893,0.00666920047542734,0.331397310910652,1.05158272495756e-07,1.26941293368407e-05,6.13476164017188e-14,1.05692588989502e-08,0.0495865919700977
7804,9715,1.69258668299044e-05,0.0185520495077335,0.821634099509244,5.81603898693477e-05,0.0019990361726148,7.94031628264136e-11,0.0406161157936569,0.117123612680649
6150,10194,0.00215947648793354,0.0116573721763937,0.827588900051079,0.00189514002349369,0.0751625584460504,1.37824466592251e-08,0.00416912610558028,0.0773674129270222
5945,6477,0.20270892992861,0.00165447238608103,0.775243156876699,7.61771884195769e-10,7.95053684369488e-08,1.56142466861654e-20,3.11669886985954e-13,0.020393360541158
3465,5996,3.94266297371691e-09,0.00774540783711916,0.69557860099363,3.44927951915927e-06,0.000261922310914139,7.058207400654e-14,0.0635364303857686,0.232874185250316
8150,5759,0.621612544755148,0.00438175036487195,0.298210549168803,1.24834327627411e-07,1.18451066668027e-06,7.00481227330726e-16,0.000790039448184828,0.0750038069179974
6359,4799,1.6244548287144e-06,0.0060190527898211,0.839288492970321,2.13903510326139e-05,0.00209169193108196,3.68489203992777e-11,0.0309450387650669,0.121632708700999
5462,7316,1.21155952397324e-10,0.00594008046672152,0.863696094281123,3.11804808535685e-06,0.00143620759396483,5.43779670325041e-10,0.0371224471260068,0.091802051819163
4912,6597,4.54127767045936e-06,0.00410041787822087,0.913134388818196,2.6470576617802e-07,4.03686366594824e-05,9.81103445986512e-16,3.46729233061348e-06,0.0827165513911551
6084,4319,2.4120238566822e-14,0.00251587864656987,0.831306500446423,1.40097526260268e-09,8.47709948448054e-08,9.68913803395942e-23,3.53681558839635e-07,0.166177181053454
5807,7196,1.02114543310033e-09,0.00242819103215353,0.934484891994029,1.25122696736673e-07,3.1743269829651e-05,1.15617193115061e-14,5.25728321959188e-05,0.0630024747279379
8151,3361,1.63664374664655e-15,0.00320941338334616,0.976551405534255,1.91932233765404e-11,5.94263294490788e-09,1.78257410811105e-22,1.56110328717743e-09,0.0202391735594683
7942,8756,5.03601565784279e-10,0.00484276056893656,0.911098058897444,9.21212500578563e-06,0.000488532464229512,7.29610230326658e-12,1.70625940983589e-05,0.0835443728393876
4152,9353,4.07992014546892e-09,0.00505324745139661,0.920037750288505,1.67352484037233e-05,0.00191895937315814,3.25151024350562e-12,4.33027631780394e-07,0.0729728705277327
5875,8275,9.37413186181208e-12,0.00730123099644908,0.923056872005589,3.69462971069549e-06,0.000818931785317761,5.86719230457481e-14,7.57162119595516e-05,0.0687435543615407
8495,4440,0.126457527137957,0.00555728575219995,0.752153026319272,7.61902014121168e-05,0.0011525694338782,2.45158592311012e-07,0.0480100256214655,0.0665931303752227
7117,5399,0.461571483854441,0.00537744305924572,0.467225400289979,9.71422891702687e-06,0.000687175703777563,4.22275205900873e-13,1.18434831299817e-06,0.0651275985149037
5877,5158,5.01299109106856e-13,0.00766553198428297,0.729952669807309,3.29996746566939e-08,1.54500269542485e-06,2.21140352835672e-15,0.16683589394761,0.0955443262579246
3811,2520,0.263454390331972,0.00455742696873696,0.698845093599975,8.04714915728003e-10,2.91831318337762e-07,1.38334569278549e-19,2.75183187653519e-09,0.0331427937114509
5050,5877,0.000392429812833781,0.00220520738862174,0.92076987574433,5.74479334167937e-08,8.73428727492053e-06,1.87792666201908e-16,1.93090072732412e-08,0.0766236760099989
4292,4798,1.30331396737369e-16,0.00314430826020623,0.931750453564396,1.60328295949979e-10,7.28054643067736e-08,5.51878690906397e-23,1.50709952109653e-05,0.0650900942143939
3395,8034,0.119831635325401,0.00798174009483848,0.771896060921851,4.6411907378461e-05,0.00297477788176817,4.93192529304352e-11,0.00568469474821954,0.0915846790712246
5601,5638,3.22900426413814e-05,0.00917065515163729,0.870295508635646,3.94440304798972e-05,0.00108850631383251,3.44861582194287e-11,2.66286843499148e-05,0.119346967106927
9392,1684,2.85142138088534e-17,0.00386083227771015,0.894319767299332,9.82626815747987e-10,6.63006949528089e-08,3.69049090282936e-21,0.0214884149766192,0.0803309181630166
6150,9235,0.00680620042101921,0.00888311889399045,0.764402535049135,0.000842629346591783,0.0709846700217284,8.42920384982584e-07,0.0538804414200275,0.0941995619271226
