"x","y","Neurons","Cytokines","Epithelial cells","OPCs","Endothelial cells","Proliferation","Mural cells","Macrophages/Microglia cells"
6428,6118,0.00143726150232822,0.00379479511715859,3.00916962250464e-05,0.171300687467032,0.223952313773479,4.43974910671171e-05,0.235411206310158,0.364029246642552
8152,1683,0.00121444014459098,0.0143911176289236,5.83162849493861e-05,0.013280177435776,0.0479443129132568,3.45737111503823e-05,0.738439165539274,0.184637896342079
2430,8993,0.000993634051944717,0.0023670554262942,3.35599459036077e-05,0.118319107052693,0.177032067520317,3.77517478211759e-05,0.0332475506033908,0.667969273651636
4913,4439,0.000621607825851169,0.00873871408802429,0.000207542267898687,0.359957710162394,0.0538989530600623,2.51730403563997e-05,0.249688236021343,0.32686206353407
4223,6596,0.00135879465396747,0.00531870095388081,2.09836335887169e-05,0.249516141297143,0.152731317335598,0.000132124931806114,0.167007649454471,0.423914287739544
7322,8875,0.000136911930959794,0.00458419882749104,5.02292176225437e-05,0.458622518772439,0.129277191375618,7.5189374018651e-06,0.104077088394798,0.303244342543671
8083,2043,0.000752456618010571,0.0121082828009132,3.50419340663873e-05,0.225589518258567,0.0944840288482561,6.546937245483e-05,0.392499901401705,0.274465300766027
5945,7436,0.000506121120188304,0.00366804746207972,3.29103753143815e-06,0.419761846269857,0.132713650284465,4.91293692114853e-05,0.115310204614331,0.327987709842337
5532,6237,0.00191640662762182,0.00269876583010677,1.14537575946624e-05,0.359077143420256,0.175661581842754,0.000103094217358815,0.135012211708058,0.32551934259625
6288,9954,0.000298455060731862,0.00229218452688123,3.76007886225702e-06,0.554263537887501,0.115167091316705,3.79019699598991e-05,0.113758336521349,0.21417873263801
5669,6717,0.00180204969993705,0.00564128202553688,1.77623370906258e-05,0.263660136025454,0.203022489390391,5.23355434365967e-05,0.175912266476556,0.349891678501598
4154,5997,0.000736250456726369,0.00313797541348102,1.34751409282938e-05,0.221110130219424,0.160460993134308,7.57090792927197e-05,0.0538194724918018,0.560645994064037
5600,6837,0.00355362194267657,0.0106078644276048,6.88094376632538e-05,0.257309943291711,0.156073806026116,0.00102354661040857,0.133261495223906,0.438100913039913
5396,2161,0.000622435577084037,0.00989293359733489,9.73003079400118e-05,0.111869687210063,0.106603667580394,1.97032127926767e-05,0.56262083894514,0.208273433569251
6566,4200,0.00236097229283045,0.0113917299693639,0.000355079422187611,0.124956021771558,0.131039398732991,0.000296043510467778,0.243613096737933,0.485987657562669
3536,2280,0.000880285540830292,0.00419256197106641,1.11814847672718e-05,0.21430792345969,0.285796080373377,1.88887439258582e-05,0.086806039193854,0.407987039232488
6291,4439,0.00292443533310758,0.0085682649199783,0.000144495139743662,0.118690691646921,0.114590550127709,0.0002497351200675,0.225759634254993,0.52907219345748
9596,6839,0.0014693857307747,0.0139947130270209,0.000524822589383034,0.369511704990239,0.109469439314197,7.95560311945078e-05,0.13510459142314,0.369845786894051
7598,7677,0.00111522386023198,0.0094705689240667,7.46935429839477e-05,0.294960173586126,0.117383485978637,1.53242147039655e-05,0.211378243236704,0.365602286656547
8978,3841,0.00346007511619035,0.00678836320054677,0.000496972523345596,0.147409915313559,0.219691277807567,0.000404954857771089,0.0808495265948069,0.540898914586214
9113,8397,0.000704216100331471,0.0116502929390864,0.000293326837456737,0.342955772480038,0.0974528177039491,3.7638208061561e-05,0.161887923080361,0.385018012650716
8841,2642,0.00310808456361038,0.00518720579690284,0.000200829653328624,0.06345337712245,0.270711941135287,0.000538729377279634,0.10047824336547,0.556321588985671
6978,8036,0.00126685448243214,0.00312932540159456,1.20197809221945e-05,0.269082122712729,0.245240680542461,8.5868390321534e-05,0.13743977197444,0.343743356715099
8424,9835,0.00614731202993425,0.0252353742730782,0.00228784914749731,0.257545252712775,0.0774175383551478,0.000413190333556862,0.298983089684306,0.331970393463705
6839,9475,0.000401474034858715,0.00264068936084135,7.50233473298269e-06,0.519919700938432,0.139075756629283,0.000156057470450584,0.131687492526737,0.206111326704664
9802,8637,0.00917845906726018,0.0293615266165754,0.00646819619153753,0.143537778268203,0.0946747845232569,0.00212463057973163,0.404334400868146,0.31032022388529
7324,3361,8.56018005745145e-07,2.04486896298716e-05,3.12675259146784e-08,1.34949467041377e-05,0.00355935412154437,7.71613927226399e-09,0.908688136313976,0.0877176709264749
5186,8994,0.00124878070965055,0.00506176727341381,2.45277934367434e-05,0.197351013550499,0.122676998108654,0.000201292447193894,0.289261676073017,0.384173944044135
3191,3359,0.000934822135564802,0.00419090405549808,4.42334614422326e-05,0.273349556980118,0.288698537718244,9.67989314570698e-05,0.119605934716694,0.313079212000982
9322,4920,0.0004651228843876,0.00149071943524798,5.54105820122618e-06,0.104398022135852,0.2815007904665,3.22766582489061e-05,0.0512699406316029,0.560837586729959
6288,9474,0.0007141385547358,0.00219564119945064,4.03134809981502e-06,0.448244069075299,0.159540536019392,9.38778537010459e-06,0.102892161224241,0.286400034793412
7115,8755,0.000243233098300003,0.00274318699098458,1.1181646536814e-05,0.566813427427505,0.109986899061172,4.77260943638601e-05,0.10615272962772,0.214001616053418
7600,4560,0.00295055859108502,0.0104436517690485,0.0017684060506855,0.0149640128234958,0.206301622230238,0.00667327213586595,0.257405874697236,0.499492601702345
6291,3241,0.000232211719460835,0.00289904660371382,0.000101449644820076,0.176001952290179,0.0318816685719356,1.50044270520511e-05,0.514385768242036,0.274482898500803
9526,9116,0.00068630085773644,0.0158186896465136,0.00120560292203539,0.231343753394411,0.133963128418124,5.18847028645709e-05,0.24897090812095,0.367959731937365
5395,4559,0.000489453117496192,0.00164374162594226,1.86388917224804e-05,0.266306258150138,0.0466685653400001,2.07845020438324e-05,0.426208805352939,0.258643753019718
9804,5040,0.00096686707631466,0.00125861561772786,2.62331502300771e-05,0.0330938177523959,0.244144570939722,1.56641302795359e-05,0.0249314724227819,0.695562758910549
5533,4079,0.00101539536926627,0.00588621484500073,0.00012614088111435,0.170199704644247,0.0439515801024598,6.09379986813106e-05,0.491544810292167,0.287215215867064
6360,3360,0.000781031687559518,0.00916053479138098,0.000163543293864092,0.119161694169001,0.0738585102269732,1.38542764713512e-05,0.464444328462384,0.332416503092367
4429,7675,0.00156890222350224,0.0031586523345327,1.99668111891019e-05,0.123416775989554,0.125212893865253,0.00028893475504465,0.338103615877093,0.408230258143831
5324,8994,0.00261057768221263,0.00375224689354187,1.32578306168154e-05,0.219619310888445,0.164108115599799,0.000282579137852712,0.0764821382985228,0.533131773669008
8425,7198,0.00121338677928643,0.018895234749347,0.00041949952057636,0.138508287805441,0.0578649685100655,0.000303398759503469,0.609346692928185,0.173448530947595
4775,4439,0.000987510314455584,0.0212818425553343,0.0010390355833718,0.26917230447717,0.0675003540156437,0.000201487400835568,0.392017859640949,0.24779960601224
6084,3360,0.00070380265935257,0.0064173668252181,0.000186131889868241,0.182098199438061,0.0471622820465594,9.0999849708422e-06,0.516682813175985,0.246740303979985
5807,6717,0.00171409432244354,0.00527914789164145,2.02113513148179e-05,0.27284216013592,0.196727732885511,0.000669250492331098,0.094833011804471,0.427914391116367
5464,4679,0.00105596855794869,0.00502151677348186,4.49775494684337e-05,0.227125468109528,0.0783906892074234,3.69734873093626e-05,0.463961383692985,0.224363022621855
6842,4440,0.0012698524048646,0.00353185014177069,0.000214654282220575,0.00699629440381881,0.0571522892855407,0.000403428025925589,0.593572782473504,0.336858848982355
8632,6598,0.00376324535089926,0.0179376717914249,0.00107688768062273,0.248663985925034,0.187627523415939,0.000212304191534623,0.158236811631491,0.382481570013055
7530,5159,0.00326912738756432,0.0102326121736605,0.000348964103939036,0.0818069949950923,0.250890684534702,0.000403651141059945,0.155422652357168,0.497625313306813
8082,3721,0.00364034186008007,0.0145447077639229,0.000301779391774274,0.0932756938656455,0.259012826867401,0.000847060205228864,0.189761621260406,0.438615968785541
9874,3003,0.00316543181929782,0.0138619699576974,0.000645314804913572,0.145482907060066,0.219984187374467,0.000169740540003415,0.157879013209673,0.458811435233882
7255,5639,0.000662325687622282,0.00213665069845324,7.29315010794498e-06,0.212020420783104,0.267671327909553,2.89621318069466e-05,0.154936333965926,0.362536685673426
9527,7198,0.000480412736825111,0.00488684123609113,5.0487174573109e-05,0.336876945748556,0.108297964073886,1.0604584285394e-05,0.105237891264528,0.444158853181256
7598,8636,0.00251784509127519,0.00488397305695135,3.4625763497763e-05,0.275755157380651,0.158946624781067,0.000171465417509312,0.0848816425395839,0.472808665969464
5047,10433,0.000896118333707828,0.00251129474509324,4.40887644183306e-06,0.368932743882308,0.163937421745948,1.61655671334516e-05,0.113492524109518,0.35020932273985
6910,5758,0.000877613520677749,0.00712776812683238,0.000113585915903707,0.362688959568466,0.152743409536413,6.71439037989752e-05,0.122201627659808,0.354179891768101
6566,4679,0.00219607618945983,0.00437147896569206,3.50842469575519e-05,0.162742588185679,0.151208402238549,3.64062245017328e-05,0.101769868141113,0.577640095808048
8772,2522,0.00307446746651222,0.00928736545137552,0.000160571619127332,0.0154897438405796,0.280799202033072,3.62269625597144e-05,0.157456023658685,0.533696398968089
8428,1923,0.0013652431280689,0.00955806644512681,0.000222200614634422,0.0621563480144781,0.0427558475811226,6.25107792527441e-05,0.635837901286583,0.248041882150733
4497,8754,0.00067099478171102,0.00264561115940434,3.35303168735161e-06,0.424146702935519,0.160256547089439,1.18304277601122e-05,0.142801505405573,0.269463455168906
8632,6838,0.00326377851110442,0.0141258573814513,0.000453096836426878,0.233488659751187,0.12884329045385,6.19374741954152e-05,0.185294771655213,0.434468607936572
4015,9114,0.00107704338217218,0.00313337642302239,6.23674536465794e-06,0.45920934576475,0.126391851503855,0.000344357816770519,0.135099525826196,0.27473826253787
6563,10194,0.0030481129924825,0.00935810862762043,6.39796761573874e-05,0.392295494413359,0.117348339874928,0.000144784524259429,0.182234287234173,0.295506892657021
8218,6838,0.00184646251003403,0.0121823632112307,0.000534588257888594,0.387110235835269,0.140952222793618,0.000128764326999562,0.130690830414393,0.326554532650568
6292,1562,4.91689224694202e-05,0.00142341688188832,1.95587864673868e-05,0.0149712073150118,0.0143977189813821,2.4178044446965e-06,0.780722252219004,0.188414259089332
10079,5280,0.00249586554298626,0.00248495181333774,1.07243538642467e-05,0.023681829633933,0.386869699966463,1.0288727041864e-05,0.0395598602468158,0.544886779715558
10078,9117,0.00121457578171444,0.0286736830280471,0.00893992824110376,0.234118529568958,0.0813087137853282,0.000212844391684014,0.243556044691129,0.401975680512035
6770,9355,0.000121284197581873,0.00101157099764085,4.44226111704002e-07,0.536128266721624,0.212736148632943,2.45865651601738e-06,0.0911912050691094,0.158808621498473
7321,9595,0.00126957539794085,0.00873394846033184,2.45076669759337e-05,0.247286674710248,0.167291072569155,1.50617838444255e-05,0.160399453689584,0.414979705721919
3878,6956,0.00139800395419138,0.00334321156857703,4.72219842426844e-06,0.200072738436923,0.107829712612746,3.8655367267353e-05,0.335544437587607,0.351768518274265
6291,4200,0.0026360513051985,0.0201489209051011,0.000462027595973774,0.0866840260951337,0.13754286609808,0.000169195680189202,0.285097994361345,0.467258917958979
7254,7077,0.001190837363957,0.00898714748886142,0.000194335668584938,0.29871583259253,0.156129191647428,0.000112195573682873,0.159848178880172,0.374822280784783
6429,2042,0.00061143318716516,0.00416526732257425,3.13182970623011e-05,0.0982203771268869,0.0785124898857609,7.87282313086971e-06,0.560244977542725,0.258206263814695
4362,3240,0.000373307299601494,0.00283442238666318,8.27946746020064e-06,0.171009218649422,0.128970347909117,9.27268779135543e-06,0.404749916656637,0.292045234943309
2915,3359,0.000624660173673518,0.00654570899144629,0.000206612808269728,0.248173169149345,0.192419196998962,4.27824251498458e-05,0.252359458978898,0.299628410474256
3327,5517,0.00270120892455561,0.0116805535762489,9.4502813996856e-05,0.263895012210434,0.11427327464895,0.00136020411378701,0.38396480218751,0.222030441524517
8699,9595,0.00604686079025258,0.0175152417754539,0.000364588661060926,0.397312898280778,0.115269720295435,0.00111064526359165,0.25490328524711,0.207476759686318
5599,9234,0.0012662239832521,0.00212385019355022,3.01809751652228e-06,0.421687712063446,0.176211706888147,5.65466071856759e-05,0.132946405943178,0.265704536223724
9530,1684,0.00168757464022985,0.0230617219013133,0.00547653079170189,0.260933748838643,0.0880184650214281,0.000133802608783526,0.283108542149024,0.337579614048877
6427,6597,0.00119024388633813,0.00248655845421786,0.000129703539929865,0.0299320352176778,0.164566152616247,0.000101469581421462,0.318258968726933,0.483334867977235
6911,4080,0.00638521854585003,0.0252546351911579,9.75187685301801e-05,0.12010541821125,0.158164360919512,0.000214175945514444,0.206651573581939,0.483127098836245
6911,3121,0.00629840159794529,0.0303018924052272,0.000267890379565302,0.106238505926451,0.160842707448524,0.000447627986978211,0.267420365243681,0.428182609011628
8358,2762,0.00439782168466746,0.0511705779087494,0.00536555756625419,0.279046990756362,0.142435995334122,4.67919672275125e-05,0.161817751201465,0.355718513581153
9803,7438,0.00188229489831715,0.0149056788234535,0.000507537264335553,0.369539920643295,0.111851710443819,5.65647117091382e-05,0.144412405802001,0.356843887413069
4429,6237,0.00128538115374286,0.00824873967089813,9.13687263091908e-06,0.249492972743225,0.141849610173351,0.000140817900259028,0.138729501260316,0.460243840225577
5740,3720,0.000445808362469172,0.00293122449781446,4.95833457739478e-05,0.175598751432235,0.0570813659592392,3.11444653220821e-05,0.48676125348561,0.277100868451536
7254,5878,0.00592595230203993,0.0033642033124942,3.06668803300883e-05,0.0927867075866019,0.375253646039549,1.75869442346194e-05,0.170170335339485,0.352450901595265
6288,9714,0.000536673602861917,0.00179375806916751,1.51331313061554e-06,0.487496183834645,0.139654901624917,6.62054215041273e-06,0.147394979778192,0.223115369234936
6567,2282,0.000805231932870888,0.00786873871607731,0.000218764072635328,0.058278422874646,0.0619568717161506,3.62160470442036e-05,0.705373462491413,0.165462292149162
6015,3960,0.000847415200577282,0.00895216947626511,0.000216586836263616,0.142666153975957,0.0569541694158388,1.04210071964724e-05,0.473385684918879,0.316967399169023
4911,8515,0.00179443247097234,0.00563205231957185,2.95721480519255e-05,0.434144063051747,0.13147630005671,0.000359764207525237,0.118040922652733,0.308522893092689
9044,9476,0.0045268156895337,0.0370676349633196,0.00533407070860098,0.287928374753172,0.114608925823009,0.000155531993469377,0.187404765196978,0.362973880871917
9251,8397,0.00230634164392389,0.0197416606285415,0.0024244774054229,0.296426574357901,0.0681834119044188,0.000346918218042346,0.359714999687474,0.250855616154275
7047,8156,0.000662108153472343,0.00287952987461465,2.28448005720624e-05,0.303641942562984,0.160862508466373,5.59737389122084e-05,0.100694553234505,0.431180539168567
9116,3841,0.00231157519364543,0.00256921908245066,2.09500621671215e-05,0.134030949858394,0.199352716832392,0.000384193118054654,0.172535139137817,0.488795256715079
4086,4678,0.00136127975491943,0.0147645065432934,0.000314020765749802,0.239889367352456,0.114309940216463,3.09400783030317e-05,0.215367472205428,0.413962473083388
8493,8756,0.00771104952396796,0.0153922746273027,0.000230465059172297,0.237457107042483,0.146133494262263,0.00655712728107964,0.209511133091122,0.37700734911261
4017,4558,0.00121406524603592,0.00881890211278669,8.69196193227645e-05,0.286783939384918,0.113370381368821,0.000176425993358824,0.338402371249836,0.25114699502492
9736,3242,0.0102950560399063,0.0143283991814036,0.000685504413482107,0.108545405179992,0.180928245501449,0.00518180230126006,0.163896308981827,0.516139278400679
4154,5757,0.00140154044908726,0.004151449514694,2.04153488232056e-05,0.183287525961359,0.151890612394413,0.000133428267921787,0.101003700261594,0.558111327802108
9733,9236,0.00159609656981325,0.00612513843362312,0.000194412643035618,0.239150568297302,0.0773891788959094,7.42328199450701e-05,0.161722554790708,0.513747817549663
9941,6479,0.0023209578158901,0.0058323113070649,0.000327816090438605,0.118927493883091,0.194945050956422,0.000102075746219105,0.0578085032351258,0.619735790965749
5878,2761,0.00131007377102822,0.0044425347546804,1.6560584024485e-05,0.189262162166074,0.0900969237114726,2.53307845548019e-05,0.38348847238422,0.331357941843946
8290,2163,0.00242644108554753,0.0220011658496952,0.0001382022733007,0.145504059008198,0.145258048988764,5.59330221283724e-05,0.291694745896096,0.392921403876271
8358,2522,0.00146073895891541,0.0311634544404552,0.00423861056597562,0.121856987725252,0.0963617245399473,0.000460575295749077,0.396883973690336,0.347573934783369
5739,5158,0.00181130208924939,0.00487220795201003,4.3399719635099e-05,0.329640839058309,0.0996951460898371,9.60396406879696e-05,0.274716709648469,0.289124355801802
7325,2402,0.00140498262734991,0.00652161551656242,1.66125387141406e-05,0.355506168173568,0.10778173265834,7.3539268953386e-05,0.244579617718684,0.284115731497829
3880,2880,0.00172434848083003,0.00171733587365009,4.16080478581083e-06,0.155846469590047,0.244781119456836,2.72150485272469e-05,0.287630778057049,0.308268572688274
4083,9473,0.000703162982301889,0.0023571664954838,1.51559552742792e-05,0.422070421906404,0.104617332443086,0.000117431028173827,0.17353184090979,0.296587488279486
8148,9116,0.0120812304330663,0.0211512621914431,0.00111159923485459,0.267736403640927,0.135981411053074,0.00178142417053726,0.283041262713964,0.277115406562134
9183,7558,0.00206997010214234,0.00666774573877074,7.93580759055474e-05,0.362957313787824,0.0825288251240347,0.000135085984933744,0.199865771385711,0.345695929800678
5325,5638,0.00167016736668863,0.00732561959884,7.20708062665795e-05,0.311377176693971,0.166341947145861,0.000137710049046194,0.123847191628195,0.389228116711132
9389,7917,0.000671323730307658,0.0076063015313287,0.0001762394006583,0.391149447728895,0.0857323707676559,0.000137709146730044,0.109676251394341,0.404850356300084
9664,10075,0.00115831141965932,0.00718441829496232,0.000895627812947477,0.129873516980155,0.191323111243603,0.000301672234770406,0.0307405044173063,0.638522837596596
9459,5640,0.00331391886048808,0.00222142903443625,3.25379579102932e-05,0.0379621385595602,0.349780360525652,4.65843582959869e-05,0.0510852410498553,0.555557789653802
8220,3241,0.00552722244666839,0.0301361003246459,0.00146662559519715,0.206138399428054,0.158941451683684,0.000275640810878525,0.26273202464619,0.334782535064682
6012,9954,0.000274955629407027,0.00257508728057,5.63505307949308e-06,0.496083620047094,0.170154254369233,5.1285770191794e-06,0.0841889868075216,0.246712332236076
9874,2763,0.00563622579241207,0.0106681083341075,0.0014312049714166,0.225722803249551,0.15680914771364,0.000897074295407823,0.214551223638523,0.384284212004941
4981,5038,0.000136151783180772,0.00153145631510452,6.40847971851078e-06,0.0417517882229726,0.0198343330997985,8.52430902395666e-07,0.785628702697527,0.151110306970795
10011,5160,0.0055289767735542,0.00470689327584222,0.000148624025184615,0.0885860623291916,0.334249183752131,8.68435584662864e-05,0.134245248188572,0.432448168097058
7528,10434,0.000833642553435003,0.00847109956097237,0.000268496820250805,0.323834827993279,0.101274283876253,7.4459750268014e-05,0.322880592820401,0.242362596625141
7738,3121,0.000169453963702304,0.00205761867772939,1.30743488125733e-05,0.000579095254967235,0.0116103781789009,7.99219544826175e-06,0.909703480756704,0.0758589066237349
4773,8035,0.00267154640784553,0.00338069386869518,7.58584841729064e-06,0.264101943724655,0.148571079367622,0.000220242629600773,0.0823703951951417,0.498676512958022
6567,1562,0.000537243778587419,0.00511218284526474,1.83361435995819e-05,0.415886039236377,0.0710574270254485,3.89862733166572e-05,0.250090294794822,0.257259489902585
4498,7795,0.00270680152382134,0.00575614535793677,5.29711193866407e-05,0.132234388516424,0.125636761092491,0.000614838464396071,0.306109202776029,0.426888891149515
7255,3721,0.000970875169795123,0.00391515745838151,6.7884169430478e-05,0.011851267510377,0.0731152072582101,0.000249170924814698,0.670105651075299,0.239724786433692
7184,9834,0.000680846323262511,0.00472908333480272,1.2460099045048e-05,0.467775979514772,0.115005559454276,1.91508502870654e-05,0.194964005409591,0.216812915013963
5119,5038,0.000241038369835297,0.00491811837841507,2.65612854150454e-05,0.160059414891864,0.055419240494726,0.000107780880365645,0.521867927410077,0.257359918289302
7739,1923,0.000820499550608889,0.00830791561362598,4.70549585161592e-05,0.367178523008458,0.0921955142004794,2.08440925218665e-05,0.217014447284005,0.314415201291785
8151,2882,0.00491180726393811,0.0324355770618579,0.0024216705128627,0.206041876274711,0.117582622051288,5.99139600330869e-05,0.260490974490103,0.376055558385206
7531,2762,0.000336501229993702,0.00451476791264278,2.35489046204364e-05,0.333347222921022,0.0801153832784328,1.6941046928538e-05,0.278142633502945,0.303503001203415
10010,6839,0.00162582097573119,0.0170825501772225,0.000830627262192343,0.318877543307057,0.087122457665348,9.93477525881988e-05,0.16108773222442,0.413273920635441
4428,8155,0.000525069565742534,0.00181971367438866,4.224826777102e-06,0.418744431432201,0.152404911346455,1.26286124384134e-05,0.1138459590067,0.312643061535297
10288,2044,0.00152126613559409,0.0170858433882928,0.000947043119790011,0.397930623019706,0.0962481220709081,8.89436623640948e-05,0.153354850954611,0.332823307648734
4016,6716,0.00288578781513792,0.00806586822092325,4.67349080331122e-05,0.223323741439137,0.124173483680787,0.000258613752630666,0.246674846005788,0.394570924177563
6361,1442,0.000693576876577837,0.00723954252157789,0.000174361700824059,0.175246152765124,0.0648711620385624,8.33680217432981e-05,0.506693270312524,0.244998565763067
6014,6837,0.000664269719571264,0.00469137612423952,1.08736159458859e-05,0.367273622556576,0.122450266899689,0.00026594183559392,0.116326729001686,0.388316920246699
6980,3001,0.00489371942944928,0.0333161422890055,0.000141218350717439,0.104040299359422,0.15202773071756,9.5390868433848e-05,0.270715270289337,0.434770228696075
9458,8757,0.00560034478807801,0.0566697757547147,0.0233515377496485,0.272566546911951,0.0468417359862149,0.000240646689234794,0.41449110785857,0.180238304261589
5809,3840,0.000605517785530255,0.00416145722544703,6.9921023501761e-05,0.229808525782777,0.0650630017472626,0.000140670021635424,0.497475010355944,0.202675896057901
4841,10313,0.00178881193114141,0.00191285167000273,2.50362688769455e-06,0.390985260417637,0.0932675651876012,0.000118568305536809,0.184555476595663,0.327368962265531
4982,3600,0.00018607206887823,0.0042652813404831,9.86911823333863e-06,0.174025803359143,0.109158396122087,1.20631300816257e-05,0.349537625203774,0.36280488965732
7807,3241,0.00193544024347321,0.0116843567410929,0.000956479662047759,0.0303100579122387,0.087798910609373,0.00236903039696907,0.572700762779823,0.292244961654982
8290,1923,0.00172020622425063,0.0164407233987372,0.00027766555908,0.121527876609089,0.0738261494247042,0.00018330506250218,0.500104517715592,0.285919556006045
6151,8515,0.000270621932737545,0.00159928723752594,4.88221707165383e-06,0.109187507276751,0.0364864330077355,5.14590260351923e-06,0.715559880952451,0.136886241473124
7461,6957,0.0013843520803478,0.00295338073175104,1.30674152087174e-05,0.296431765815493,0.228564973243263,1.26692571933087e-05,0.123708470723862,0.346931320732881
8494,6838,0.00168459674855978,0.0107155690173315,0.000239256067071944,0.263587545448168,0.142439147526205,8.45995324496634e-05,0.104444347752029,0.476804937908185
4981,5278,0.000274206178393695,0.00120951701161843,8.47338898258953e-06,0.0177610391903546,0.0510511229874984,2.57596463893706e-06,0.722682027165845,0.207011038112668
6911,3600,0.00240996938205368,0.0134319689783414,5.8434631358035e-05,0.132758327619818,0.164556066525854,0.000193515736693824,0.21943400853003,0.46715770859585
7322,7916,0.00105538971127041,0.00365255112785312,9.32383527274494e-05,0.160451003162875,0.16811527202154,0.00018110432477104,0.100920151171653,0.56553129012731
9251,9356,0.00671395561811916,0.0357279388397211,0.00301140445857763,0.260114710469819,0.0971416219067776,0.000932926687484089,0.321163530529037,0.275193911490464
9942,5520,0.00276315719945234,0.00705311978003142,9.89568027021392e-05,0.048410264514457,0.374467489175678,1.81575178290861e-05,0.054806772980769,0.512382082029081
6012,9714,0.000277261661503756,0.00129713647769294,3.50921865084571e-06,0.499280014997507,0.175017722405153,1.07600881528683e-05,0.0814027728654822,0.242710822285857
5667,10553,0.000347805669241393,0.00288007287425898,2.65223823587209e-06,0.453028513166687,0.111701316013731,1.41841718495048e-05,0.0642508456081865,0.36777461025781
8839,6239,0.00364450545179888,0.00771871000450528,0.000893418458694706,0.0849841878908921,0.282390833850945,7.15791339908614e-05,0.0696267944369779,0.550669970772195
3051,6236,0.000708629595501883,0.00712458158331102,4.77535718489066e-05,0.110548900792097,0.113561348937901,1.1542647001557e-05,0.32215054516353,0.445846697708809
9599,2043,0.00124958261069964,0.0274322816568098,0.000648402717324738,0.260298307174764,0.109825251591224,3.25308172165128e-05,0.212926418289176,0.387587225142784
5118,7915,0.00517877056670671,0.00818390009104195,8.58444914433213e-05,0.159731657008272,0.157408138234593,0.00148353190587948,0.199315150367926,0.468613007334138
3604,2400,0.000843625569132488,0.0027209554828433,6.59994413163286e-06,0.292294273609866,0.261692119265777,8.25282728003551e-05,0.146380332959659,0.29597956489579
8427,2882,0.00652936435323479,0.0163123813940306,0.00117944384929031,0.171314917973225,0.184442461899722,0.000469681075780917,0.220586592987233,0.399165156467483
4018,3120,0.000569892908377595,0.000794410209570382,2.56826931341171e-06,0.214282004414737,0.090515052626415,4.99483168393588e-06,0.420005844126963,0.27382523261294
6288,10194,0.000799219451080833,0.00417055903625643,1.28527068401033e-05,0.258349222532477,0.0941313022855638,3.16236792810417e-05,0.323569212939949,0.318936007368552
8011,7917,0.000361431590859072,0.00675194780457883,0.00021213779811177,0.562084677199732,0.0929188856130038,1.15035049346158e-05,0.0853993746225519,0.252260041866228
8634,2522,0.00390279961538227,0.0348506583045346,0.00180374655191705,0.0652996053036445,0.224201024563608,0.000595149663333055,0.249568618746014,0.419778397251566
8288,4800,0.00314498352076256,0.00842182202185738,0.00055031142991229,0.0666763508545436,0.37150587911507,0.000145262434738658,0.121029438037798,0.428525952585318
6841,4919,0.00256061693763823,0.0108863497139126,0.00011803115355327,0.100931271961382,0.157323337434039,0.000278769506660451,0.285045017965455,0.442856605327359
6703,5878,0.00163936789143132,0.00550313759512116,4.73686084581592e-05,0.138422895693021,0.319955759952763,3.80091343655518e-05,0.183779180086056,0.350614281038783
3260,2280,0.000803121351019006,0.00382267437426091,1.76759707974592e-05,0.378777885011509,0.16542710628751,1.75180962360421e-05,0.141068228236409,0.310065790672259
10081,3122,0.00157766432595139,0.00637410550270198,0.000242711723751924,0.120206299306622,0.178655431144353,0.000700817357426259,0.0340011383529975,0.658241832286196
5807,6477,0.000175291144444939,0.000955241371441038,3.93235473368938e-06,0.299980350860958,0.306981960161694,8.43490852517444e-06,0.0878526644526629,0.304042124745541
9458,8037,0.000925153446766654,0.00832071628614664,0.000169477275827814,0.309546674232028,0.111528176073256,0.000322736794650344,0.175532443388064,0.393654622503261
4224,4438,0.000213861335219245,0.00626459423080522,1.53174360108133e-05,0.371193143062607,0.0829163175953079,1.30850284452635e-05,0.23598469512052,0.303398986191085
8495,5399,0.00301721110334901,0.00149015147941575,7.22135763542289e-06,0.0627375150239875,0.324543999289811,2.88705468808873e-05,0.123942398664212,0.484232632534709
8496,2043,0.00413175168042752,0.0370161920157922,0.00148314085679703,0.186583881217761,0.0871678253812102,0.000443004055969028,0.392819640903009,0.290354563889034
6428,5159,0.00204858542576539,0.00587296633590558,2.41752702034954e-05,0.211655709681966,0.115517597727481,9.22571730727315e-05,0.307256401198844,0.357532307186763
6497,3840,0.00173059036368972,0.0136277692192708,8.77761483555246e-05,0.088193331573134,0.0971163028426536,0.000180342436138652,0.397953813011256,0.401110074405502
9045,8277,0.000451907297616188,0.00664373682045755,0.00022011671481953,0.482632057780385,0.0718879289369905,7.2942286670104e-06,0.113176470954571,0.324980487266494
6495,8875,0.000396354651079312,0.00296455620124972,3.59856754131708e-06,0.515941817092379,0.102538650743827,7.78334666087572e-05,0.121230954150201,0.256846235127115
10078,8637,0.000163886018715581,0.00200170624663697,0.000102203967829722,0.00283500312825479,0.00795745580733763,0.000158736339303303,0.881606626319997,0.105174382171925
10216,7918,0.00520305760325291,0.0149269673688815,0.000287667521264627,0.2968891234414,0.128794913031386,0.000199899563381343,0.204526413771317,0.349171957699116
7392,7077,0.000621420109037629,0.00678912097362318,7.85642062816848e-05,0.36821937080413,0.209756545528784,1.76041761266577e-05,0.0892720021722659,0.325245372029751
