"x","y","Astrocytes","Epithelial cells","Neutrophils","OPCs","Endothelial cells","Proliferation","Macrophages/Microglia cells","Mesenchymal cells"
8220,2762,0.452170204144748,5.5555495981848e-13,0.502482770223403,4.71701069818855e-15,9.42776000798452e-13,1.23786247104554e-17,0.0405213761882094,0.00482564944213701
8909,3242,0.223118710565726,3.64453320776581e-09,0.504029123474716,2.77344463086709e-10,3.30283114267336e-06,9.96441368132593e-14,0.202344880458139,0.0705039787482996
5324,7796,0.106635943631778,0.0335892567504331,0.376580274934066,0.00150334048970205,0.13117437787051,8.39413077469156e-05,0.218552165841924,0.131880699173841
6428,5398,0.234220609681263,3.58362728290546e-07,0.44606351172166,8.91596115224926e-09,4.81246365234291e-06,1.06110668412727e-10,0.239924455444642,0.0797862433039823
8564,4800,0.0903705931219929,1.37477406606732e-06,0.518681709977559,1.17064089087308e-08,0.0918941867724794,4.92104259295541e-10,0.228001694267498,0.0710504288878911
4772,10193,0.184335610164645,0.000158210479041869,0.453947351322408,3.72926830363897e-06,0.00180135834331135,5.64928717516339e-08,0.265124356117979,0.094629327811439
3878,7195,0.0812981803893446,0.000742486154563779,0.326695028968,1.1166717891055e-05,0.00128148334227297,4.74060117387617e-07,0.307070115145997,0.282901065221813
4292,5278,0.19270641788912,2.25578334419894e-07,0.329381343788077,1.10383461407642e-08,3.27748087156776e-08,8.21324300678465e-12,0.398103711738985,0.0798082571841152
8220,3002,0.317110492874086,1.11077381999336e-09,0.52112628220575,6.67408240946725e-11,3.78559351511781e-08,1.42304547801319e-12,0.118560318948062,0.0432028669372294
5741,1562,0.290839663053271,3.80444828047546e-11,0.423066181454721,7.33996294039197e-13,1.58999146301798e-10,2.51579399434399e-14,0.218226022987606,0.0678681323065994
8217,9236,0.227031552175867,1.92548180894778e-10,0.591669311595089,1.79239543762589e-11,1.27555077100342e-08,4.94723610773175e-16,0.139086444266711,0.0422126789963536
5325,6117,0.293456248178072,1.69374543739425e-05,0.438801559105006,2.58086781088664e-07,0.00259031910849821,1.35006808234663e-07,0.214009629134647,0.051124913925814
4291,8155,0.325021548518462,0.000192317345315869,0.371906582872792,7.46034421872967e-06,0.000694000874137751,4.14556378078662e-05,0.228278385550805,0.0738582488564608
7391,7317,0.515670677525576,4.87329159888881e-13,0.408842028835333,4.39922304229522e-15,1.36600343622841e-11,1.51465679982617e-18,0.0754548101165107,3.24835084291386e-05
9322,3722,0.126848726707661,1.84235037143207e-06,0.433639094929934,1.72157862323535e-07,0.022946096643409,4.71524716718569e-11,0.341076218405981,0.0754878487576286
9391,3841,0.299773150647815,4.67825286857906e-09,0.509627026776904,1.38733287003845e-10,3.3992815499159e-06,1.09396313952107e-10,0.141755969110564,0.0488404492567851
3602,7195,0.206163371336749,1.13046737380725e-06,0.436610293112123,1.07585831312584e-08,4.31864546251816e-06,1.31647195814372e-11,0.275523030485137,0.0816978451814059
8633,4440,0.187851931822311,0.00101180604557045,0.447979031602126,2.26443522696002e-05,0.115354145025566,1.60017460186183e-05,0.144288258318958,0.10347618108718
8082,4440,0.193910238472491,6.58047840977774e-06,0.456131103326735,2.71286780429816e-07,0.093980878679884,1.60080591723791e-07,0.177317991130513,0.0786527765445943
3880,3359,0.163724212581951,3.07049265732688e-08,0.478457079536855,2.09718876943653e-09,1.68427273330348e-07,2.17158984507695e-11,0.25351169640871,0.104306810221379
4913,3240,0.498481170100218,7.40662329346092e-16,0.42523493864013,3.03520138529797e-18,6.89272228382153e-16,3.24808515025083e-22,0.0609155567380839,0.0153683345215666
8700,7677,0.378131995899206,1.64133992409559e-05,0.363874877959131,3.63723018664064e-06,3.65135378918056e-06,5.13155067543812e-08,0.230204493834289,0.0277648790086509
5877,4919,0.156946952671286,2.25303883106174e-07,0.323414596851154,1.10228397694794e-08,1.41310959766133e-07,2.23264120626837e-11,0.334403642110446,0.185234430707105
4155,4558,0.32374114806936,5.6504552689597e-14,0.542547678192383,1.13970709600155e-15,5.0100666164434e-14,6.67541244056871e-23,0.13369477764037,1.63960977789624e-05
5737,9714,0.263563656246918,1.6981655713538e-05,0.323000319746553,7.35420256730857e-07,0.00052898654350254,1.16119111383888e-08,0.329609893710569,0.0832794150645771
8839,5759,0.162052747512363,3.90300125990213e-07,0.455691016572506,2.02171591083744e-08,0.00866152747124272,2.97800560800993e-10,0.313105552985536,0.0604887446432672
7322,8396,0.254588869258313,1.66550445014419e-07,0.436625503345071,1.08944965550056e-08,4.3227897190771e-05,1.51529265405822e-11,0.269347893684619,0.0393943283547116
3327,6476,0.161762757629665,2.98411692405874e-10,0.435750259768871,2.38613500496325e-12,1.10207466637754e-08,1.82032365315716e-15,0.334888101118258,0.0675988701616588
4775,3000,0.309942965786774,3.97262750851047e-13,0.450373967078615,7.60351193836433e-15,2.88854996004e-13,3.08617159083415e-20,0.189594185999747,0.0500888811341697
6151,8755,0.262953086660004,5.44248685793013e-06,0.342688123774555,2.67454912325173e-07,3.7935469300366e-05,4.52634479426608e-09,0.301971041815704,0.0923440978123211
4498,5877,0.184792195107658,1.20264131429409e-09,0.439550381436485,1.70402328359204e-11,4.16486794363725e-09,1.01038060754904e-13,0.330284390103628,0.0453730279675782
4497,9234,0.200585912113695,3.34567606219275e-06,0.444871129063257,1.58455419029153e-07,2.11021429234416e-05,1.84621983179088e-08,0.275679727113113,0.0788386069733324
6703,6118,0.0811271958898922,2.23914045177253e-08,0.479037283178759,7.26387269447138e-10,4.3542938414811e-06,3.52351997376619e-12,0.370012211661482,0.0698189318547097
3536,2040,0.0994235544813001,7.12805294570323e-12,0.415263213759413,3.62112448212589e-13,1.56017236866364e-11,2.54617648360925e-17,0.434124793101726,0.0511884386344688
5670,5758,0.28234415371853,5.01938629702009e-07,0.418400172488545,1.06335768096071e-08,1.93593965194932e-05,1.60072771545974e-10,0.247101333668695,0.0521344679954311
10148,5880,6.30081233434248e-05,3.45123151057805e-05,0.258541487152036,4.32904631095948e-06,0.31424852179522,1.49499025455087e-08,0.335539449754739,0.0915686768633427
5944,9594,0.0635705123912911,2.48586480726667e-06,0.370736644970417,1.09061980541179e-07,0.000321203722476664,1.34364552427468e-10,0.452379628738769,0.112989415115894
8355,9715,0.147242464856546,8.64161219180387e-08,0.546602209795746,2.33212879558928e-09,1.78063276567143e-07,1.22081351221632e-10,0.257080824884151,0.0490742335299479
3879,4558,0.464765144824868,9.65687564403868e-15,0.412706761181232,8.49302403975172e-17,7.52358223792023e-15,2.07370532237925e-21,0.122527024827496,1.06916638678381e-06
5255,7915,0.0655894074057454,0.00907617010895358,0.348741632820014,0.000223812093293968,0.104220195526566,7.51630691685786e-06,0.220159257947266,0.251982007791244
7669,3241,0.0730784422902877,2.0174129797879e-06,0.381841574771577,1.54992326531298e-07,2.42084264228583e-05,2.31782168117127e-08,0.275108624169553,0.269944954758636
5464,3720,0.142505224536499,6.75304053605595e-10,0.366840310532148,1.53229392277343e-11,1.3389788381345e-09,4.38134584468563e-15,0.381645690796377,0.109008772105365
8769,9236,0.310470764130086,7.00551550175901e-08,0.524676706005,3.95371108333849e-09,1.32054352680403e-06,1.13702171350753e-08,0.121819481522852,0.0430316424194517
4498,6836,0.138118303008004,1.29244534086565e-07,0.416502634643449,8.38726572779956e-10,4.63251457531388e-07,2.10401307193979e-11,0.36518144543369,0.0801970235590986
9391,3602,0.150227550310368,1.73088692128371e-06,0.549496395987104,4.35262499750917e-08,0.00203335189538219,4.12408803764556e-10,0.225057017021653,0.0731839099599125
6152,6597,0.241747607763602,1.55592133214786e-06,0.475503323123832,9.768070841368e-08,7.77134633741305e-05,1.78626037232521e-07,0.197080723934195,0.0855887994869195
4016,7196,0.0698381184169492,0.000507795719712887,0.363282080135981,8.96723900118781e-05,0.00160885565112355,3.91481044833037e-05,0.250332725353724,0.314301604228014
7807,2522,0.188593416745188,4.52174563384562e-08,0.38612323414681,3.97502665259171e-10,3.06075953712542e-07,6.52629691322820e-12,0.316366757706798,0.108916239703765
2846,3239,0.00304579658761132,5.11762604675636e-10,0.294765050015724,2.11212004893975e-10,6.63143942263783e-08,3.07578724600911e-14,0.149291646832368,0.552897439526897
7118,2761,0.199875823866285,1.04395573697285e-09,0.422343781566506,3.82740745365959e-12,7.96523144184477e-10,2.82548378118532e-14,0.328112866400491,0.0496675263223834
8838,7677,0.262217920185893,2.77907344367787e-07,0.395773765660885,2.02045908209481e-08,2.21765744422699e-07,1.69952350096887e-10,0.299545471752056,0.0424623223535344
3397,3239,0.270166402584093,2.61297549913943e-12,0.449284900621661,1.55560153500661e-13,9.85113718074073e-11,4.47819890609486e-17,0.255213134382731,0.0253355623102353
8700,7917,0.425614738531019,1.19180081662623e-09,0.356573238066,1.27392809704112e-10,1.79511800565324e-10,3.55508596005747e-11,0.208362897662577,0.00944912420614733
3674,1801,0.141060509210786,2.35307409090257e-11,0.544331471836996,3.38836751818595e-13,3.23100145394085e-08,1.28403818169241e-18,0.275745665119438,0.0388623214988953
5395,3120,0.12291149320012,5.00409141780712e-09,0.458095572674659,6.25918772117307e-11,1.30544520881837e-08,9.62901033849196e-14,0.304083100713781,0.114909815290208
6358,6477,0.00700627342730381,7.83386255907813e-07,0.205726797943242,1.66742001006271e-07,2.72723202588888e-05,2.94243735773082e-10,0.12008860152517,0.667150104361525
3121,4198,0.185866462139828,2.11445279914538e-11,0.504592044679554,3.20140535906283e-13,5.04945274704778e-10,1.36131196159717e-15,0.26820708613619,0.0413344065180173
10081,2163,0.404736690379443,2.32124670721902e-10,0.4632070655167,1.84397699247961e-11,3.45363730620114e-10,8.21745791825944e-14,0.122474313536646,0.00958192997120139
9254,3602,0.168471748794408,1.50910741383457e-06,0.568941041276498,1.08146626829914e-07,0.000703649799596271,4.29679114257823e-08,0.215673572865118,0.0462083270424278
9184,5879,0.134710089963153,1.24671829075166e-05,0.427811869707076,1.44886390719862e-07,0.00676278695576055,8.21403387727496e-10,0.355149030593474,0.0755536098898349
7118,2042,0.119402664131003,4.5695136988921e-10,0.422320583902296,2.96969339558499e-11,1.2228276640843e-09,2.01320112393593e-14,0.274767812360306,0.183508937896899
7804,8516,0.222372877529803,9.33655853231427e-09,0.539390360435172,1.05589091088494e-10,3.440640030257e-08,2.72955945418485e-12,0.211717863860089,0.0265188543236591
7118,3960,0.0646339173018888,1.73679898642518e-10,0.380107233516274,1.53747115111396e-12,1.30151214652376e-09,7.86646459581896e-14,0.413412394023769,0.14184645368126
9459,6839,0.415776438347964,4.29542985796707e-10,0.381304371241278,1.28084527705408e-11,4.49345480151403e-10,5.13707237343476e-13,0.174064865868867,0.02885432364968
8634,1803,0.330852449741698,1.92944292840634e-10,0.410555326982564,2.94223572275019e-12,2.81407461633099e-10,2.61368261590089e-15,0.185659977921814,0.0729322448766276
7187,2162,0.23376570832826,6.15952288163214e-12,0.38648955729827,1.87095367164679e-13,4.0009406521248e-12,1.53485218752368e-16,0.302502049304508,0.0772426850586137
3809,6596,0.155881487037634,2.24515708589373e-10,0.431130710170338,4.7241314682771e-12,3.79264388705415e-09,4.33058290124787e-12,0.32932211401062,0.0836656847551931
6704,3241,0.0910448569408761,5.2230616620343e-10,0.388107753713461,5.46539794711314e-12,8.26062228614638e-10,3.06382965951963e-14,0.358991718198316,0.161855669793482
5530,10073,0.138053304390439,0.000314643268980067,0.421411749255476,1.20522191791608e-05,0.0019496155910896,4.39988622995416e-07,0.334805385685271,0.103452809600942
6498,2881,0.264700230401776,6.76171891252891e-11,0.400623783490233,8.92173584211495e-13,5.76463351294463e-11,6.15022790412639e-16,0.268216232495962,0.0664597534858737
9530,2163,0.337632581261023,6.45010452038756e-11,0.426152289416541,3.29768715666189e-12,6.45629339070176e-10,1.38489658133117e-15,0.0773091015525059,0.158906027056501
9320,8037,0.244389028520002,1.84312524737258e-08,0.408725034245163,5.48087241825025e-09,1.68520579588123e-08,3.97783738561423e-11,0.293001964004454,0.0538839324264199
6291,3480,0.162613914102366,2.77304540442178e-11,0.416444650448665,1.17081926324037e-12,1.09368692316996e-11,3.05035311177932e-16,0.328353229809596,0.0925882055995352
8011,8157,0.44686831462775,2.80274061149954e-10,0.412681323519597,7.40095840911015e-12,1.03099269415909e-09,1.79193200765137e-14,0.139783165312449,0.000667195221517733
8220,3961,0.209004443731332,6.7598210123241e-06,0.55535828346711,1.70717404521839e-07,0.0063590847352818,5.30640814339684e-07,0.153117621827145,0.0761531050598998
7392,6838,0.374056458405641,1.08700821493524e-07,0.510266327083187,3.46350917693617e-09,0.00206376871942219,3.32134065393734e-12,0.0898888214267178,0.0237245121973799
6911,4560,0.037813344346929,2.2866165706268e-09,0.255004868232098,1.01938817469644e-11,5.10921372885335e-10,1.17763687973198e-13,0.632032960698495,0.0751488239146288
9457,9716,0.100202948159161,3.82299892133234e-07,0.414561972988255,1.53245524939927e-08,4.62010486017064e-06,3.41819412573913e-10,0.395426334142841,0.0898037266386188
8562,7917,0.37943514907396,3.29884071128094e-08,0.430433742244855,2.74712999623607e-09,6.89043406495971e-09,3.96823068769732e-12,0.181399968194665,0.00873109785658064
10012,3242,0.362214160456015,1.0708316112002e-07,0.479372120288844,8.71726151146078e-10,2.76664405466079e-05,8.47119214919649e-10,0.130971028941985,0.0274149150706024
8218,7317,0.355380599621473,3.52748676987109e-08,0.416147848035793,2.99445573437577e-09,3.64429321992505e-07,6.44199947386152e-10,0.192655702959707,0.0358154460401814
9319,9955,0.109810673792175,5.46875461183297e-09,0.477875150910238,1.20368471759369e-10,5.66226782636939e-09,2.44391033346855e-12,0.364264324964286,0.048049839079466
6842,3720,0.163137032084366,1.14477091668762e-08,0.39512428615091,4.01696401255996e-11,4.10806946552314e-09,4.60921949917167e-13,0.379439772074572,0.0622988940937424
6843,1562,0.335764188814531,6.99361784657172e-12,0.353519723514963,1.37040255647954e-13,7.20264177538395e-13,3.19452572668781e-17,0.279785850519613,0.0309302371430415
4497,9474,0.195089774287837,3.8347737322156e-06,0.4620647950291,2.37185651614236e-08,2.2985553976336e-06,6.80534435943563e-08,0.274522668764889,0.0683165368170344
5946,4559,0.181624822390892,6.95659968983877e-10,0.377609492276137,1.32738570452122e-11,7.20853339511521e-10,2.89325670835493e-13,0.354352055213046,0.086413628689848
6981,2042,0.0197564163398041,1.59984716437351e-08,0.38439204533033,9.66605423705475e-10,7.0608413350435e-08,5.1946044146906e-13,0.264583368176848,0.331268082579008
3811,2041,0.0527126209442583,6.29981835809937e-09,0.359183952635201,6.66065921296282e-11,1.02676263440173e-06,3.33140729016824e-13,0.514824145626522,0.0732782476646259
3604,2880,0.137603899397635,7.72708379198488e-09,0.406526211013322,4.51996139879377e-10,1.6103051135293e-06,1.98379598517401e-13,0.380747947014157,0.0751203240904938
8083,1563,0.0468136847202209,3.07276740568592e-07,0.484463953054235,9.55378589501362e-09,6.52939460665399e-07,4.44906820861446e-11,0.281475654613147,0.187245737797919
3189,5757,0.142208151450852,7.24132586219148e-11,0.405912402718617,5.52053075432671e-13,1.036374530895e-10,6.28797275810507e-15,0.375745234550574,0.0761342111033471
3398,2999,0.431541661544335,1.7852321379988e-13,0.431829598467822,2.07429693375051e-15,1.21078729491748e-12,4.20242774316653e-19,0.133056359228002,0.00357238075844974
8220,4440,0.112158464279165,0.000142813802560973,0.393438168190535,1.26783780820956e-05,0.228712951630842,2.45412887328112e-06,0.187731886183301,0.0778005834066416
7670,2042,0.191715191515454,4.40029202105029e-10,0.455226138506468,1.59485569483644e-12,8.12549844422906e-11,2.40561378867988e-15,0.31524627626296,0.0378123931922364
5669,7436,0.390557474311844,1.00867828024424e-07,0.422736566184673,6.01588476962235e-10,8.83872847734703e-07,3.95043804971944e-11,0.141116752871471,0.0455882212502438
5671,4079,0.207261458699373,9.20258307647643e-11,0.451750373574514,2.19070759326253e-12,1.95084138431005e-10,2.39803883924476e-15,0.253528192057513,0.087459975379297
10147,7558,0.34760750913553,5.64538690065671e-12,0.451337614690072,1.94031948448285e-13,6.75170131815029e-12,1.54393734776833e-16,0.198351428964455,0.00270344719735176
5186,9474,0.156003082610587,0.000771663181790616,0.472196809540022,1.65885802579382e-05,0.021006485924473,1.55353270218529e-06,0.25373627278634,0.0962675438438275
4912,5158,0.0196753813975835,1.1555663962348e-08,0.385465780614729,4.33948461208488e-10,2.89955904589946e-08,5.82132561977599e-12,0.254283248009315,0.340575548987348
9254,2643,0.28634565368743,1.51598390428079e-10,0.556128943207858,2.17473879599868e-12,1.43245484320677e-09,5.04976029514159e-15,0.146296632388366,0.0112287691301135
5944,7676,0.118311896759765,2.72409190635809e-05,0.409166286128438,3.01485770046164e-07,5.59104116652145e-05,5.69703012513723e-08,0.283877447349576,0.188560859975421
6635,3840,0.0765962136434939,5.93382157075705e-09,0.36646569407634,3.94335422747946e-11,8.4906428534427e-09,1.61640788021992e-13,0.472717802072647,0.0842202757434602
7255,5399,0.271196208370619,1.03892818496828e-05,0.400531008449628,5.23541563507064e-07,0.00258107775623458,2.73505594666369e-07,0.247437394285496,0.0782431248090145
9871,9716,0.100276440616691,2.09816905258833e-07,0.406839864114854,2.86588960942267e-08,0.000228714519441139,5.9568603656321e-10,0.419153525902683,0.0735012157748435
2915,3119,0.0597314874209278,9.36909091463666e-08,0.449436049423103,2.51764077219125e-09,9.93739411300333e-07,2.87409004498169e-12,0.303779620704335,0.187051752500799
5257,5518,0.17260388156342,1.08084093859382e-10,0.455169429370215,1.01737472687946e-12,1.35504372346815e-10,6.01550185613053e-16,0.301019505112519,0.0712071837092398
8151,3122,0.350404517648063,1.24079186395395e-11,0.542388212164563,2.85112976401834e-13,1.25605615418847e-10,9.20915830429891e-17,0.0858719342263349,0.0213353358227404
5739,5878,0.308867509668032,2.74485645735873e-10,0.45656709002211,1.89776098814943e-11,6.64266310766719e-09,1.79149034864601e-13,0.201350244591894,0.0332151487816579
8771,3721,0.130840123123755,1.18784398632393e-06,0.582996540728696,8.01325450966986e-09,0.000355172501701871,1.59140824819556e-09,0.232370439392016,0.0534365268051825
5533,3840,0.175594429903485,2.23271678043066e-07,0.318040934059829,3.00636140540391e-09,1.13328651238068e-07,4.25449501260221e-10,0.395866341354404,0.110497954650142
8219,4920,0.0975757252804066,9.91125719888185e-06,0.501806167657279,8.44486899538006e-07,0.112734659962249,5.28565439296369e-09,0.225951963141964,0.0619207229283482
5739,6117,0.228437229346416,1.04618453605574e-10,0.534213977773926,1.22186742077849e-12,1.43665223717697e-09,3.07203879413755e-14,0.219856461215796,0.0174923301213386
4293,2400,0.118500029982553,3.59005696274802e-06,0.336981155988721,3.87079446906925e-08,8.08594505899562e-06,2.549578262403e-08,0.41984538426577,0.124661689557206
8701,7198,0.423901036098638,2.11908414957106e-10,0.431197601893639,5.4859260896102e-12,2.11484290925108e-10,4.87583042742326e-15,0.14352735067489,0.00137401090395
5118,7676,0.0665331018353557,0.000830115764750066,0.386518577269599,1.37238784718494e-05,0.0109196694372851,2.74208572454633e-06,0.337511060616549,0.197671009112265
7530,5879,0.278657785652506,4.05776987506265e-08,0.427037179547106,3.41103403608579e-09,0.000217044187028426,2.03987419144163e-09,0.239963390866165,0.0541245537185877
9872,6359,0.264847169649464,1.07160528619781e-07,0.521295339197838,2.76911207538134e-09,4.26632278942681e-05,4.39241851934378e-11,0.176337027210919,0.0374776907403199
4222,7076,0.0586656816318451,0.00572124892243953,0.384349818139515,5.11888935407547e-05,0.0322552871884594,1.20250662271647e-06,0.389293932578867,0.12966164013871
4497,9953,0.124914473809464,4.73515994005228e-09,0.447179155408402,2.41890610824092e-11,1.84943627073875e-07,2.78895823811599e-14,0.321882719104674,0.106023461974456
9735,5640,0.0839685737190773,3.13391298800031e-06,0.435548503104962,1.68321262858659e-07,0.0945897668688734,2.5085315019411e-10,0.295478650510273,0.0904112033117098
7872,10075,0.135395063132529,4.48694452879385e-08,0.518565123176668,1.4701239540175e-09,4.94179319536309e-08,1.81161517830179e-14,0.291118705679647,0.0549210122536356
3809,6117,0.306058606275119,4.54838208599706e-05,0.304470561752551,7.52195604854556e-07,9.04648197437175e-05,9.21073121621294e-10,0.267560417989992,0.121773712225056
4842,7675,0.149555630058486,0.00102341263119664,0.387107923040667,1.55417505221653e-05,0.00803918037817813,3.5220306040896e-06,0.320374071475523,0.133880718634823
3810,4198,0.200325903873963,6.75423077155397e-11,0.462214805690129,4.70208904923218e-13,7.97677555950989e-10,2.85400206469101e-15,0.312493703879482,0.0249655856907326
8151,4800,0.207185444565207,7.39776887389051e-05,0.436651723523559,8.31733040150004e-06,0.0745541018203175,1.54106889404751e-05,0.190781088359791,0.0907299360230441
6841,5878,0.237824272810559,3.59510236626406e-08,0.466590496400571,4.03220233756379e-10,1.81074128605115e-06,3.50051727417337e-12,0.240211089577037,0.0553722941128025
4776,2521,0.23133096469312,2.06471104830945e-11,0.389479676556819,1.16910073263019e-13,2.09369946827038e-12,5.08010141333171e-16,0.316125349749358,0.0630640089778447
