"x","y","centerSPOT","centerx","centery","TF0","TF0_ct","TF1","TF1_ct","TF2","TF2_ct"
7826.55081348944,5581.77486279806,"7806x5639",7806,5639,0,"Neurons",1,"Macrophages/Microglia cells",2,"Cytokines"
7862.19731646354,5609.47516680038,"7806x5639",7806,5639,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7822.01364676058,5577.31489346349,"7806x5639",7806,5639,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7845.62512963207,5585.66047553106,"7806x5639",7806,5639,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
7765.56172894532,5585.11542463009,"7806x5639",7806,5639,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
7738.68191657114,5645.41226221068,"7806x5639",7806,5639,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
7737.54941714882,5637.00287771848,"7806x5639",7806,5639,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
9804.86530138792,1922.60058932754,"9805x1924",9805,1924,0,"Cytokines",1,"Cytokines",2,"OPCs"
9798.52619113728,1933.47434218405,"9805x1924",9805,1924,0,"Cytokines",1,"OPCs",2,"Cytokines"
9815.30356121224,1900.38845901524,"9805x1924",9805,1924,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
9810.04047553282,1896.92798337594,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"OPCs"
9794.75948748452,1890.06523581606,"9805x1924",9805,1924,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
9806.36997883839,1962.00675247126,"9805x1924",9805,1924,0,"OPCs",1,"Cytokines",2,"OPCs"
9802.54392197482,1885.09386881212,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"Cytokines"
9821.94379052833,1886.69618951513,"9805x1924",9805,1924,0,"OPCs",1,"Cytokines",2,"OPCs"
9810.88825374881,1880.88673839836,"9805x1924",9805,1924,0,"OPCs",1,"Cytokines",2,"OPCs"
9763.06837230106,1910.73560942343,"9805x1924",9805,1924,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
9758.46100274851,1903.51590611755,"9805x1924",9805,1924,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
9855.45016362196,1909.66362181825,"9805x1924",9805,1924,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
9785.236389014,1872.4768270521,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"Cytokines"
9803.42124437201,1865.13124613436,"9805x1924",9805,1924,0,"OPCs",1,"Cytokines",2,"Cytokines"
9822.15620354907,1866.99807453715,"9805x1924",9805,1924,0,"OPCs",1,"Neurons",2,"OPCs"
9774.04312398708,1872.49357752968,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"Cytokines"
9804.09234109497,1984.84551529767,"9805x1924",9805,1924,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
9866.45002858779,1918.92726294791,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"OPCs"
9849.00750017577,1876.71226907328,"9805x1924",9805,1924,0,"Neurons",1,"OPCs",2,"OPCs"
9855.38687196854,1967.10002958146,"9805x1924",9805,1924,0,"OPCs",1,"OPCs",2,"Cytokines"
8651.19400301946,9240.35061300865,"8631x9236",8631,9236,0,"OPCs",1,"Endothelial cells",2,"OPCs"
8622.29083340904,9266.22044620953,"8631x9236",8631,9236,0,"OPCs",1,"Cytokines",2,"Cytokines"
8641.39100939679,9200.39478595772,"8631x9236",8631,9236,0,"OPCs",1,"Cytokines",2,"OPCs"
8620.12296856889,9273.76699669982,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8587.67650869193,9219.79922256837,"8631x9236",8631,9236,0,"OPCs",1,"Cytokines",2,"Cytokines"
8634.56611015701,9283.12179567906,"8631x9236",8631,9236,0,"Endothelial cells",1,"OPCs",2,"OPCs"
8611.25032798522,9192.34872098285,"8631x9236",8631,9236,0,"Cytokines",1,"OPCs",2,"Cytokines"
8610.56759826021,9281.69073974579,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"OPCs"
8684.23912950911,9222.86916170852,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8587.54493331299,9197.47192196967,"8631x9236",8631,9236,0,"OPCs",1,"Epithelial cells",2,"OPCs"
8581.34831311926,9204.41136687849,"8631x9236",8631,9236,0,"Cytokines",1,"OPCs",2,"Cytokines"
8661.19659287688,9185.35152188823,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8692.08572133114,9238.70772825672,"8631x9236",8631,9236,0,"Endothelial cells",1,"OPCs",2,"OPCs"
8604.19641863883,9177.82121820193,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8569.99897936884,9215.4985743835,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"OPCs"
8612.53957732277,9300.36394671518,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8564.17944446412,9225.66697236848,"8631x9236",8631,9236,0,"OPCs",1,"Cytokines",2,"OPCs"
8614.68115208381,9301.62253579568,"8631x9236",8631,9236,0,"Cytokines",1,"OPCs",2,"Cytokines"
8629.43505624156,9168.37472570854,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
8660.55711335807,9297.00854444945,"8631x9236",8631,9236,0,"OPCs",1,"OPCs",2,"Cytokines"
6431.33588523783,9476.29541890177,"6426x9474",6426,9474,0,"Endothelial cells",1,"Cytokines",2,"Cytokines"
6440.20444141975,9482.0807879601,"6426x9474",6426,9474,0,"Cytokines",1,"OPCs",2,"OPCs"
6441.97919207094,9470.41687155362,"6426x9474",6426,9474,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
6429.17337342398,9452.30869839641,"6426x9474",6426,9474,0,"OPCs",1,"Epithelial cells",2,"OPCs"
6445.98514409525,9457.75348968116,"6426x9474",6426,9474,0,"OPCs",1,"Endothelial cells",2,"Cytokines"
6401.19556034788,9487.32392605001,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"OPCs"
6388.12842329088,9475.30096355867,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"OPCs"
6435.26366320105,9433.76477846108,"6426x9474",6426,9474,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
6397.91002550476,9506.33329824239,"6426x9474",6426,9474,0,"OPCs",1,"Cytokines",2,"Cytokines"
6468.37498753532,9482.56260985746,"6426x9474",6426,9474,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
6396.12389875525,9438.55668881434,"6426x9474",6426,9474,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
6408.99078460749,9430.30008394441,"6426x9474",6426,9474,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
6388.97978666226,9438.53043958325,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"OPCs"
6475.6220289095,9458.50075535491,"6426x9474",6426,9474,0,"Cytokines",1,"OPCs",2,"OPCs"
6411.87466904746,9421.89899478029,"6426x9474",6426,9474,0,"Cytokines",1,"OPCs",2,"OPCs"
6432.29584640416,9419.71206438822,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"Cytokines"
6394.52732476994,9428.08173234367,"6426x9474",6426,9474,0,"Cytokines",1,"OPCs",2,"Cytokines"
6462.49507830597,9430.90540849445,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"OPCs"
6398.46639371685,9415.19503082202,"6426x9474",6426,9474,0,"OPCs",1,"OPCs",2,"Cytokines"
6370.1886385033,9514.05519447541,"6426x9474",6426,9474,0,"Cytokines",1,"OPCs",2,"OPCs"
9943.76161360425,2420.18613686248,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"OPCs"
9929.28485152325,2385.46298207095,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"OPCs"
9967.76051827539,2376.90798133854,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"Cytokines"
9943.17635542648,2365.95004944277,"9943x2403",9943,2403,0,"Mural cells",1,"Cytokines",2,"OPCs"
9936.05293126965,2365.3109077486,"9943x2403",9943,2403,0,"Mural cells",1,"Macrophages/Microglia cells",2,"Cytokines"
9981.80764478169,2396.95689562894,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"Cytokines"
9979.67395116234,2425.82222450227,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"OPCs"
9945.15952074942,2355.64324811684,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"Cytokines"
9979.31196418546,2438.51208951737,"9943x2403",9943,2403,0,"Mural cells",1,"Neurons",2,"OPCs"
9956.41736225876,2350.32080024575,"9943x2403",9943,2403,0,"Mural cells",1,"Neurons",2,"Cytokines"
9985.99354508425,2364.46765900799,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"Cytokines"
9883.54623471804,2396.50598404208,"9943x2403",9943,2403,0,"Mural cells",1,"Neurons",2,"Cytokines"
9989.68466878361,2440.87704228669,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"OPCs"
9987.35174347584,2358.99272368114,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"Cytokines"
9970.4263973281,2345.39502164398,"9943x2403",9943,2403,0,"Mural cells",1,"Endothelial cells",2,"OPCs"
9907.18891758249,2349.36040697956,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"OPCs"
9938.49601738125,2338.10824623152,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"Cytokines"
10003.6697015822,2379.53069383873,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"Cytokines"
9943.19395408045,2471.35531517332,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"OPCs"
9891.58597972733,2448.63706051678,"9943x2403",9943,2403,0,"Mural cells",1,"Mural cells",2,"Cytokines"
7158.08276361429,9346.49264177712,"7184x9355",7184,9355,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
7184.43246570089,9382.37633228944,"7184x9355",7184,9355,0,"Cytokines",1,"OPCs",2,"Cytokines"
7164.97000174187,9334.64090079128,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7215.24871935768,9345.03963301169,"7184x9355",7184,9355,0,"OPCs",1,"Cytokines",2,"Cytokines"
7153.99755893481,9339.28922003496,"7184x9355",7184,9355,0,"OPCs",1,"Neurons",2,"OPCs"
7186.67220088399,9389.04714947703,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7216.94727605305,9343.15531333533,"7184x9355",7184,9355,0,"Cytokines",1,"OPCs",2,"OPCs"
7218.25570394237,9373.9619120098,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7215.38902582917,9383.54260876683,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"OPCs"
7227.05211015872,9346.59770983842,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7167.78332055204,9397.62638012162,"7184x9355",7184,9355,0,"OPCs",1,"Cytokines",2,"OPCs"
7197.14959210238,9309.53808979827,"7184x9355",7184,9355,0,"OPCs",1,"Neurons",2,"OPCs"
7150.33068391696,9393.23500010721,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7143.60223308151,9322.53095824272,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7172.3513440711,9406.42583133097,"7184x9355",7184,9355,0,"Epithelial cells",1,"OPCs",2,"OPCs"
7132.98394105296,9339.5020335523,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"Cytokines"
7144.75938873056,9394.29809370903,"7184x9355",7184,9355,0,"Epithelial cells",1,"Cytokines",2,"Cytokines"
7127.58997758507,9362.62881832811,"7184x9355",7184,9355,0,"Cytokines",1,"OPCs",2,"OPCs"
7119.10671933041,9349.39056286073,"7184x9355",7184,9355,0,"OPCs",1,"OPCs",2,"OPCs"
7136.05367275472,9306.20338966675,"7184x9355",7184,9355,0,"Cytokines",1,"Neurons",2,"Cytokines"
3690.39079032267,6838.37421790981,"3671x6836",3671,6836,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
3658.88493607766,6861.14155577828,"3671x6836",3671,6836,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
3704.32353737935,6813.12372470199,"3671x6836",3671,6836,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3671.35929355404,6795.051934445,"3671x6836",3671,6836,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3675.29948596165,6793.07386928209,"3671x6836",3671,6836,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
3715.44291475777,6840.45803452401,"3671x6836",3671,6836,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
3678.71763161277,6791.62246809617,"3671x6836",3671,6836,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
3651.67957010335,6879.21703237808,"3671x6836",3671,6836,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
3706.3610529359,6800.21889121628,"3671x6836",3671,6836,0,"Proliferation",1,"Macrophages/Microglia cells",2,"OPCs"
3644.28239170808,6787.66999694254,"3671x6836",3671,6836,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
3687.19369172222,6889.47630638241,"3671x6836",3671,6836,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
3711.21957026084,6795.95777205487,"3671x6836",3671,6836,0,"OPCs",1,"Cytokines",2,"Cytokines"
3637.40037374816,6788.95805735074,"3671x6836",3671,6836,0,"Cytokines",1,"Cytokines",2,"Cytokines"
3733.16869895573,6834.43345316653,"3671x6836",3671,6836,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
3683.13240930776,6774.79124660043,"3671x6836",3671,6836,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
3732.57858765743,6854.84046443443,"3671x6836",3671,6836,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
3716.75106988414,6881.4013066261,"3671x6836",3671,6836,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
3735.45916224297,6823.98665164905,"3671x6836",3671,6836,0,"Cytokines",1,"OPCs",2,"Cytokines"
3614.07146633597,6800.79070507797,"3671x6836",3671,6836,0,"Endothelial cells",1,"Endothelial cells",2,"Mural cells"
3700.0164284105,6897.05845183281,"3671x6836",3671,6836,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2499.4043979987,9094.35840677517,"2499x9113",2499,9113,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
2515.0539886181,9102.12385930052,"2499x9113",2499,9113,0,"OPCs",1,"Macrophages/Microglia cells",2,"Cytokines"
2494.73237877667,9090.36781864676,"2499x9113",2499,9113,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Endothelial cells"
2495.42038729079,9140.83971883754,"2499x9113",2499,9113,0,"Epithelial cells",1,"Macrophages/Microglia cells",2,"OPCs"
2505.0755371999,9081.64657453551,"2499x9113",2499,9113,0,"Cytokines",1,"Macrophages/Microglia cells",2,"Cytokines"
2527.40252178733,9135.46967276416,"2499x9113",2499,9113,0,"Endothelial cells",1,"Macrophages/Microglia cells",2,"Cytokines"
2472.8294672774,9080.90669566769,"2499x9113",2499,9113,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
2511.78441712567,9072.64944728605,"2499x9113",2499,9113,0,"Cytokines",1,"Macrophages/Microglia cells",2,"OPCs"
2538.54201427044,9097.37519580123,"2499x9113",2499,9113,0,"Cytokines",1,"Cytokines",2,"Cytokines"
2533.61404561576,9088.10289203848,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2456.59281023095,9120.70267391139,"2499x9113",2499,9113,0,"Endothelial cells",1,"Cytokines",2,"OPCs"
2468.53888820015,9145.10529594044,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2449.84078621927,9117.11961736171,"2499x9113",2499,9113,0,"Endothelial cells",1,"Endothelial cells",2,"OPCs"
2536.96769482814,9150.2750667854,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2454.14414236277,9081.4855788923,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
2450.63478398968,9085.87839230318,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2538.8362926102,9069.55036147852,"2499x9113",2499,9113,0,"Endothelial cells",1,"Endothelial cells",2,"Cytokines"
2441.85633446136,9097.2482463773,"2499x9113",2499,9113,0,"Cytokines",1,"Cytokines",2,"OPCs"
2556.16913733086,9090.94164143946,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"Cytokines"
2467.34278969201,9167.14891841571,"2499x9113",2499,9113,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
9583.92080136472,9961.92082091326,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
9602.59456019756,9977.86234812613,"9595x9956",9595,9956,0,"Mural cells",1,"Macrophages/Microglia cells",2,"OPCs"
9622.0452050605,9957.43162726322,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Neurons"
9623.14475575456,9962.05194460333,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"OPCs"
9592.10530237617,9924.52238122339,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Cytokines"
9615.91796457205,9981.66628612101,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
9628.5669576038,9943.3300088991,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Epithelial cells"
9563.62758901765,9934.63166646631,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Macrophages/Microglia cells",2,"Endothelial cells"
9578.30354950147,9916.61804597708,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Endothelial cells"
9581.53654732346,9914.72447919239,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Endothelial cells"
9547.81562865015,9982.61732630917,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Endothelial cells"
9568.9177572821,10004.7303453299,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
9654.04637948954,9954.96689913766,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
9644.18083443128,9992.96377830566,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
9638.12368742001,9910.95214205137,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Cytokines",2,"Endothelial cells"
9611.30682201432,9895.49096822681,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Neurons"
9531.86549757484,9952.28138478613,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Endothelial cells"
9646.01808560925,9996.45429489732,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Endothelial cells"
9617.66188747009,9893.39723048165,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
9567.85319117767,9893.19952438354,"9595x9956",9595,9956,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
3404.36774491481,4908.54487406539,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3390.83638684308,4902.79233852713,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3416.03700015267,4941.25716312447,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
3364.83893908586,4902.42973956206,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3413.224292446,4948.53371749865,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3386.69559514232,4881.97092443105,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3420.05164078391,4888.35910265328,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3434.54518231879,4928.81060635424,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3435.14745834325,4928.67121768747,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3350.68312831177,4913.38937262244,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3423.98174996316,4954.8613916208,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3398.34454472365,4866.2432132048,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3381.27566189065,4966.147730621,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"Cytokines"
3352.03231076643,4945.04929767403,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Neurons",2,"Cytokines"
3449.33743521409,4931.88454248612,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3401.48517423309,4856.81435421124,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Neurons",2,"OPCs"
3363.22339400924,4864.65856507786,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Mural cells",2,"OPCs"
3334.73422001079,4911.7332829303,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3387.60900920371,4854.79530584706,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"Cytokines"
3406.58614200929,4853.96665847738,"3397x4917",3397,4917,0,"Macrophages/Microglia cells",1,"Endothelial cells",2,"OPCs"
6076.12238253611,8893.27197190618,"6082x8875",6082,8875,0,"Cytokines",1,"OPCs",2,"Cytokines"
6066.04812565529,8887.81937207062,"6082x8875",6082,8875,0,"OPCs",1,"OPCs",2,"Cytokines"
6059.09959526617,8863.75991961468,"6082x8875",6082,8875,0,"OPCs",1,"OPCs",2,"OPCs"
6103.72160313143,8859.59778067139,"6082x8875",6082,8875,0,"OPCs",1,"OPCs",2,"Cytokines"
6056.5858768487,8863.86914555993,"6082x8875",6082,8875,0,"Cytokines",1,"Endothelial cells",2,"OPCs"
6058.9460461419,8859.01335390498,"6082x8875",6082,8875,0,"OPCs",1,"Cytokines",2,"OPCs"
6106.52332102893,8847.72360764865,"6082x8875",6082,8875,0,"Cytokines",1,"OPCs",2,"Cytokines"
6115.73213515008,8894.90799414872,"6082x8875",6082,8875,0,"Endothelial cells",1,"OPCs",2,"Cytokines"
6114.69462970228,8848.38543655164,"6082x8875",6082,8875,0,"Cytokines",1,"OPCs",2,"OPCs"
6038.93937557916,8892.4239395424,"6082x8875",6082,8875,0,"OPCs",1,"OPCs",2,"Cytokines"
6084.02240968917,8824.1544211374,"6082x8875",6082,8875,0,"Cytokines",1,"OPCs",2,"OPCs"
