"CellID","Interval","BaselineCellType","TargetCellType","Changed"
431,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
432,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
433,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
434,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
435,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
436,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
437,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
438,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
439,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
440,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
441,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
442,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
443,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
444,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
445,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
446,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
447,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
448,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
449,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
450,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
451,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
452,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
453,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
454,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
455,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
456,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
457,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
458,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
459,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
460,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
461,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
462,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
463,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
464,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
465,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
466,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
467,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
468,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
469,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
470,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
471,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
472,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
473,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
474,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
475,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
476,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
477,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
478,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
479,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
480,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
481,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
482,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
483,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
484,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
485,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
486,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
487,"TF0→TF1","Endothelial cells","Neurons",TRUE
488,"TF0→TF1","Endothelial cells","Neurons",TRUE
489,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
490,"TF0→TF1","Fibroblasts","Neurons",TRUE
491,"TF0→TF1","Fibroblasts","Neurons",TRUE
492,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
493,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
494,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
495,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
496,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
497,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
498,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
499,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
500,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
501,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
502,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
503,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
504,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
505,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
506,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
507,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
508,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
509,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
510,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
511,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
512,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
513,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
514,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
515,"TF0→TF1","Fibroblasts","Neurons",TRUE
516,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
517,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
518,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
519,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
520,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
521,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
522,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
523,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
524,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
525,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
526,"TF0→TF1","Neurons","Macrophages/Microglia cells",TRUE
527,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
528,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
529,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
530,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
531,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
532,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
533,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
534,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
535,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
536,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
537,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
538,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
539,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
540,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
541,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
542,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
543,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
544,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
545,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
546,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
547,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
548,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
549,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
550,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
551,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
552,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
553,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
554,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
555,"TF0→TF1","Fibroblasts","Neurons",TRUE
556,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
557,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
558,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
559,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
560,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
561,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
562,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
563,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
564,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
565,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
566,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
567,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
568,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
569,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
570,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
571,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
572,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
573,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
574,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
575,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
576,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
577,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
578,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
579,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
580,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
581,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
582,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
583,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
584,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
585,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
586,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
587,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
588,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
589,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
590,"TF0→TF1","Astrocytes","Astrocytes",FALSE
591,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
592,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
593,"TF0→TF1","Neutrophils","Neutrophils",FALSE
594,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
595,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
596,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
597,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
598,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
599,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
600,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
601,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
602,"TF0→TF1","Neutrophils","Neutrophils",FALSE
603,"TF0→TF1","Neutrophils","Astrocytes",TRUE
604,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
605,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
606,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
607,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
608,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
609,"TF0→TF1","Astrocytes","Macrophages/Microglia cells",TRUE
610,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
611,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
612,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
613,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
614,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
615,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
616,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
617,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
618,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
619,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
620,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
621,"TF0→TF1","Neutrophils","Neutrophils",FALSE
622,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
623,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
624,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
625,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
626,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
627,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
628,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
629,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
630,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
631,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
632,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
633,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
634,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
635,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
636,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
637,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
638,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
639,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
640,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
641,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
642,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
643,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
644,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
645,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
646,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
647,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
648,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
649,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
650,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
651,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
652,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
653,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
654,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
655,"TF0→TF1","Endothelial cells","Epithelial cells",TRUE
656,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
657,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
658,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
659,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
660,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
661,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
662,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
663,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
664,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
665,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
666,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
667,"TF0→TF1","Astrocytes","Astrocytes",FALSE
668,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
669,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
670,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
671,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
672,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
673,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
674,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
675,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
676,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
677,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
678,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
679,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
680,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
681,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
682,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
683,"TF0→TF1","Neutrophils","Endothelial cells",TRUE
684,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
685,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
686,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
687,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
688,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
689,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
690,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
691,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
692,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
693,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
694,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
695,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
696,"TF0→TF1","Astrocytes","Fibroblasts",TRUE
697,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
698,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
699,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
700,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
701,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
702,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
703,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
704,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
705,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
706,"TF0→TF1","Neutrophils","Neutrophils",FALSE
707,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
708,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
709,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
710,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
711,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
712,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
713,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
714,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
715,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
716,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
717,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
718,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
719,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
720,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
721,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
722,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
723,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
724,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
725,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
726,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
727,"TF0→TF1","Neutrophils","Astrocytes",TRUE
728,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
729,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
730,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
731,"TF0→TF1","Fibroblasts","Neurons",TRUE
732,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
733,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
734,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
735,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
736,"TF0→TF1","Fibroblasts","Neurons",TRUE
737,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
738,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
739,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
740,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
741,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
742,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
743,"TF0→TF1","Endothelial cells","Astrocytes",TRUE
744,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
745,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
746,"TF0→TF1","Fibroblasts","Macrophages/Microglia cells",TRUE
747,"TF0→TF1","Endothelial cells","Neutrophils",TRUE
748,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
749,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
750,"TF0→TF1","Neutrophils","Macrophages/Microglia cells",TRUE
751,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
752,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
753,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
754,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
755,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
756,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
757,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
758,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
759,"TF0→TF1","Astrocytes","Neutrophils",TRUE
760,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
761,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
762,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
763,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
764,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
765,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
766,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
767,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
768,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
769,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
770,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
771,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
772,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
773,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
774,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
775,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
776,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
777,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
778,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
779,"TF0→TF1","Endothelial cells","Endothelial cells",FALSE
780,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
781,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
782,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
783,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
784,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
785,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
786,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
787,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
788,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
789,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
790,"TF0→TF1","Neutrophils","Fibroblasts",TRUE
791,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
792,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
793,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
794,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
795,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
796,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
797,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
798,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
799,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
800,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
801,"TF0→TF1","Fibroblasts","Astrocytes",TRUE
802,"TF0→TF1","Macrophages/Microglia cells","Neutrophils",TRUE
803,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
804,"TF0→TF1","Macrophages/Microglia cells","Macrophages/Microglia cells",FALSE
805,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
806,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
807,"TF0→TF1","Endothelial cells","Macrophages/Microglia cells",TRUE
808,"TF0→TF1","Macrophages/Microglia cells","Endothelial cells",TRUE
809,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
810,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
811,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
812,"TF0→TF1","Macrophages/Microglia cells","Astrocytes",TRUE
813,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
814,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
815,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
816,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
817,"TF0→TF1","Fibroblasts","Endothelial cells",TRUE
818,"TF0→TF1","Fibroblasts","Neurons",TRUE
819,"TF0→TF1","Macrophages/Microglia cells","Fibroblasts",TRUE
820,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
821,"TF0→TF1","Fibroblasts","Neutrophils",TRUE
822,"TF0→TF1","Fibroblasts","Fibroblasts",FALSE
823,"TF0→TF1","Endothelial cells","Fibroblasts",TRUE
