"CellID","Interval","BaselineCellType","TargetCellType","Changed"
8948,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
8949,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
8950,"TF2→TF3","Valve cells","Endocardial cells",TRUE
8951,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8952,"TF2→TF3","Valve cells","Endocardial cells",TRUE
8953,"TF2→TF3","Valve cells","Cardiomyocytes",TRUE
8954,"TF2→TF3","Valve cells","Endocardial cells",TRUE
8955,"TF2→TF3","Valve cells","Fibroblast cells",TRUE
8956,"TF2→TF3","Valve cells","Endocardial cells",TRUE
8957,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
8958,"TF2→TF3","Fibroblast cells","Endocardial cells",TRUE
8959,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
8960,"TF2→TF3","Fibroblast cells","Endocardial cells",TRUE
8961,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8962,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8963,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8964,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
8965,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8966,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
8967,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8968,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8969,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
8970,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8971,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8972,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
8973,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8974,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8975,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8976,"TF2→TF3","Cardiomyocytes","Immature myocardial cells",TRUE
8977,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8978,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8979,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8980,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8981,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8982,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8983,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
8984,"TF2→TF3","Cardiomyocytes","Immature myocardial cells",TRUE
8985,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8986,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8987,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8988,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
8989,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
8990,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8991,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8992,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8993,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
8994,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
8995,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8996,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
8997,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
8998,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
8999,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9000,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9001,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9002,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9003,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9004,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9005,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9006,"TF2→TF3","Cardiomyocytes","Immature myocardial cells",TRUE
9007,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9008,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9009,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9010,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9011,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9012,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9013,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9014,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9015,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9016,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9017,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9018,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9019,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9020,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9021,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9022,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9023,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9024,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9025,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9026,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9027,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9028,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9029,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9030,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9031,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9032,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9033,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9034,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9035,"TF2→TF3","Erythrocytes","Immature myocardial cells",TRUE
9036,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9037,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9038,"TF2→TF3","Erythrocytes","Cardiomyocytes",TRUE
9039,"TF2→TF3","Cardiomyocytes","Immature myocardial cells",TRUE
9040,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9041,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9042,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9043,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9044,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9045,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9046,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9047,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9048,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9049,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9050,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9051,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9052,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9053,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9054,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9055,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9056,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9057,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9058,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9059,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9060,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9061,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9062,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9063,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9064,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9065,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9066,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9067,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9068,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9069,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9070,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9071,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9072,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9073,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9074,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9075,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9076,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9077,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9078,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9079,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9080,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9081,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9082,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9083,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9084,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9085,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9086,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9087,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9088,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9089,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9090,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9091,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9092,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9093,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9094,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9095,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9096,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9097,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9098,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9099,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9100,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9101,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9102,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9103,"TF2→TF3","Endocardial cells","Vascular endothelial cells",TRUE
9104,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9105,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9106,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9107,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9108,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9109,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9110,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9111,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9112,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9113,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9114,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9115,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9116,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9117,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9118,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9119,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9120,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9121,"TF2→TF3","Valve cells","Fibroblast cells",TRUE
9122,"TF2→TF3","Fibroblast cells","Fibroblast cells",FALSE
9123,"TF2→TF3","Valve cells","Fibroblast cells",TRUE
9124,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9125,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9126,"TF2→TF3","Valve cells","Epi-mesenchymal cells",TRUE
9127,"TF2→TF3","Valve cells","Epi-mesenchymal cells",TRUE
9128,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9129,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9130,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9131,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9132,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9133,"TF2→TF3","Fibroblast cells","Epi-epithelial cells",TRUE
9134,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9135,"TF2→TF3","Valve cells","Fibroblast cells",TRUE
9136,"TF2→TF3","Valve cells","Epi-mesenchymal cells",TRUE
9137,"TF2→TF3","Fibroblast cells","Epi-epithelial cells",TRUE
9138,"TF2→TF3","Valve cells","Epi-epithelial cells",TRUE
9139,"TF2→TF3","Valve cells","Fibroblast cells",TRUE
9140,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9141,"TF2→TF3","Valve cells","Valve cells",FALSE
9142,"TF2→TF3","Valve cells","Valve cells",FALSE
9143,"TF2→TF3","TMSB4X high cells","Valve cells",TRUE
9144,"TF2→TF3","Endocardial cells","Valve cells",TRUE
9145,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9146,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9147,"TF2→TF3","Valve cells","Endocardial cells",TRUE
9148,"TF2→TF3","Endocardial cells","TMSB4X high cells",TRUE
9149,"TF2→TF3","Fibroblast cells","Endocardial cells",TRUE
9150,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9151,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9152,"TF2→TF3","Valve cells","Endocardial cells",TRUE
9153,"TF2→TF3","Fibroblast cells","TMSB4X high cells",TRUE
9154,"TF2→TF3","Valve cells","Endocardial cells",TRUE
9155,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9156,"TF2→TF3","TMSB4X high cells","Valve cells",TRUE
9157,"TF2→TF3","TMSB4X high cells","Fibroblast cells",TRUE
9158,"TF2→TF3","Fibroblast cells","TMSB4X high cells",TRUE
9159,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9160,"TF2→TF3","Valve cells","TMSB4X high cells",TRUE
9161,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9162,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9163,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9164,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9165,"TF2→TF3","Fibroblast cells","Cardiomyocytes",TRUE
9166,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9167,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9168,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9169,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9170,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9171,"TF2→TF3","Fibroblast cells","Cardiomyocytes",TRUE
9172,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9173,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9174,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9175,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9176,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9177,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9178,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9179,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9180,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9181,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9182,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9183,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9184,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9185,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9186,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9187,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9188,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9189,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9190,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9191,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9192,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9193,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9194,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9195,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9196,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9197,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9198,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9199,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9200,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9201,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9202,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9203,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9204,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9205,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9206,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9207,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9208,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9209,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9210,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9211,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9212,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9213,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9214,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9215,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9216,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9217,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9218,"TF2→TF3","Endocardial cells","Immature myocardial cells",TRUE
9219,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9220,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9221,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9222,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9223,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9224,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9225,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9226,"TF2→TF3","TMSB4X high cells","Endocardial cells",TRUE
9227,"TF2→TF3","Fibroblast cells","Endocardial cells",TRUE
9228,"TF2→TF3","TMSB4X high cells","Cardiomyocytes",TRUE
9229,"TF2→TF3","Fibroblast cells","Cardiomyocytes",TRUE
9230,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9231,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9232,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9233,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9234,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9235,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9236,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9237,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9238,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9239,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9240,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9241,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9242,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9243,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9244,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9245,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9246,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9247,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9248,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9249,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9250,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9251,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9252,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9253,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9254,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9255,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9256,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9257,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9258,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9259,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9260,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9261,"TF2→TF3","TMSB4X high cells","Cardiomyocytes",TRUE
9262,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9263,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9264,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9265,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9266,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9267,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9268,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9269,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9270,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9271,"TF2→TF3","Macrophages","Endocardial cells",TRUE
9272,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9273,"TF2→TF3","Macrophages","Endocardial cells",TRUE
9274,"TF2→TF3","Macrophages","Endocardial cells",TRUE
9275,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9276,"TF2→TF3","Macrophages","Cardiomyocytes",TRUE
9277,"TF2→TF3","Epi-epithelial cells","Endocardial cells",TRUE
9278,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9279,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9280,"TF2→TF3","Epi-epithelial cells","Cardiomyocytes",TRUE
9281,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9282,"TF2→TF3","Endocardial cells","Endocardial cells",FALSE
9283,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9284,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9285,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9286,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9287,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9288,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9289,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9290,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9291,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9292,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9293,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9294,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9295,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9296,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9297,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9298,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9299,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9300,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9301,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9302,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9303,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9304,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9305,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9306,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9307,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9308,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9309,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9310,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9311,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9312,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9313,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9314,"TF2→TF3","Cardiomyocytes","Cardiomyocytes",FALSE
9315,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9316,"TF2→TF3","Immature myocardial cells","Cardiomyocytes",TRUE
9317,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9318,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9319,"TF2→TF3","Cardiomyocytes","Endocardial cells",TRUE
9320,"TF2→TF3","Immature myocardial cells","Endocardial cells",TRUE
9321,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9322,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9323,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9324,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9325,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9326,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9327,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9328,"TF2→TF3","Epi-epithelial cells","Epi-mesenchymal cells",TRUE
9329,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9330,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9331,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9332,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9333,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9334,"TF2→TF3","Epi-epithelial cells","Fibroblast cells",TRUE
9335,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9336,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9337,"TF2→TF3","Epi-epithelial cells","Valve cells",TRUE
9338,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9339,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9340,"TF2→TF3","Epi-epithelial cells","Epi-epithelial cells",FALSE
9341,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
9342,"TF2→TF3","Endocardial cells","Cardiomyocytes",TRUE
